Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,788.0,0,0.0,4.34,1.0695000000000001
2,4548.0,1,0.0,4.24,1.059
3,4592.0,0,0.0,4.17,1.044
4,4550.0,0,0.0,4.12,1.03
5,4702.0,0,0.0,4.08,1.0234999999999999
6,4358.0,0,0.0,4.05,1.016
7,1230.0,0,0.0,4.035,1.0095
8,1466.0,0,0.0,4.013333333333333,1.0056666666666665
9,4082.0,0,0.0,4.005,1.003
10,4830.0,0,0.0,4.0,1.003
11,5070.0,0,0.0,3.995,1.003
12,4688.0,0,0.0,3.99,1.001
13,4764.0,0,0.0,3.99,0.999
14,4680.0,0,0.0,4.0,0.999
15,4674.0,0,0.0,4.0,0.999
16,4718.0,0,0.0,4.0,0.999
17,3526.0,0,0.0,4.0,0.999
18,3230.0,0,0.0,4.01,0.999
19,1670.0,1,0.0,4.01,1.0003333333333333
20,2370.0,1,0.0,4.005,1.003
21,3012.0,0,0.0,4.0,1.003
22,3142.0,0,0.0,4.0,1.003
23,1834.0,1,0.0,3.99,1.0016666666666667
24,3090.0,1,0.0,3.99,0.999
25,1618.0,2,0.0,3.9966666666666666,0.999
26,3138.0,1,0.0,4.0,0.999
27,1624.0,1,0.0,4.0,0.999
28,3150.0,1,0.0,4.0,0.999
29,1728.0,0,0.0,4.0,0.999
30,2054.0,0,0.0,4.01,0.999
31,1756.0,0,0.0,4.01,1.0003333333333333
32,3540.0,0,0.0,4.01,1.003
33,1650.0,1,0.0,4.0,1.003
34,1866.0,1,0.0,3.9966666666666666,1.003
35,3622.0,0,0.0,3.99,1.001
36,1894.0,0,0.0,3.99,0.999
37,2402.0,1,0.0,3.9933333333333336,0.999
38,3124.0,1,0.0,4.0,0.999
39,1520.0,0,0.0,4.0,0.999
40,3152.0,1,0.0,4.0,0.999
41,3448.0,0,0.0,4.005,0.999
42,3190.0,0,0.0,4.01,0.999
43,3456.0,0,0.0,4.01,1.003
44,1202.0,0,0.0,4.01,1.003
45,1234.0,1,0.0,4.0,1.003
46,3256.0,0,0.0,4.0,1.003
47,1638.0,2,0.0,3.99,1.001
48,3328.0,1,0.0,3.9933333333333336,0.999
49,3422.0,0,0.0,4.0,0.999
50,1948.0,1,0.0,4.0,0.999
51,2284.0,1,0.0,4.0,0.999
52,3176.0,0,0.0,4.005,0.999
53,3058.0,0,0.0,4.01,0.999
54,3594.0,0,0.0,4.01,1.001
55,2302.0,0,0.0,4.005,1.003
56,2922.0,0,0.0,4.0,1.003
57,1748.0,0,0.0,4.0,1.0
58,1582.0,0,0.0,4.0,1.0
59,1540.0,0,0.0,4.0,1.0
60,3202.0,0,0.0,4.0,1.0
61,3190.0,0,0.0,4.0,1.0
62,1726.0,1,0.0,4.0,1.0
63,3310.0,1,0.0,4.0,1.0
64,1742.0,1,0.019666666666666666,4.0,1.0
65,3420.0,1,0.09833333333333333,4.0,1.0
66,1790.0,1,0.0,4.0,1.0
67,580.0,0,0.0,4.0,1.0
68,688.0,0,0.0,4.0,1.0
69,4082.0,1,0.0,4.0,1.0
70,1826.0,0,0.0,4.0,1.0
71,1642.0,1,0.0,4.0,1.0
72,1648.0,0,0.0,4.0,1.0
73,1632.0,0,0.0,4.0,1.0
74,1718.0,0,0.0,4.0,1.0
75,3680.0,1,0.0,4.0,1.0
76,1944.0,0,0.0,4.0,1.0
77,2152.0,2,0.0,4.0,1.0
78,1402.0,0,0.0,4.0,1.0
79,3234.0,2,0.0,4.0,1.0
80,2370.0,0,0.0,4.0,1.0
81,3012.0,0,0.0,4.0,1.0
82,3142.0,0,0.0,4.0,1.0
83,3058.0,0,0.0,4.0,1.0
84,3090.0,0,0.0,4.0,1.0
85,3096.0,0,0.0,4.0,1.0
86,3138.0,0,0.0,4.0,1.0
87,3128.0,0,0.0,4.0,1.0
88,3150.0,0,0.0,4.0,1.0
89,3136.0,0,0.0,4.0,1.0
90,3692.0,0,0.0,4.0,1.0
