time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.008,19277,13,0,21.3,20.2,20.2,21.5,6.4,1130536,5,1,1,prague,4,0,0.000
0.007,20909,14,0,23.3,29.8,20.2,29.8,7.0,1122112,7,1,1,prague,7,0,0.000
0.006,22066,15,0,24.6,28.0,20.2,29.8,4.2,1122106,14,1,1,prague,14,0,0.000
0.011,22333,15,0,24.9,27.0,20.2,29.8,3.8,1122080,15,1,1,prague,15,0,0.000
0.032,25946,18,20160,25.7,31.7,20.2,31.7,4.5,1260444,31,1,1,prague,17,0,0.000
0.035,28794,19,24480,25.4,23.3,20.2,31.7,4.0,1415188,36,1,1,prague,19,0,0.000
0.038,31642,21,25920,25.6,26.8,20.2,31.7,3.3,1544959,39,1,1,prague,21,0,0.000
0.042,34490,23,28800,26.0,28.7,20.2,31.7,3.3,1658811,43,1,1,prague,23,0,0.000
0.045,37338,25,31680,26.4,29.5,20.2,31.7,3.3,1766091,47,1,1,prague,25,0,0.000
0.049,40186,27,34560,26.9,30.3,20.2,31.7,3.5,1866615,51,1,1,prague,27,0,0.000
0.052,43034,29,37440,27.4,31.2,20.2,31.7,3.7,1960082,55,1,1,prague,29,0,0.000
0.055,45882,31,40320,28.0,32.0,20.2,32.0,3.9,2047572,59,1,1,prague,31,0,0.000
0.059,48730,33,43200,27.9,26.9,20.2,32.0,3.2,2185358,63,1,1,prague,33,0,0.000
0.062,51578,35,46080,28.2,30.3,20.2,32.0,3.0,2288531,68,1,1,prague,35,0,0.000
0.065,54426,37,48960,28.4,30.4,20.2,32.0,2.8,2391552,72,1,1,prague,37,0,0.000
0.069,57274,39,51840,29.1,33.4,20.2,33.4,3.3,2462677,76,1,1,prague,39,0,0.000
0.072,60122,41,54720,29.6,33.7,20.2,33.7,3.7,2534739,80,1,1,prague,41,0,0.000
0.076,62970,43,57600,30.4,36.0,20.2,36.0,4.3,2585909,84,1,1,prague,43,0,0.000
0.079,65818,45,60480,31.3,37.2,20.2,37.2,4.9,2630195,88,1,1,prague,45,0,0.000
0.082,68666,47,63360,32.3,39.3,20.2,39.3,5.7,2658505,92,1,1,prague,47,0,0.000
0.125,35397,24,33175,49.9,59.2,20.2,59.2,11.1,709714,97,1,1,prague,48,24,0.000
0.128,35472,24,33175,51.5,62.7,20.2,62.7,11.5,689137,99,1,1,prague,48,26,0.000
0.132,35544,24,33175,52.9,62.7,20.2,62.7,11.4,672201,101,1,1,prague,48,28,0.000
0.135,35614,24,33175,54.5,66.0,20.2,66.0,11.9,653264,103,1,1,prague,48,30,0.000
0.138,35683,24,33175,56.0,66.1,20.2,66.1,11.8,637606,105,1,1,prague,48,32,0.000
0.142,35750,24,33175,57.7,69.5,20.2,69.5,12.2,620035,107,1,1,prague,48,34,0.000
0.145,35815,24,33175,59.1,69.3,20.2,69.5,12.1,605852,109,1,1,prague,48,36,0.000
0.149,35878,24,33175,60.8,72.7,20.2,72.7,12.5,589924,111,1,1,prague,48,38,0.000
0.152,35940,24,33175,62.3,72.8,20.2,72.8,12.3,576774,113,1,1,prague,48,40,0.000
0.156,36000,25,33175,64.0,76.2,20.2,76.2,12.7,562069,115,1,1,prague,48,42,0.000
0.159,36059,25,31735,65.6,76.1,20.2,76.2,12.6,550015,116,1,1,prague,48,44,0.000
0.167,36146,25,31680,66.2,55.9,20.2,82.5,13.2,545954,119,1,1,prague,48,48,0.000
0.184,18696,12,15895,53.0,42.3,20.2,82.5,15.3,352548,121,1,1,prague,48,60,1.000
0.188,18791,13,15895,51.7,42.4,20.2,82.5,14.1,363483,123,1,1,prague,48,62,1.000
0.191,18884,13,15895,50.5,42.3,20.2,82.5,13.0,373785,125,1,1,prague,48,64,1.000
0.195,18975,13,14455,49.4,41.2,20.2,82.5,12.1,384467,126,1,1,prague,48,66,1.000
0.198,19064,13,13015,48.1,39.0,20.2,82.5,11.6,396712,127,1,1,prague,48,68,1.000
0.202,19155,13,11575,46.7,37.0,20.2,82.5,11.5,410382,128,1,1,prague,50,68,1.000
0.206,19202,13,11520,45.0,33.6,20.2,82.5,11.9,426379,129,1,1,prague,52,68,1.000
