  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:47:36      7.24    186.98
13:47:37     12.59    823.14
13:47:38      8.10    540.59
13:47:39      7.57    579.71
13:47:40      2.31    149.41
13:47:41      8.42    814.89
13:47:42      1.93    104.81
13:47:43     11.08    837.02
13:47:44      4.02    344.55
13:47:45     10.41    754.55
13:47:46      0.52     20.93
13:47:47     12.11    838.01
13:47:48      2.71    198.60
13:47:49     12.28    814.72
13:47:50      1.61    116.55
13:47:51     11.21    765.34
13:47:52      3.69    342.61
13:47:53     10.36    721.77
13:47:54      4.04    427.14
13:47:55      9.79    682.94
13:47:56      5.01    476.41
13:47:57      9.90    636.55
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:47:58     10.96    818.36
13:47:59      9.53    842.74
13:48:00     12.10    805.86
13:48:01      3.78    337.02
13:48:02      5.06    314.34
13:48:03      0.04      0.04
13:48:04      6.67    373.70
13:48:05      0.00      0.04
13:48:06      8.85    439.68
13:48:07      7.10    593.49
13:48:08      8.47    429.00
13:48:09      9.69    715.70
13:48:10      8.66    488.46
13:48:11      9.18    724.19
13:48:12      9.23    602.31
13:48:13      9.08    720.47
13:48:14      6.77    436.98
13:48:15      8.70    718.94
13:48:16      6.67    347.02
13:48:17     10.32    663.53
13:48:18      8.66    512.99
13:48:19      9.84    682.06
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:48:20      7.80    520.50
13:48:21     10.60    718.57
13:48:22      6.67    380.78
13:48:23     11.26    675.24
13:48:24      3.90    185.32
13:48:25     10.13    641.57
13:48:26      2.89    140.54
13:48:27     10.54    689.44
13:48:28      6.01    391.66
13:48:29     10.79    654.31
13:48:30      1.94     81.78
13:48:31     10.60    622.83
13:48:32      7.52    568.25
13:48:33     10.41    659.68
13:48:34      6.96    573.35
13:48:35     11.73    648.14
13:48:36      7.64    501.88
13:48:37     10.96    589.11
13:48:38     10.70    681.19
13:48:39     10.74    684.10
13:48:40      5.78    464.41
13:48:41     10.27    630.69
  Time         s2-eth2      
