      Time     KB/s_in    KB/s_out
  08:18:28         0.9         3.2
  08:18:29        16.4       666.9
  08:18:30         6.8       309.8
  08:18:31        15.0       681.3
  08:18:32        11.9       541.1
  08:18:33        15.2       656.4
  08:18:34        13.5       617.2
  08:18:35        14.8       637.0
  08:18:36        11.9       544.3
  08:18:37        14.4       618.2
  08:18:38        14.9       684.5
  08:18:39        13.8       589.7
  08:18:40        12.2       556.4
  08:18:41        13.1       560.0
  08:18:42        15.3       700.6
  08:18:43        12.6       536.5
  08:18:44        14.3       654.4
  08:18:45        12.2       518.7
  08:18:46        15.9       725.9
  08:18:47        11.7       489.1
  08:18:48        10.5       478.8
  08:18:49        11.2       471.6
  08:18:50        17.3       792.8
  08:18:51        10.7       449.0
  08:18:52        16.8       770.5
  08:18:53        10.1       424.7
  08:18:54        15.7       715.9
  08:18:55         9.7       402.1
  08:18:56        18.6       854.3
  08:18:57        10.0       408.2
  08:18:58        13.9       611.9
  08:18:59         8.0       266.6
  08:19:00        12.0       438.9
  08:19:01        12.7       433.1
  08:19:02        12.8       415.9
  08:19:03        12.4       437.4
  08:19:04        11.9       422.0
  08:19:05        12.1       424.2
  08:19:06        11.8       444.8
  08:19:07        10.3       353.0
  08:19:08        11.8       446.3
  08:19:09        12.6       440.1
  08:19:10        12.2       458.0
  08:19:11        12.4       420.6
  08:19:12        10.4       385.7
  08:19:13        12.6       439.2
  08:19:14        11.7       440.4
  08:19:15        12.1       421.6
  08:19:16        12.9       492.1
  08:19:17        14.3       504.1
  08:19:18        12.1       437.3
  08:19:19        12.8       459.4
  08:19:20        12.0       422.7
  08:19:21        11.8       428.5
  08:19:22        13.8       492.7
  08:19:23        12.0       419.6
  08:19:24        11.3       424.0
  08:19:25        12.2       421.5
  08:19:26        11.8       443.3
  08:19:27        11.9       430.2
  08:19:28        12.0       425.7
  08:19:29        12.4       444.8
  08:19:30        12.7       421.2
  08:19:31         5.9       215.2
  08:19:32        12.3       403.5
  08:19:33        11.1       410.3
  08:19:34        11.1       379.7
  08:19:35        10.7       403.8
  08:19:36        11.2       388.4
  08:19:37        12.1       455.1
  08:19:38        11.2       387.1
  08:19:39         7.4       280.3
  08:19:40        10.7       351.8
  08:19:41        10.8       397.3
  08:19:42        10.1       335.4
  08:19:43        12.4       459.6
  08:19:44        11.0       373.5
  08:19:45        12.0       445.9
  08:19:46        10.2       345.2
  08:19:47        12.6       468.4
  08:19:48         9.6       319.7
  08:19:49        12.5       462.6
  08:19:50        10.2       344.6
  08:19:51        11.6       431.4
  08:19:52        11.3       381.5
  08:19:53        12.0       443.4
  08:19:54        11.8       408.4
  08:19:55        13.0       484.7
  08:19:56        10.3       345.7
  08:19:57        12.6       471.4
  08:19:58        11.3       387.3
  08:19:59        11.6       434.1
  08:20:00        12.5       431.2
  08:20:01        12.5       449.3
  08:20:02        12.4       415.1
  08:20:03         1.8        62.1
  08:20:04         6.0       187.6
  08:20:05         3.9       139.8
  08:20:06         5.2       175.8
  08:20:07        12.4       455.2
  08:20:08        11.1       363.6
  08:20:09        12.2       425.6
  08:20:10        12.3       409.5
  08:20:11        13.1       477.3
  08:20:12        11.0       368.7
  08:20:13        12.4       459.6
  08:20:14        10.5       339.4
  08:20:15        11.7       439.0
  08:20:16        11.1       378.0
  08:20:17        11.9       444.8
  08:20:18        11.4       394.0
  08:20:19        12.2       458.2
  08:20:20        12.2       419.3
  08:20:21        11.4       429.9
  08:20:22        12.4       449.2
  08:20:23        12.1       431.2
  08:20:24         8.3       271.7
  08:20:25        12.0       449.3
  08:20:26         7.7       244.1
  08:20:27        11.5       436.0
  08:20:28        11.1       381.1
  08:20:29        11.7       446.4
  08:20:30         5.2       147.3
  08:20:31        12.2       455.0
  08:20:32         9.2       306.6
  08:20:33        11.5       425.6
  08:20:34        10.9       370.5
  08:20:35        11.5       431.5
  08:20:36         9.7       349.0
  08:20:37        11.4       413.7
  08:20:38        10.2       378.1
  08:20:39        11.9       403.5
  08:20:40        10.4       390.2
  08:20:41        11.7       403.5
  08:20:42        10.6       400.6
  08:20:43        11.9       403.5
  08:20:44        10.6       398.2
  08:20:45        11.5       399.1
  08:20:46        11.0       408.3
  08:20:47        11.4       382.8
  08:20:48        11.1       421.1
  08:20:49        10.5       348.8
  08:20:50        12.1       452.3
  08:20:51        11.9       416.6
  08:20:52        11.7       442.0
  08:20:53        12.1       418.5
  08:20:54        12.0       458.2
  08:20:55        13.2       454.4
  08:20:56        12.0       452.1
  08:20:57        12.0       414.6
  08:20:58        12.0       450.5
  08:20:59        12.5       428.6
  08:21:00        11.7       444.8
  08:21:01        12.3       429.7
  08:21:02        11.5       431.5
  08:21:03        12.2       426.3
  08:21:04        11.5       433.0
  08:21:05        10.1       348.7
  08:21:06        11.5       434.5
  08:21:07        10.3       354.4
  08:21:08        11.5       431.5
  08:21:09         9.8       322.2
  08:21:10        11.7       443.2
  08:21:11         9.0       314.3
  08:21:12        11.9       443.2
  08:21:13        12.8       442.6
  08:21:14        12.4       465.4
  08:21:15        10.6       363.8
  08:21:16        11.7       443.4
  08:21:17        12.5       431.6
  08:21:18        11.8       443.3
  08:21:19         7.0       212.6
  08:21:20        11.5       433.0
  08:21:21         9.4       308.9
  08:21:22        11.7       443.4
  08:21:23        12.2       420.2
  08:21:24        11.7       441.7
  08:21:25        12.3       427.0
  08:21:26        11.4       431.5
  08:21:27        12.1       419.5
  08:21:28        14.2       538.0
  08:21:29        23.2       812.8
  08:21:30        22.9       836.4
  08:21:31         8.8       299.9
  08:21:32        23.2       855.8
  08:21:33         8.1       274.2
  08:21:34        20.8       764.2
  08:21:35         4.5       141.9
  08:21:36        23.0       854.4
  08:21:37         9.1       307.9
  08:21:38        17.8       668.5
  08:21:39         3.4        99.0
  08:21:40        23.1       854.2
  08:21:41         3.4        95.4
  08:21:42        22.8       854.0
  08:21:43        10.7       365.8
  08:21:44        21.2       777.8
  08:21:45         1.3        16.2
  08:21:46        23.1       854.2
  08:21:47         6.4       203.0
