  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:02:29      7.80    230.91
12:02:30     14.18    829.08
12:02:31     14.87    854.61
12:02:32     14.08    823.33
12:02:33     13.45    769.02
12:02:34      8.25    449.78
12:02:35     12.78    740.59
12:02:36      7.33    398.83
12:02:37     14.67    854.57
12:02:38      7.61    412.27
12:02:39     13.16    721.74
12:02:40      7.61    415.96
12:02:41     14.86    854.66
12:02:42      6.57    348.14
12:02:43     14.77    854.77
12:02:44      6.01    319.76
12:02:45     14.86    855.82
12:02:46      6.48    352.37
12:02:47     13.44    779.55
12:02:48      2.70    129.97
12:02:49     14.19    854.39
12:02:50      7.99    398.52
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:02:51     14.39    853.67
12:02:52      5.82    310.20
12:02:53     14.76    853.12
12:02:54      5.32    274.09
12:02:55     14.30    854.97
12:02:56      7.83    430.76
12:02:57     13.89    802.44
12:02:58      4.83    279.75
12:02:59     13.10    434.96
12:03:00     12.69    390.73
12:03:01     12.51    367.16
12:03:02     13.86    428.05
12:03:03     13.77    415.12
12:03:04     13.82    426.77
12:03:05     13.26    395.27
12:03:06     13.66    413.10
12:03:07      5.01    151.16
12:03:08      7.43    221.11
12:03:09      6.91    211.06
12:03:10      6.01    163.09
12:03:11      9.47    290.84
12:03:12      5.63    167.54
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:03:13      8.80    272.18
12:03:14      5.16    151.81
12:03:15     10.22    313.37
12:03:16      4.49    128.49
12:03:17      6.06    184.19
12:03:18      3.55    102.38
12:03:19      7.10    218.25
12:03:20      2.89     83.67
12:03:21     11.45    341.57
12:03:22      2.13     56.33
12:03:23     12.02    368.47
12:03:24      1.28     30.11
12:03:25     13.92    427.00
12:03:26      1.28     25.67
12:03:27     13.73    427.09
12:03:28      1.39     33.96
12:03:29     13.32    409.21
12:03:30      3.03     92.23
12:03:31     10.37    307.37
12:03:32      0.00      0.00
12:03:33     12.23    367.30
12:03:34      1.89     55.48
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:03:35     11.31    343.92
12:03:36      1.84     53.17
12:03:37     10.65    322.38
12:03:38     13.42    404.93
12:03:39      9.79    297.55
12:03:40      2.60     74.02
12:03:41      8.48    253.08
12:03:42      6.53    199.93
12:03:43      8.38    251.96
12:03:44      5.21    158.43
12:03:45      7.62    229.73
