time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.4,20.2,20.2,22.5,6.6,2483642,5,1,1,bbr1
0.029,6904,4,0,22.8,27.3,20.2,27.3,6.1,860765,7,1,1,bbr1
0.050,9752,6,4320,26.1,49.5,20.2,49.5,11.2,860765,13,1,1,bbr1
0.005,16401,11,0,24.1,20.3,20.2,49.5,6.3,860765,16,1,1,bbr1
0.006,17141,11,0,24.4,26.1,20.2,49.5,5.3,1075956,17,1,1,bbr1
0.026,19989,13,14400,24.6,26.4,20.2,49.5,4.5,1075956,29,1,1,bbr1
0.029,22837,15,15840,24.3,21.6,20.2,49.5,4.1,1075956,32,1,1,bbr1
0.033,25685,17,17280,24.2,24.2,20.2,49.5,3.1,1075956,35,1,1,bbr1
0.038,28533,19,18720,24.3,24.8,20.2,49.5,2.5,1075956,38,1,1,bbr1
0.040,31381,21,18720,24.5,25.6,20.2,49.5,2.2,1075956,40,1,1,bbr1
0.044,34229,23,20160,24.7,26.5,20.2,49.5,2.1,1075956,43,1,1,bbr1
0.048,37077,25,21600,24.2,20.2,20.2,49.5,2.7,1075956,46,1,1,bbr1
0.051,39925,27,21600,23.7,20.9,20.2,49.5,2.9,1075956,48,1,1,bbr1
0.055,42773,29,23040,23.5,21.7,20.2,49.5,2.6,1075956,51,1,1,bbr1
0.057,43392,30,23040,23.3,22.3,20.2,49.5,2.3,1075956,53,1,1,bbr1
0.062,43392,30,24480,23.3,22.8,20.2,49.5,1.8,1075956,56,1,1,bbr1
0.064,43392,30,24480,23.3,23.8,20.2,49.5,1.5,1075956,58,1,1,bbr1
0.069,43392,30,25920,23.5,24.6,20.2,49.5,1.4,1075956,61,1,1,bbr1
0.071,43392,30,25920,23.7,25.3,20.2,49.5,1.5,1075956,63,1,1,bbr1
0.075,43392,30,27360,24.0,25.9,20.2,49.5,1.7,1075956,66,1,1,bbr1
0.077,43392,30,27360,24.3,26.6,20.2,49.5,1.9,1075956,68,1,1,bbr1
0.081,43392,30,28800,24.7,27.6,20.2,49.5,2.3,1075956,71,1,1,bbr1
0.086,43392,30,30240,25.2,28.0,20.2,49.5,2.5,1075956,74,1,1,bbr1
0.088,43392,30,30240,25.6,28.8,20.2,49.5,2.8,1075956,76,1,1,bbr1
0.092,43392,30,31680,26.0,29.2,20.2,49.5,3.0,1075956,79,1,1,bbr1
0.096,43392,30,31680,26.6,30.3,20.2,49.5,3.3,645573,81,1,1,bbr1
0.098,43392,30,30240,27.1,30.9,20.2,49.5,3.5,645573,82,1,1,bbr1
0.102,43392,30,30240,27.6,31.2,20.2,49.5,3.7,645573,84,1,1,bbr1
0.105,43392,30,28800,28.2,32.4,20.2,49.5,3.9,645573,85,1,1,bbr1
0.109,43392,30,28800,28.8,32.6,20.2,49.5,4.1,645573,87,1,1,bbr1
0.111,43392,30,27360,29.4,33.8,20.2,49.5,4.3,645573,88,1,1,bbr1
0.116,43392,30,27360,30.0,34.4,20.2,49.5,4.5,645573,90,1,1,bbr1
0.118,43392,30,25920,30.7,35.2,20.2,49.5,4.7,645573,91,1,1,bbr1
0.122,43392,30,25920,31.3,35.8,20.2,49.5,4.8,860765,93,1,1,bbr1
0.125,43392,30,25920,32.0,36.6,20.2,49.5,4.9,860765,95,1,1,bbr1
0.129,43392,30,25920,32.7,37.8,20.2,49.5,5.1,860765,97,1,1,bbr1
0.132,43392,30,25920,33.3,37.6,20.2,49.5,5.1,860765,99,1,1,bbr1
0.135,43392,30,25920,33.8,36.9,20.2,49.5,4.7,860765,101,1,1,bbr1
0.139,43392,30,25920,34.0,35.6,20.2,49.5,4.0,860765,103,1,1,bbr1
0.142,43392,30,25920,34.1,34.7,20.2,49.5,3.2,860765,105,1,1,bbr1
0.145,43392,30,25920,34.0,33.4,20.2,49.5,2.6,860765,107,1,1,bbr1
0.149,43392,30,25920,33.8,32.3,20.2,49.5,2.3,860765,109,1,1,bbr1
0.152,43392,30,25920,33.5,31.2,20.2,49.5,2.4,860765,111,1,1,bbr1
0.155,43392,30,25920,33.1,30.9,20.2,49.5,2.4,860765,113,1,1,bbr1
0.159,43392,30,25920,32.9,30.9,20.2,49.5,2.4,860765,115,1,1,bbr1
0.162,43392,30,25920,32.7,31.5,20.2,49.5,2.1,860765,117,1,1,bbr1
0.165,43392,30,25920,32.5,31.0,20.2,49.5,2.0,860765,119,1,1,bbr1
0.169,43392,30,25920,32.3,31.1,20.2,49.5,1.8,860765,121,1,1,bbr1
0.172,43392,30,25920,32.2,31.3,20.2,49.5,1.6,860765,123,1,1,bbr1
0.179,27392,19,23040,32.0,31.4,20.2,49.5,1.3,860765,125,1,1,bbr1
0.182,30240,21,24480,32.0,31.9,20.2,49.5,1.0,860765,128,1,1,bbr1
0.186,33088,22,24480,31.9,31.4,20.2,49.5,0.9,860765,130,1,1,bbr1
0.191,35936,24,25920,31.9,31.7,20.2,49.5,0.7,860765,133,1,1,bbr1
0.193,38784,26,24480,31.9,31.7,20.2,49.5,0.6,860765,134,1,1,bbr1
0.196,41632,28,24480,31.8,31.7,20.2,49.5,0.5,860765,136,1,1,bbr1
0.199,43392,30,24480,31.8,31.7,20.2,49.5,0.4,860765,138,1,1,bbr1
0.203,43392,30,24480,31.8,31.7,20.2,49.5,0.3,860765,140,1,1,bbr1
0.206,43392,30,24480,31.8,32.1,20.2,49.5,0.3,860765,142,1,1,bbr1
0.213,43392,30,24480,31.6,30.2,20.2,49.5,0.6,860765,146,1,1,bbr1
0.219,43392,30,25920,31.5,30.4,20.2,49.5,0.8,1075956,150,1,1,bbr1
0.226,43392,30,27360,31.4,30.4,20.2,49.5,0.9,1075956,155,1,1,bbr1
0.232,43392,30,28800,31.2,30.5,20.2,49.5,0.8,1075956,160,1,1,bbr1
0.239,43392,30,31680,31.1,30.3,20.2,49.5,0.9,1075956,165,1,1,bbr1
0.245,43392,30,31680,31.0,30.3,20.2,49.5,0.9,645573,169,1,1,bbr1
0.008,33088,22,55,33.1,36.6,20.2,49.5,3.1,880382,172,1,1,bbr1
0.011,33869,23,0,32.7,30.1,20.2,49.5,3.1,880382,173,1,1,bbr1
0.038,40989,28,20160,31.5,23.0,20.2,49.5,4.7,880382,193,1,1,bbr1
0.044,44184,30,20160,30.5,23.8,20.2,49.5,5.5,880382,197,1,1,bbr1
0.050,44184,30,20160,29.7,24.0,20.2,49.5,5.7,880382,201,1,1,bbr1
