time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.007,3072,2,0,21.5,20.2,20.2,23.2,5.3,891820,5,1,1,cubic
0.006,12879,8,0,23.4,30.3,20.2,30.3,6.3,550714,7,1,1,cubic
0.006,13285,9,55,23.9,22.5,20.2,30.3,3.1,555694,15,1,1,cubic
0.006,13374,9,0,24.3,27.1,20.2,30.3,2.5,550710,16,1,1,cubic
0.028,16496,11,11520,24.8,28.3,20.2,30.3,2.9,665644,26,1,1,cubic
0.035,11783,8,11520,24.7,24.2,20.2,30.3,1.9,476119,30,1,1,cubic
0.038,11795,8,10080,24.4,22.3,20.2,30.3,2.0,482511,31,1,1,cubic
0.043,11806,8,10080,23.9,20.4,20.2,30.3,2.5,493067,33,1,1,cubic
0.050,11835,8,10080,23.7,21.9,20.2,30.3,2.4,499556,35,1,1,cubic
0.055,11847,8,10080,23.6,22.8,20.2,30.3,2.0,502417,37,1,1,cubic
0.060,11864,8,10080,23.2,20.2,20.2,30.3,2.4,512395,39,1,1,cubic
0.066,11879,8,10080,22.8,20.2,20.2,30.3,2.5,521306,41,1,1,cubic
0.071,11975,8,10080,22.5,20.1,20.1,30.3,2.5,533265,43,1,1,cubic
0.076,12317,8,10080,22.2,20.1,20.1,30.3,2.5,555645,45,1,1,cubic
0.081,12650,8,10080,21.9,20.2,20.1,30.3,2.3,576966,47,1,1,cubic
0.086,12975,9,10080,21.7,20.2,20.1,30.3,2.2,597595,49,1,1,cubic
0.093,13291,9,11520,21.5,20.2,20.1,30.3,2.0,617496,52,1,1,cubic
0.098,13599,9,11520,21.4,20.2,20.1,30.3,1.8,636716,54,1,1,cubic
0.103,13901,9,11520,21.2,20.1,20.1,30.3,1.7,655522,56,1,1,cubic
0.107,14196,9,11520,21.1,20.2,20.1,30.3,1.5,673402,58,1,1,cubic
0.111,14485,10,11520,21.0,20.2,20.1,30.3,1.4,690847,60,1,1,cubic
0.117,14768,10,12960,20.9,20.2,20.1,30.3,1.2,707720,63,1,1,cubic
0.122,15045,10,12960,20.8,20.2,20.1,30.3,1.1,724048,65,1,1,cubic
0.125,15318,10,12960,20.7,20.1,20.1,30.3,1.0,740035,67,1,1,cubic
0.129,15586,10,12960,20.6,20.2,20.1,30.3,0.9,755282,69,1,1,cubic
