  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:54:17      0.00      0.00
14:54:18      0.00      0.00
14:54:19      0.00      0.14
14:54:20      0.07      0.21
14:54:21      0.00      0.00
14:54:22      0.00      0.00
14:54:23      0.00      0.21
14:54:24      0.00      0.00
14:54:25      0.00      0.00
14:54:26      0.00      0.00
14:54:27      0.00      0.00
14:54:28      0.00      0.00
14:54:29      0.00      0.00
14:54:30      0.00      0.00
14:54:31      0.00      0.00
14:54:32      0.00      0.00
14:54:33      0.00      0.07
14:54:34      0.00      0.07
14:54:35      0.07      0.00
14:54:36      0.00      0.14
14:54:37      0.00      0.00
14:54:38      0.00      0.07
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:54:39      0.00      0.21
14:54:40      0.00      0.00
14:54:41      0.00      0.00
14:54:42      0.00      0.00
14:54:43      0.00      0.00
14:54:44      0.00      0.00
14:54:45      0.00      0.00
14:54:46      0.04      0.04
14:54:47     12.45    343.58
14:54:48     16.55    572.24
14:54:49     19.59    598.69
14:54:50     16.98    571.54
14:54:51     18.69    592.20
14:54:52     18.31    577.45
14:54:53     14.71    577.77
14:54:54     13.44    580.44
14:54:55     12.24    607.01
14:54:56     10.41    573.03
14:54:57     12.02    642.69
14:54:58     11.36    593.89
14:54:59     12.07    570.07
14:55:00     12.82    601.16
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:55:01     11.91    577.53
14:55:02     11.66    590.75
14:55:03     12.67    722.17
14:55:04     12.36    708.89
14:55:05     15.02    851.18
14:55:06     13.16    765.03
14:55:07     12.05    847.73
14:55:08     15.35    753.22
14:55:09     11.66    852.57
14:55:10     12.54    725.15
14:55:11     14.25    837.67
14:55:12     11.29    739.92
14:55:13     13.46    854.05
14:55:14     12.12    728.50
14:55:15     14.74    843.26
14:55:16     13.14    791.47
14:55:17     14.31    853.58
14:55:18     10.84    767.92
14:55:19     15.27    834.39
14:55:20     11.64    742.79
14:55:21     14.56    829.26
14:55:22     12.77    760.48
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:55:23     12.72    807.71
14:55:24     12.34    791.58
14:55:25     12.80    793.71
14:55:26     12.30    804.73
14:55:27     15.61    807.74
14:55:28     13.43    809.09
14:55:29     13.51    773.78
14:55:30     14.28    825.38
14:55:31     14.73    821.85
14:55:32     12.82    840.34
14:55:33     13.80    722.08
14:55:34     13.36    844.63
14:55:35     13.57    778.11
14:55:36     14.31    855.03
14:55:37     10.94    754.69
14:55:38     13.25    855.00
14:55:39     12.69    753.45
14:55:40     12.95    854.99
14:55:41     14.60    733.79
14:55:42     13.21    843.22
14:55:43      9.70    726.63
14:55:44     15.73    844.58
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:55:45     11.83    688.19
14:55:46     18.45    809.96
14:55:47     12.20    756.16
14:55:48     12.91    847.10
14:55:49     14.00    770.94
14:55:50     15.83    813.76
14:55:51     12.28    750.64
14:55:52     13.44    838.87
14:55:53     13.98    759.15
14:55:54     13.24    810.81
14:55:55     12.19    765.34
14:55:56     14.81    824.17
14:55:57     13.09    697.09
14:55:58     13.91    835.91
14:55:59     13.33    766.83
14:56:00     14.86    807.86
14:56:01     14.37    817.19
