Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,849.0,0,0.0,4.16,1.0434999999999999
2,4454.0,1,0.0,4.11,1.029
3,5050.0,0,0.0,4.075,1.021
4,4205.0,0,0.0,4.045,1.013
5,4126.0,0,0.0,4.025,1.008
6,4817.0,0,0.0,4.01,1.004
7,2546.0,0,0.0,4.0,1.004
8,3756.0,0,0.0,4.0,1.0
9,4363.0,0,0.0,4.0,1.0
10,4758.0,0,0.0,4.0,1.0
11,4517.0,0,0.0,4.0,1.0
12,5021.0,0,0.0,4.0,1.0
13,4861.0,0,0.0,4.0,1.0
14,2755.0,0,0.0,4.0,1.0
15,3572.0,0,0.0,4.0,1.0
16,5019.0,0,0.0,4.0,1.0
17,4771.0,0,0.0,4.0,1.0
18,4870.0,0,0.0,4.0,1.0
19,4337.0,0,0.0,4.0,1.0
20,4249.0,0,0.0,4.0,1.0
21,2314.0,0,0.0,4.0,1.0
22,3176.0,1,0.0,4.0,1.0
23,3624.0,1,0.0,4.0,1.0
24,3595.0,1,0.0,4.0,1.0
25,3075.0,1,0.0,4.0,1.0
26,2922.0,1,0.0,4.0,1.0
27,3292.0,0,0.0,4.0,1.0
28,3176.0,0,0.0,4.0,1.0
29,3127.0,0,0.0,4.0,1.0
30,3688.0,1,0.0,4.0,1.0
31,3191.0,1,0.0,4.0,1.0
32,3360.0,0,0.0,4.0,1.0
33,3311.0,0,0.0,4.0,1.0
34,4549.0,1,0.0,4.0,1.0
35,3420.0,1,0.0,4.0,1.0
36,3433.0,0,0.0,4.0,1.0
37,1230.0,0,0.0,4.0,1.0
38,1270.0,2,0.0,4.0,1.0
39,4083.0,1,0.0,4.0,1.0
40,3289.0,1,0.0,4.0,1.0
41,3348.0,0,0.0,4.0,1.0
42,3176.0,0,0.0,4.0,1.0
43,3264.0,0,0.0,4.0,1.0
44,4680.0,1,0.0,4.0,1.0
45,3680.0,1,0.0,4.0,1.0
46,4717.0,1,0.0,4.0,1.0
47,3527.0,0,0.01,4.0,1.0
48,2762.0,1,0.01,4.0,1.0
49,4406.0,0,0.11900000000000001,4.0,1.0
50,2371.0,2,0.0,4.0,1.0
51,3013.0,0,0.0,4.0,1.0
52,3142.0,0,0.0,4.0,1.0
53,3057.0,0,0.0,4.0,1.0
54,5090.0,1,0.184,4.023333333333333,1.0
55,4480.0,0,1.049,4.3,1.033
56,3137.0,1,0.051000000000000156,4.24,1.056
57,3128.0,0,0.0,4.17,1.0405
58,3150.0,0,0.0,4.1,1.0285
59,3137.0,0,0.0,4.053333333333334,1.0136666666666667
60,4941.0,1,0.7155,4.199999999999999,1.0234999999999999
61,3387.0,1,0.4235000000000002,4.36,1.0185
62,4454.0,0,0.9209999999999994,4.635,1.0
63,3268.0,2,0.41200000000000037,4.525,1.0885
64,3682.0,0,0.2354999999999996,4.37,1.0745
65,3622.0,0,0.8571666666666671,4.546666666666667,1.0463333333333333
66,4817.0,1,1.1483333333333334,5.02,1.099
67,2402.0,1,0.04099999999999948,4.87,1.099
68,3125.0,0,0.0,4.675,1.097
69,3004.0,0,0.0,4.53,1.09
70,3153.0,0,0.0,4.41,1.08
71,3447.0,0,0.0,4.243333333333333,1.0543333333333333
72,5021.0,1,0.0,4.125,1.0335
73,3456.0,1,0.14700000000000024,4.12,1.03
74,2755.0,1,0.0,4.08,1.023
75,3572.0,0,0.0,4.045,1.0135
76,3255.0,1,0.0,4.025,1.0085
77,4771.0,1,0.0,4.01,1.006
78,4870.0,0,0.0,4.01,1.004
79,4337.0,0,0.0,4.0,1.002
80,4249.0,0,0.0,4.0,1.002
81,2314.0,0,8.881784197001252e-16,3.9966666666666666,1.002
82,4495.0,0,0.0,3.99,1.002
83,3624.0,0,0.0,3.99,1.002
84,4627.0,0,0.0,3.98,1.0
85,3075.0,0,0.0,3.99,0.998
86,3824.0,0,0.0,3.99,0.998
87,4867.0,0,0.0,3.995,0.998
88,3208.0,0,0.0,4.0,0.998
89,4182.0,0,0.0,4.0,0.998
90,3688.0,0,0.0,4.01,1.0
