time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.015,15360,10,0,21.1,20.2,20.2,21.3,4.8,910125,5,1,1,prague,4,0,0.000
0.007,15360,10,0,24.9,37.2,20.2,37.2,9.2,771890,7,1,1,prague,7,0,0.000
0.005,15360,10,0,24.8,23.8,20.2,37.2,3.8,775663,14,1,1,prague,14,0,0.000
0.007,15360,10,0,24.9,26.1,20.2,37.2,3.2,770558,15,1,1,prague,15,0,0.000
0.028,18208,12,12960,25.2,27.5,20.2,37.2,3.1,901564,26,1,1,prague,17,0,0.000
0.031,18208,12,15840,25.0,23.4,20.2,37.2,2.8,909890,30,1,1,prague,19,0,0.000
0.034,18208,12,15840,24.9,24.2,20.2,37.2,2.3,913432,32,1,1,prague,21,0,0.000
0.038,21056,14,15840,24.7,23.4,20.2,37.2,2.1,1064509,34,1,1,prague,23,0,0.000
0.042,21056,14,18720,24.5,23.2,20.2,37.2,1.9,1072534,38,1,1,prague,25,0,0.000
0.048,23904,16,18720,24.0,20.3,20.2,37.2,2.5,1244792,40,1,1,prague,27,0,0.000
0.049,26752,18,21600,23.7,21.8,20.2,37.2,2.4,1409364,44,1,1,prague,29,0,0.000
0.053,26752,18,24480,23.5,21.9,20.2,37.2,2.3,1423099,48,1,1,prague,31,0,0.000
0.056,29600,20,24480,23.3,22.0,20.2,37.2,2.1,1587437,50,1,1,prague,33,0,0.000
0.060,32448,22,27360,23.1,22.0,20.2,37.2,1.9,1752733,54,1,1,prague,35,0,0.000
0.063,35296,24,30240,23.2,23.6,20.2,37.2,1.5,1901888,58,1,1,prague,37,0,0.000
0.066,38144,26,33120,23.3,24.3,20.2,37.2,1.4,2043720,62,1,1,prague,39,0,0.000
0.070,40992,28,36000,23.1,21.7,20.2,37.2,1.5,2215400,66,1,1,prague,41,0,0.000
0.073,43840,30,38880,23.4,25.1,20.2,37.2,1.6,2343983,70,1,1,prague,43,0,0.000
0.077,46688,32,41760,23.8,27.0,20.2,37.2,2.1,2448602,74,1,1,prague,45,0,0.000
0.080,49536,34,44640,24.5,28.8,20.2,37.2,2.8,2531894,78,1,1,prague,47,0,0.000
0.110,26007,18,24535,33.7,44.0,20.2,44.0,9.1,771560,83,1,1,prague,58,7,0.000
0.114,26143,18,24535,35.0,44.1,20.2,44.1,9.4,746814,85,1,1,prague,58,9,0.000
0.117,26274,18,24535,36.6,47.4,20.2,47.4,10.2,718713,87,1,1,prague,58,11,0.000
0.121,26401,18,24535,37.9,47.4,20.2,47.4,10.3,696467,89,1,1,prague,58,13,0.000
0.124,26524,18,24535,39.6,51.1,20.2,51.1,11.0,670543,91,1,1,prague,58,15,0.000
0.128,26643,18,24535,41.0,50.8,20.2,51.1,11.1,650543,93,1,1,prague,58,17,0.000
0.131,26758,18,24535,42.6,54.1,20.2,54.1,11.6,628136,95,1,1,prague,58,19,0.000
0.134,26870,18,24535,44.0,54.1,20.2,54.1,11.6,610224,97,1,1,prague,58,21,0.000
0.139,26979,18,24535,45.7,57.5,20.2,57.5,12.0,590208,99,1,1,prague,58,23,0.000
0.149,18511,12,17280,40.2,32.1,20.2,57.5,11.1,460094,101,1,1,prague,64,25,0.666
0.153,18671,12,15840,39.2,32.2,20.2,57.5,10.3,475888,102,1,1,prague,66,25,0.666
0.156,18831,13,15840,38.3,31.8,20.2,57.5,9.6,491606,104,1,1,prague,68,25,0.666
0.162,18991,13,17280,37.5,32.1,20.2,57.5,8.7,506089,107,1,1,prague,70,25,0.666
0.164,19151,13,15840,36.8,31.9,20.2,57.5,8.0,520082,108,1,1,prague,72,25,0.666
0.167,19311,13,14400,36.0,30.0,20.2,57.5,7.7,536774,109,1,1,prague,74,25,0.666
