time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.155,3072,2,0,21.8,20.3,20.3,23.3,5.4,879120,5,1,1,cubic
0.020,22187,15,3852,41.2,176.7,20.3,176.7,42.8,673296,9,2,2,cubic
0.005,22187,15,55,33.3,24.2,20.3,176.7,19.4,833872,16,2,2,cubic
0.006,22187,15,55,31.9,26.4,20.3,176.7,13.3,869233,18,2,2,cubic
0.027,23650,16,21600,31.3,26.7,20.3,176.7,11.3,945939,34,2,2,cubic
0.030,26498,18,21600,31.1,30.1,20.3,176.7,8.8,1064621,36,2,2,cubic
0.033,29346,20,24480,30.6,26.9,20.3,176.7,7.6,1199440,40,2,2,cubic
0.040,25697,17,24480,30.5,30.1,20.3,176.7,4.5,843824,44,2,2,cubic
0.044,25717,17,23040,30.4,30.2,20.3,176.7,3.5,845481,45,2,2,cubic
0.047,25737,17,23040,30.4,30.3,20.3,176.7,2.6,846695,47,2,2,cubic
0.050,25757,17,23040,30.4,30.3,20.3,176.7,2.0,847576,49,2,2,cubic
0.054,25777,17,23040,30.0,26.9,20.3,176.7,2.4,860524,51,2,2,cubic
0.057,25797,17,23040,29.6,27.0,20.3,176.7,2.5,872021,53,2,2,cubic
0.061,25817,17,23040,29.7,30.5,20.3,176.7,2.1,869347,55,2,2,cubic
0.064,25837,17,23040,29.8,30.6,20.3,176.7,1.8,866809,57,2,2,cubic
0.068,25857,17,23040,30.3,33.8,20.3,176.7,2.3,853394,59,2,2,cubic
0.071,25875,17,23040,30.3,30.6,20.3,176.7,1.8,853087,61,2,2,cubic
0.074,25895,17,23040,30.4,30.5,20.3,176.7,1.4,853128,63,2,2,cubic
0.078,25914,17,23040,30.4,30.6,20.3,176.7,1.1,853051,65,2,2,cubic
0.081,25933,18,23040,30.4,30.4,20.3,176.7,0.8,853592,67,2,2,cubic
0.084,25952,18,24480,30.4,30.4,20.3,176.7,0.6,854049,70,2,2,cubic
0.088,25971,18,24480,30.4,30.5,20.3,176.7,0.5,854421,72,2,2,cubic
0.091,25989,18,24480,30.4,30.2,20.3,176.7,0.4,855717,74,2,2,cubic
0.094,26008,18,24480,30.4,30.2,20.3,176.7,0.4,856907,76,2,2,cubic
0.098,26027,18,24480,30.3,30.2,20.3,176.7,0.3,858070,78,2,2,cubic
0.101,26046,18,24480,30.3,30.3,20.3,176.7,0.2,858980,80,2,2,cubic
0.105,26065,18,24480,30.3,30.3,20.3,176.7,0.2,859578,82,2,2,cubic
0.108,26083,18,24480,30.3,30.2,20.3,176.7,0.2,860541,84,2,2,cubic
0.111,26102,18,24480,30.3,30.4,20.3,176.7,0.1,860798,86,2,2,cubic
0.115,26121,18,24480,30.3,30.5,20.3,176.7,0.1,860885,88,2,2,cubic
0.118,26139,18,24480,30.3,30.3,20.3,176.7,0.1,861592,90,2,2,cubic
0.122,26158,18,24480,30.4,30.5,20.3,176.7,0.1,861537,92,2,2,cubic
0.125,26176,18,24480,30.4,30.5,20.3,176.7,0.1,861591,94,2,2,cubic
0.128,26194,18,24480,30.4,30.5,20.3,176.7,0.1,861871,96,2,2,cubic
0.139,20088,13,18775,30.4,30.6,20.3,176.7,0.1,660159,99,2,2,cubic
0.142,20105,13,17335,30.4,30.5,20.3,176.7,0.1,660609,100,2,2,cubic
0.145,20122,13,17335,30.4,30.5,20.3,176.7,0.1,661103,102,2,2,cubic
0.149,20139,13,17335,30.4,30.5,20.3,176.7,0.1,661596,104,2,2,cubic
0.152,20155,13,17335,30.4,30.3,20.3,176.7,0.1,662492,106,2,2,cubic
0.155,20172,14,17335,30.4,30.4,20.3,176.7,0.1,663007,108,2,2,cubic
0.159,20188,14,17335,30.4,30.4,20.3,176.7,0.1,663642,110,2,2,cubic
0.163,20205,14,18720,30.4,30.4,20.3,176.7,0.0,664179,112,2,2,cubic
0.165,20214,14,17280,29.4,22.0,20.3,176.7,2.1,688229,113,2,2,cubic
0.169,20230,14,17280,28.4,22.0,20.3,176.7,3.4,711072,115,2,2,cubic
0.171,20246,14,15840,27.6,22.0,20.3,176.7,4.2,732277,116,2,2,cubic
0.175,20263,14,15840,27.0,22.1,20.3,176.7,4.5,751706,118,2,2,cubic
0.179,20279,14,15840,26.3,22.1,20.3,176.7,4.6,769747,120,2,2,cubic
0.182,20295,14,15840,25.8,22.1,20.3,176.7,4.5,786140,122,2,2,cubic
0.186,20311,14,15840,25.3,21.7,20.3,176.7,4.4,802647,124,2,2,cubic
0.188,20327,14,14400,24.7,20.4,20.3,176.7,4.5,823022,125,2,2,cubic
0.191,20343,14,14400,24.1,20.2,20.2,176.7,4.5,842744,127,2,2,cubic
0.196,20361,14,15840,23.6,20.2,20.2,176.7,4.4,861112,130,2,2,cubic
0.199,20379,14,15840,23.2,20.1,20.1,176.7,4.2,878178,132,2,2,cubic
0.205,20397,14,17280,22.9,20.6,20.1,176.7,3.8,891672,135,2,2,cubic
0.210,20429,14,17280,22.5,20.2,20.1,176.7,3.5,906384,138,2,2,cubic
0.215,20452,14,17280,22.3,20.4,20.1,176.7,3.2,918447,141,2,2,cubic
0.220,20476,14,15840,22.1,20.6,20.1,176.7,2.8,928111,144,2,2,cubic
0.227,20507,14,15840,21.9,20.8,20.1,176.7,2.4,936008,148,2,2,cubic
0.006,20507,14,0,21.5,20.3,20.1,176.7,1.7,955057,149,2,2,cubic
0.007,20507,14,0,22.1,26.5,20.1,176.7,2.6,927750,150,2,2,cubic
0.032,20591,14,15840,22.5,25.2,20.1,176.7,2.7,915562,165,2,2,cubic
0.039,20989,14,15840,23.4,29.7,20.1,176.7,3.8,897387,169,2,2,cubic
0.046,21380,14,15840,24.2,30.2,20.1,176.7,4.6,881831,173,2,2,cubic
0.053,21668,15,17280,25.1,30.7,20.1,176.7,5.1,864713,177,2,2,cubic
0.058,22046,15,17280,24.9,24.1,20.1,176.7,4.0,883855,181,2,2,cubic
0.065,22418,15,17280,24.9,24.9,20.1,176.7,3.0,899129,185,2,2,cubic
0.071,22784,15,17280,24.9,25.0,20.1,176.7,2.3,913406,189,2,2,cubic
0.078,23144,16,17280,24.9,24.9,20.1,176.7,1.7,927949,193,2,2,cubic
0.085,23498,16,18720,24.9,24.7,20.1,176.7,1.3,943126,198,2,2,cubic
0.092,23847,16,18720,25.0,25.6,20.1,176.7,1.2,953841,202,2,2,cubic
0.099,24191,16,18720,25.1,25.9,20.1,176.7,1.1,963362,206,2,2,cubic
0.105,24530,17,18720,25.3,26.7,20.1,176.7,1.2,969411,210,2,2,cubic
0.112,24865,17,20160,25.5,27.0,20.1,176.7,1.3,974524,215,2,2,cubic
0.119,25195,17,20160,25.7,27.0,20.1,176.7,1.4,980197,219,2,2,cubic
0.126,25520,17,20160,25.9,26.9,20.1,176.7,1.3,987157,223,2,2,cubic
0.132,25842,17,20160,26.0,27.1,20.1,176.7,1.3,993846,227,2,2,cubic
0.139,26159,18,20160,26.1,27.0,20.1,176.7,1.2,1001186,232,2,2,cubic
