time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.006,21239,14,0,21.3,20.2,20.2,21.5,4.9,1245192,5,1,1,prague,4,0,0.000
0.005,30210,20,0,30.5,90.0,20.2,90.0,20.8,1236250,7,1,1,prague,7,0,0.000
0.007,30210,20,0,29.3,28.4,20.2,90.0,8.1,1287679,14,1,1,prague,14,0,0.000
0.007,30210,20,0,29.1,27.6,20.2,90.0,6.5,1297056,15,1,1,prague,15,0,0.000
0.027,33058,22,27360,28.8,26.9,20.2,90.0,5.4,1433166,36,1,1,prague,17,0,0.000
0.030,35906,24,30240,29.0,30.1,20.2,90.0,4.4,1548206,40,1,1,prague,19,0,0.000
0.034,38754,26,33120,28.7,26.7,20.2,90.0,3.8,1687480,44,1,1,prague,21,0,0.000
0.037,41602,28,36000,28.9,30.1,20.2,90.0,3.2,1800515,48,1,1,prague,23,0,0.000
0.040,44450,30,38880,29.5,33.5,20.2,90.0,3.6,1886352,52,1,1,prague,25,0,0.000
0.044,47298,32,41760,30.1,34.6,20.2,90.0,4.0,1964528,56,1,1,prague,27,0,0.000
0.071,24798,17,24535,35.0,40.6,20.2,90.0,4.6,708959,61,1,1,prague,41,2,0.000
0.074,24948,17,23095,35.7,40.6,20.2,90.0,4.9,699215,62,1,1,prague,41,4,0.000
0.078,25091,17,23095,36.7,43.9,20.2,90.0,5.7,683473,64,1,1,prague,41,6,0.000
0.081,25227,17,23095,37.6,43.9,20.2,90.0,6.1,670681,66,1,1,prague,41,8,0.000
0.084,25357,17,23095,38.8,47.4,20.2,90.0,7.0,652992,68,1,1,prague,41,10,0.000
0.088,25482,17,23095,39.9,47.5,20.2,90.0,7.4,638486,70,1,1,prague,41,12,0.000
0.091,25601,17,23095,41.3,50.8,20.2,90.0,8.3,620254,72,1,1,prague,41,14,0.000
0.095,25716,17,23095,42.5,50.8,20.2,90.0,8.6,605638,74,1,1,prague,41,16,0.000
0.099,25826,17,23095,43.9,54.1,20.2,90.0,9.4,588050,76,1,1,prague,41,18,0.000
0.107,18952,13,18775,41.1,28.9,20.2,90.0,11.3,461523,79,1,1,prague,45,20,0.559
0.110,19103,13,17335,39.5,28.9,20.2,90.0,11.5,483045,80,1,1,prague,47,20,0.559
0.113,19255,13,17335,38.2,28.8,20.2,90.0,11.3,503991,82,1,1,prague,49,20,0.559
0.119,19407,13,17335,37.0,28.8,20.2,90.0,10.9,524173,84,1,1,prague,51,20,0.559
