time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.006,15360,10,0,21.4,20.2,20.2,22.4,6.6,897447,5,1,1,prague,4,0,0.000
0.005,15360,10,0,22.7,27.0,20.2,27.0,6.0,845889,7,1,1,prague,7,0,0.000
0.005,15360,10,0,23.4,24.4,20.2,27.0,2.7,821882,14,1,1,prague,14,0,0.000
0.006,15360,10,0,23.7,26.0,20.2,27.0,2.7,810434,15,1,1,prague,15,0,0.000
0.026,18208,12,12960,23.9,25.7,20.2,27.0,2.5,950551,26,1,1,prague,17,0,0.000
0.029,21056,14,15840,23.9,23.4,20.2,27.0,2.0,1102408,30,1,1,prague,19,0,0.000
0.034,21056,14,18720,23.9,24.5,20.2,27.0,1.7,1099002,34,1,1,prague,21,0,0.000
0.036,21056,14,18720,24.0,24.2,20.2,27.0,1.3,1097352,36,1,1,prague,23,0,0.000
0.039,23904,16,18720,24.0,24.0,20.2,27.0,1.0,1245882,38,1,1,prague,25,0,0.000
0.046,26752,18,21600,23.5,20.2,20.2,27.0,1.7,1422433,42,1,1,prague,27,0,0.000
0.048,29600,20,24480,23.3,21.9,20.2,27.0,1.7,1587301,46,1,1,prague,29,0,0.000
0.051,32448,22,27360,23.1,21.8,20.2,27.0,1.6,1753794,50,1,1,prague,31,0,0.000
0.054,35296,24,30240,23.1,23.1,20.2,27.0,1.2,1908304,54,1,1,prague,33,0,0.000
0.058,38144,26,33120,23.3,24.2,20.2,27.0,1.2,2050488,58,1,1,prague,35,0,0.000
0.061,40992,28,36000,23.5,24.8,20.2,27.0,1.3,2184981,62,1,1,prague,37,0,0.000
0.088,21825,15,18775,28.3,35.6,20.2,35.6,5.8,771774,67,1,1,prague,52,1,0.000
0.092,22009,15,20215,29.4,37.1,20.2,37.1,6.6,748962,70,1,1,prague,54,1,0.000
0.095,22188,15,20215,30.6,39.2,20.2,39.2,7.4,724790,72,1,1,prague,55,2,0.000
0.098,22360,15,20215,31.8,40.5,20.2,40.5,8.0,702151,74,1,1,prague,55,4,0.000
0.102,22525,15,20215,33.3,43.5,20.2,43.5,8.9,676385,76,1,1,prague,55,6,0.000
0.105,22683,15,20215,34.6,44.0,20.2,44.0,9.4,654764,78,1,1,prague,55,8,0.000
0.110,22835,15,20215,36.2,47.4,20.2,47.4,10.2,630209,80,1,1,prague,55,10,0.000
0.112,22912,15,20160,35.9,33.8,20.2,47.4,8.3,637719,81,1,1,prague,56,11,0.000
0.114,22829,15,18720,34.6,25.5,20.2,47.4,8.8,659416,82,1,1,prague,58,11,0.021
0.118,22980,15,18720,33.5,25.6,20.2,47.4,8.9,686113,84,1,1,prague,60,11,0.021
0.121,23129,16,17280,32.5,25.5,20.2,47.4,8.6,711814,85,1,1,prague,61,12,0.021
0.124,23277,16,17280,31.6,25.5,20.2,47.4,8.2,736148,87,1,1,prague,63,12,0.021
0.128,23425,16,17280,30.9,25.5,20.2,47.4,7.7,759319,89,1,1,prague,65,12,0.021
0.132,23573,16,17280,30.2,25.5,20.2,47.4,7.1,781106,91,1,1,prague,67,12,0.021
0.134,23721,16,15840,29.4,24.3,20.2,47.4,6.8,805548,92,1,1,prague,69,12,0.021
0.137,23868,16,15840,28.7,23.3,20.2,47.4,6.6,832246,94,1,1,prague,71,12,0.021
0.141,23749,16,15840,27.9,22.4,20.2,47.4,6.5,851371,96,1,1,prague,73,12,0.022
0.144,23897,16,15840,27.1,21.5,20.2,47.4,6.5,882166,98,1,1,prague,75,12,0.022
0.148,24045,16,15840,26.3,21.1,20.2,47.4,6.4,912939,100,1,1,prague,77,12,0.022
0.151,24193,16,15840,25.6,20.3,20.2,47.4,6.3,945519,102,1,1,prague,79,12,0.022
0.155,24340,16,17280,24.9,20.3,20.2,47.4,6.0,976529,105,1,1,prague,81,12,0.022
0.158,24487,17,17280,24.3,20.3,20.2,47.4,5.7,1006039,107,1,1,prague,83,12,0.022
0.006,25117,17,0,22.4,22.0,20.2,47.4,2.1,1123350,108,1,1,prague,96,12,0.021
0.008,25154,17,0,22.9,27.1,20.2,47.4,2.8,1096178,109,1,1,prague,97,12,0.021
0.029,25067,17,23040,23.7,28.6,20.2,47.4,3.5,1059512,127,1,1,prague,99,12,0.019
0.032,25213,17,23040,24.7,32.0,20.2,47.4,4.7,1020645,129,1,1,prague,101,12,0.019
0.036,25358,17,23040,25.0,27.2,20.2,47.4,4.2,1013630,131,1,1,prague,103,12,0.019
0.039,25503,17,23040,25.7,30.6,20.2,47.4,4.5,991678,133,1,1,prague,105,12,0.019
0.043,25647,17,23040,26.5,32.1,20.2,47.4,5.0,967117,135,1,1,prague,107,12,0.019
0.046,25791,17,23040,27.2,32.3,20.2,47.4,5.2,946840,137,1,1,prague,109,12,0.019
0.049,25934,18,23040,28.0,33.2,20.2,47.4,5.4,926611,139,1,1,prague,111,12,0.019
0.056,26220,18,21600,28.8,34.4,20.2,47.4,5.6,910827,142,1,1,prague,115,12,0.019
0.063,26289,18,21600,29.0,30.2,20.2,47.4,4.6,907832,146,1,1,prague,119,12,0.017
0.070,26573,18,21600,29.1,30.0,20.2,47.4,3.7,913349,150,1,1,prague,123,12,0.017
0.076,26852,18,21600,29.2,30.3,20.2,47.4,3.1,918331,154,1,1,prague,126,13,0.017
0.083,27129,18,21600,28.9,26.9,20.2,47.4,2.9,937357,158,1,1,prague,130,13,0.017
0.090,27402,19,21600,28.7,26.8,20.2,47.4,2.7,955672,162,1,1,prague,133,14,0.017
0.097,27382,19,23040,28.4,26.7,20.2,47.4,2.5,963340,167,1,1,prague,137,14,0.021
0.103,27654,19,23040,28.2,26.7,20.2,47.4,2.3,980429,171,1,1,prague,141,14,0.021
0.110,27924,19,23040,28.0,26.7,20.2,47.4,2.1,996716,175,1,1,prague,145,14,0.021
0.117,28192,19,23040,27.8,26.7,20.2,47.4,1.9,1012316,179,1,1,prague,149,14,0.021
0.123,28458,19,23040,28.5,32.9,20.2,47.4,2.7,999157,183,1,1,prague,153,14,0.021
0.130,28448,19,23040,29.1,33.5,20.2,47.4,3.3,977090,187,1,1,prague,157,14,0.020
0.137,28713,19,23040,29.7,33.7,20.2,47.4,3.6,967093,191,1,1,prague,161,14,0.020
0.144,28974,20,23040,30.2,33.6,20.2,47.4,3.7,960103,195,1,1,prague,164,15,0.020
0.150,29168,20,25920,30.4,31.9,20.2,47.4,3.2,959536,200,1,1,prague,167,15,0.020
0.156,29425,20,24480,30.6,32.0,20.2,47.4,2.8,961664,203,1,1,prague,170,16,0.020
0.162,29324,20,24480,30.8,32.1,20.2,47.4,2.5,952572,207,1,1,prague,174,16,0.024
0.169,29516,20,25920,30.7,30.2,20.2,47.4,2.0,961057,211,1,1,prague,177,16,0.024
0.174,29771,20,24480,30.7,30.5,20.2,47.4,1.6,970403,214,1,1,prague,181,16,0.024
0.181,30024,20,24480,30.6,30.4,20.2,47.4,1.2,979831,218,1,1,prague,185,16,0.024
0.188,30275,21,24480,30.8,32.2,20.2,47.4,1.3,981902,222,1,1,prague,189,16,0.024
0.194,30187,20,25920,31.0,32.1,20.2,47.4,1.3,974151,227,1,1,prague,193,16,0.022
0.201,30438,21,24480,31.1,32.1,20.2,47.4,1.3,977833,230,1,1,prague,197,16,0.022
0.208,30687,21,25920,31.5,33.9,20.2,47.4,1.6,975088,235,1,1,prague,201,16,0.022
0.215,30934,21,25920,31.8,33.9,20.2,47.4,1.8,973716,240,1,1,prague,205,16,0.022
0.222,31179,21,25920,32.0,33.8,20.2,47.4,1.9,973522,244,1,1,prague,208,17,0.022
0.228,31013,21,25920,32.3,33.8,20.2,47.4,1.9,961524,248,1,1,prague,211,18,0.026
0.235,31255,21,25920,32.5,33.8,20.2,47.4,1.8,963174,252,1,1,prague,214,19,0.026
0.242,31496,21,25920,32.6,33.8,20.2,47.4,1.7,965631,256,1,1,prague,218,19,0.026
0.249,31735,22,25920,32.8,33.7,20.2,47.4,1.5,968770,260,1,1,prague,222,19,0.026
0.255,31973,22,27360,32.9,33.7,20.2,47.4,1.4,972740,265,1,1,prague,226,19,0.026
0.262,31776,22,27360,33.0,33.8,20.2,47.4,1.3,963346,269,1,1,prague,230,19,0.027
0.269,32014,22,27360,33.1,33.7,20.2,47.4,1.1,967921,273,1,1,prague,234,19,0.027
0.276,32251,22,27360,33.2,33.7,20.2,47.4,1.0,972675,277,1,1,prague,238,19,0.027
0.283,32485,22,27360,33.2,33.9,20.2,47.4,0.9,977198,281,1,1,prague,241,20,0.027
0.290,32718,22,27360,33.3,34.0,20.2,47.4,0.9,981461,285,1,1,prague,245,20,0.027
0.296,32949,22,27360,33.4,33.8,20.2,47.4,0.8,986733,289,1,1,prague,248,21,0.027
0.303,32634,22,27360,33.5,33.9,20.2,47.4,0.7,975517,293,1,1,prague,251,22,0.033
0.310,32865,22,27360,33.5,33.8,20.2,47.4,0.6,981337,297,1,1,prague,255,22,0.033
0.317,33095,22,27360,33.5,33.8,20.2,47.4,0.5,986908,301,1,1,prague,259,22,0.033
0.323,33323,23,27360,33.6,33.7,20.2,47.4,0.5,992938,305,1,1,prague,263,22,0.033
0.330,33550,23,28800,33.6,33.9,20.2,47.4,0.4,998333,310,1,1,prague,267,22,0.033
0.337,33775,23,28800,33.6,33.7,20.2,47.4,0.3,1004819,314,1,1,prague,270,23,0.033
0.344,33392,23,28800,33.6,33.9,20.2,47.4,0.3,992421,318,1,1,prague,273,24,0.036
