      Time     KB/s_in    KB/s_out
  16:25:57         1.7         3.4
  16:25:58        19.2       721.4
  16:25:59        20.6       803.9
  16:26:00        21.4       799.6
  16:26:01         8.5       325.1
  16:26:02         9.4       320.1
  16:26:03         0.1         0.1
  16:26:04        10.9       380.9
  16:26:05         0.0         0.2
  16:26:06        19.4       715.4
  16:26:07         8.8       338.7
  16:26:08        18.8       693.1
  16:26:09        14.3       553.3
  16:26:10        18.0       663.5
  16:26:11        16.7       644.5
  16:26:12        17.4       638.2
  16:26:13        14.8       571.1
  16:26:14        17.1       622.2
  16:26:15        15.7       607.2
  16:26:16        16.4       601.6
  16:26:17        15.7       606.3
  16:26:18        15.7       575.1
  16:26:19        16.4       631.2
  16:26:20        15.1       545.1
  16:26:21        17.4       672.0
  16:26:22        14.4       523.3
  16:26:23        10.1       387.8
  16:26:24        14.0       501.1
  16:26:25         8.7       333.3
  16:26:26        13.4       476.0
  16:26:27        17.1       661.1
  16:26:28        12.5       444.9
  16:26:29         9.1       352.0
  16:26:30        12.3       395.4
  16:26:31        21.6       839.8
  16:26:32        10.6       365.2
  16:26:33        22.0       854.4
  16:26:34        11.8       415.0
  16:26:35        21.7       840.7
  16:26:36        10.0       314.1
  16:26:37        22.0       854.2
  16:26:38        12.7       446.9
  16:26:39        22.1       855.8
  16:26:40        10.5       272.2
  16:26:41        14.6       545.8
  16:26:42         8.0       246.5
  16:26:43        15.0       564.0
  16:26:44        10.4       221.7
  16:26:45        22.0       855.6
  16:26:46        16.7       395.0
  16:26:47        20.2       781.0
  16:26:48        10.9       203.3
  16:26:49        22.0       854.4
  16:26:50        14.4       388.5
  16:26:51        19.2       724.0
  16:26:52        10.8       151.9
  16:26:53        20.6       777.7
  16:26:54         8.4       119.6
  16:26:55        19.5       736.1
  16:26:56        11.0       103.6
  16:26:57        10.8       398.8
  16:26:58        11.6        95.4
  16:26:59        10.8       396.5
  16:27:00        12.8        65.9
  16:27:01        22.0       854.1
  16:27:02        11.1       106.4
  16:27:03         7.7       278.5
  16:27:04        10.7        25.2
  16:27:05        21.9       852.6
  16:27:06        12.3       136.1
  16:27:07        20.6       774.7
  16:27:08        11.4        24.4
  16:27:09        12.8       435.7
  16:27:10         8.6        19.9
  16:27:11        22.2       786.8
  16:27:12         9.5       120.0
  16:27:13        21.9       759.5
  16:27:14        12.4        93.5
  16:27:15        15.5       470.6
  16:27:16         6.2        13.3
  16:27:17        21.8       718.8
  16:27:18         9.0        21.0
  16:27:19        22.3       720.5
  16:27:20         8.5        65.8
  16:27:21        22.0       691.8
  16:27:22        14.2       178.9
  16:27:23        16.4       435.8
  16:27:24         7.2        16.6
  16:27:25        21.7       644.0
  16:27:26        16.3       248.9
  16:27:27        18.4       481.6
  16:27:28         7.6        16.6
  16:27:29        21.4       600.2
  16:27:30        19.7       367.1
  16:27:31        21.5       551.2
  16:27:32        22.0       854.1
  16:27:33        17.3       627.8
  16:27:34         9.9       381.6
  16:27:35        14.5       526.2
  16:27:36        17.2       667.9
  16:27:37        13.9       504.0
  16:27:38         7.6       290.8
  16:27:39        13.4       478.7
  16:27:40        13.2       508.6
  16:27:41        12.8       456.7
  16:27:42        20.6       799.0
  16:27:43        12.0       428.7
  16:27:44        10.4       400.3
  16:27:45        11.5       405.0
  16:27:46        17.5       674.4
  16:27:47        10.8       381.3
  16:27:48        14.8       571.0
  16:27:49        10.9       358.8
  16:27:50        12.0       466.8
  16:27:51         9.4       329.6
  16:27:52        13.9       538.2
  16:27:53         8.9       310.4
  16:27:54        14.1       544.9
  16:27:55         8.4       283.9
  16:27:56        15.6       603.1
  16:27:57         7.7       258.9
  16:27:58        16.1       625.1
  16:27:59         7.0       238.0
  16:28:00        16.7       648.6
  16:28:01         6.4       213.0
  16:28:02         1.5        51.0
  16:28:03         5.1       149.8
  16:28:04         4.7       180.7
  16:28:05         5.3       164.1
  16:28:06        17.5       676.6
  16:28:07         4.7       140.4
  16:28:08        18.3       709.1
  16:28:09         4.0       112.4
  16:28:10        19.4       752.6
  16:28:11         3.4        97.7
  16:28:12        18.7       723.0
  16:28:13         2.9        73.9
  16:28:14        19.9       769.1
  16:28:15         2.3        48.9
  16:28:16        21.0       806.0
  16:28:17         1.8        26.7
  16:28:18        22.0       854.2
  16:28:19         3.0        72.5
  16:28:20        21.7       845.0
  16:28:21         4.7       160.1
  16:28:22        15.0       557.0
  16:28:23         0.0         0.0
  16:28:24        19.5       714.1
  16:28:25         0.0         0.0
  16:28:26        20.9       776.0
  16:28:27         1.6        59.9
  16:28:28        16.8       613.5
  16:28:29         0.0         0.0
  16:28:30        19.6       724.1
  16:28:31         1.5        54.6
  16:28:32        19.1       697.5
  16:28:33         3.0       114.3
  16:28:34        18.3       675.4
  16:28:35         3.0       114.7
  16:28:36        17.8       648.8
  16:28:37         4.0       149.7
  16:28:38        17.2       625.2
  16:28:39         4.6       175.0
  16:28:40        16.6       605.8
  16:28:41         5.3       204.7
  16:28:42        16.0       580.9
  16:28:43         5.9       227.5
  16:28:44        15.3       552.5
  16:28:45         6.8       261.2
  16:28:46        14.7       524.8
  16:28:47         7.5       285.8
  16:28:48        13.8       495.1
  16:28:49        11.9       458.3
  16:28:50        13.1       470.0
  16:28:51        10.5       405.0
  16:28:52        12.6       446.4
  16:28:53        12.1       467.6
  16:28:54        12.0       422.7
  16:28:55        10.9       421.6
  16:28:56        11.2       396.2
  16:28:57        14.3       554.8
  16:28:58        10.6       372.6
