Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,733.0,0,0.0,4.61,1.0
2,4653.0,0,0.0,4.48,1.0855000000000001
3,4864.0,0,0.0,4.36,1.076
4,3780.0,0,0.0,4.233333333333333,1.0556666666666665
5,4941.0,0,0.0,4.14,1.036
6,4769.0,0,0.0,4.11,1.032
7,4454.0,0,0.0,4.0633333333333335,1.0166666666666666
8,5050.0,0,0.0,4.04,1.012
9,4205.0,0,0.0,4.025,1.008
10,4126.0,0,0.0,4.006666666666667,1.004
11,4817.0,0,0.0,4.0,1.004
12,2546.0,0,0.0,4.0,1.0
13,3756.0,0,0.0,4.0,1.0
14,4363.0,0,0.0,4.0,1.0
15,4758.0,0,0.0,4.0,1.0
16,4517.0,0,0.0,4.0,1.0
17,5021.0,0,1.8012000000000001,5.064,1.0372
18,1235.0,1,5.625299999999999,5.8,1.05
19,1640.0,0,0.059499999999999886,5.71,1.1
20,1638.0,0,0.0,5.5600000000000005,1.1
21,1825.0,0,0.0,5.41,1.1
22,1807.0,0,0.0,5.26,1.1
23,1947.0,0,0.0,5.11,1.1
24,1182.0,0,0.0,4.96,1.1
25,1631.0,0,0.0,4.76,1.098
26,1531.0,0,0.0,4.62,1.092
27,1697.0,0,0.0,4.485,1.0845
28,1115.0,0,0.0,4.325,1.072
29,1433.0,0,0.0,4.205,1.0510000000000002
30,1747.0,0,0.0,4.125,1.034
31,1581.0,0,0.0,4.07,1.019
32,1540.0,0,0.0,4.045,1.013
33,1622.0,0,0.0,4.02,1.0066666666666666
34,1653.0,0,0.0,4.005,1.004
35,1726.0,0,0.0,4.0,1.002
36,1729.0,0,0.0,4.0,1.0
37,1741.0,0,0.0,4.0,1.0
38,1779.0,0,0.0,4.0,1.0
39,1790.0,0,0.0,4.0,1.0
40,581.0,0,0.0,4.0,1.0
41,1270.0,1,0.0,4.0,1.0
42,1714.0,1,0.0,4.0,1.0
43,1826.0,0,0.0,4.0,1.0
44,1642.0,0,0.0,4.0,1.0
45,1648.0,0,0.0,4.0,1.0
46,1632.0,0,0.0,4.0,1.0
47,1718.0,0,0.0,4.0,1.0
48,1850.0,0,0.0,4.0,1.0
49,1944.0,0,0.0,4.0,1.0
50,1111.0,0,0.0,4.0,1.0
51,1403.0,0,0.0,4.0,1.0
52,1671.0,0,0.0,4.0,1.0
53,1237.0,0,0.0,4.0,1.0
54,1813.0,0,0.0,4.0,1.0
55,1902.0,0,0.0,4.0,1.0
56,1834.0,0,0.0,4.0,1.0
57,1629.0,0,0.0,4.01,1.0
58,1618.0,0,0.0,4.01,1.0
59,1599.0,0,0.0,4.01,1.0
60,1624.0,0,0.0,4.01,1.0
61,1640.0,0,0.0,4.01,1.0
62,1728.0,0,0.0,4.01,1.0
63,2054.0,0,0.0,4.01,1.0
64,1755.0,0,0.0,4.01,1.0
65,1749.0,0,0.0,4.01,1.0
66,1650.0,0,0.0,4.01,1.0
67,1865.0,0,0.0,4.01,1.0
68,1816.0,0,0.0,4.01,1.0
69,1893.0,0,0.0,4.01,1.0
70,1157.0,0,0.0,4.01,1.0
71,1475.0,0,0.0,4.01,1.0
72,1519.0,0,0.0,4.01,1.0
73,1667.0,0,0.0,4.01,1.0
74,1751.0,0,0.0,4.01,1.0
75,1697.0,0,0.0,4.01,1.0
76,1795.0,0,0.0,4.01,1.0
77,2755.0,0,0.0,4.01,1.0
78,3572.0,0,0.0,4.01,1.0
79,5019.0,0,0.0,4.01,1.0
80,4771.0,0,0.0,4.01,1.0
81,4870.0,0,0.0,4.01,1.0
82,4337.0,0,0.0,4.01,1.0
83,4249.0,0,0.0,4.01,1.0
84,2314.0,0,0.0,4.01,1.0
85,4495.0,0,0.0,4.16,1.0415
86,3624.0,0,0.0,4.11,1.028
87,4627.0,0,0.0,4.08,1.023
88,3075.0,0,0.0,4.046666666666667,1.014
89,3824.0,0,0.0,4.025,1.007
