time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.007,15360,10,0,24.1,25.8,20.7,25.8,5.0,797176,5,0,0,prague,5,0,0.000
0.007,15360,10,0,24.6,28.5,20.7,28.5,4.8,779505,8,1,1,prague,7,0,0.000
0.005,15360,10,0,24.4,23.9,20.7,28.5,2.6,786434,16,2,2,prague,15,0,0.000
0.006,15360,10,0,24.6,26.2,20.7,28.5,2.4,779347,17,2,2,prague,17,0,0.000
0.026,18208,12,12960,24.8,26.2,20.7,28.5,2.2,916670,28,2,2,prague,19,0,0.000
0.030,18208,12,15840,24.7,23.6,20.7,28.5,1.9,922578,32,2,2,prague,21,0,0.000
0.033,21056,14,15840,24.6,24.3,20.7,28.5,1.5,1068875,34,2,2,prague,23,0,0.000
0.037,21056,14,18720,24.5,23.4,20.7,28.5,1.5,1075558,38,2,2,prague,25,0,0.000
0.040,21056,14,18720,24.3,23.5,20.7,28.5,1.3,1080947,40,2,2,prague,27,0,0.000
0.047,23904,16,18720,23.8,20.3,20.3,28.5,2.0,1253355,42,2,2,prague,29,0,0.000
0.048,26752,18,21600,23.6,21.9,20.3,28.5,2.0,1417309,47,2,2,prague,31,0,0.000
0.052,26752,18,24480,23.4,21.8,20.3,28.5,2.0,1430894,51,2,2,prague,33,0,0.000
0.055,29600,20,24480,23.2,22.2,20.3,28.5,1.8,1593591,53,2,2,prague,35,0,0.000
0.059,32448,22,27360,23.3,23.6,20.3,28.5,1.4,1743766,57,2,2,prague,37,0,0.000
0.062,35296,24,30240,23.4,24.2,20.3,28.5,1.3,1887244,62,2,2,prague,39,0,0.000
0.066,38144,26,33120,23.6,25.1,20.3,28.5,1.4,2020510,66,2,2,prague,41,0,0.000
0.069,40992,28,36000,23.4,22.0,20.3,28.5,1.5,2190305,70,2,2,prague,43,0,0.000
0.072,43840,30,38880,23.6,25.3,20.3,28.5,1.6,2318595,74,2,2,prague,45,0,0.000
