  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
10:55:38      5.50    138.54
10:55:39     13.10    763.37
10:55:40     13.05    816.85
10:55:41     13.48    814.57
10:55:42      9.09    573.63
10:55:43      5.62    339.99
10:55:44     12.78    837.56
10:55:45      6.10    365.01
10:55:46      8.42    507.44
10:55:47      4.58    260.55
10:55:48     12.30    801.39
10:55:49      3.55    211.29
10:55:50     11.36    725.41
10:55:51      3.17    171.25
10:55:52     12.96    842.09
10:55:53      3.83    225.83
10:55:54     12.50    837.39
10:55:55      4.78    264.58
10:55:56     12.56    838.90
10:55:57     11.68    816.10
10:55:58     12.56    818.47
10:55:59     12.88    839.96
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
10:56:00      4.59    309.85
10:56:01     11.93    838.79
10:56:02      3.55    218.36
10:56:03      2.37    175.68
10:56:04      1.75     92.17
10:56:05      4.54    282.14
10:56:06      0.99     39.80
10:56:07     12.21    837.73
10:56:08      3.27    162.58
10:56:09     10.13    308.34
10:56:10     11.04    303.42
10:56:11     10.50    301.83
10:56:12     10.12    295.71
10:56:13      9.43    287.59
10:56:14      5.68    155.52
10:56:15      8.09    246.89
10:56:16      9.96    292.10
10:56:17     10.48    291.76
10:56:18     10.05    293.87
10:56:19      5.68    152.80
10:56:20      9.41    275.63
10:56:21     11.34    298.76
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
10:56:22      9.81    292.84
10:56:23      9.82    285.60
10:56:24      3.69    101.16
10:56:25      7.71    169.03
10:56:26      7.10    191.57
10:56:27      5.06    145.99
10:56:28      9.84    282.62
10:56:29      5.44    131.62
10:56:30      5.75    186.57
10:56:31      4.78    120.68
10:56:32     10.78    326.69
10:56:33      4.78    124.46
10:56:34     10.22    321.65
10:56:35      5.72    148.26
10:56:36     10.79    294.92
10:56:37      5.92    156.24
10:56:38     12.40    301.32
10:56:39      3.64    102.83
10:56:40     11.17    320.55
10:56:41      2.69     79.62
10:56:42     10.60    309.73
10:56:43     10.36    282.59
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
10:56:44      9.91    297.28
10:56:45     11.07    313.42
10:56:46      3.17     81.59
10:56:47     11.45    312.73
10:56:48      4.49    118.16
10:56:49     10.50    286.05
10:56:50      8.57    219.65
10:56:51     11.83    329.78
10:56:52      4.50    106.40
10:56:53     10.60    294.87
10:56:54      4.97    140.24
10:56:55     10.42    290.54
10:56:56      4.02    116.96
10:56:57     12.00    305.94
10:56:58      6.22    170.15
10:56:59      9.63    284.17
10:57:00      6.25    178.07
10:57:01      5.91    270.88
10:57:02      7.47    212.31
10:57:03      8.18    262.18
10:57:04      1.70     34.33
10:57:05      8.28    233.98
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
10:57:06      5.20    143.69
10:57:07      6.39    221.97
10:57:08      5.97    166.60
10:57:09      6.67    209.40
10:57:10      7.38    216.90
10:57:11      7.34    198.98
10:57:12      8.33    250.57
10:57:13      6.49    176.54
10:57:14      9.75    259.05
10:57:15      5.72    163.95
10:57:16     10.50    295.35
10:57:17      5.73    146.02
10:57:18      6.34    163.43
10:57:19      5.15    124.27
10:57:20      7.57    193.11
10:57:21      4.21    111.58
10:57:22     10.12    293.00
10:57:23      5.06    113.40
10:57:24     10.79    323.09
10:57:25      2.41     89.62
10:57:26     11.64    322.27
10:57:27      4.68    117.03
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
