time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.006,22790,15,0,21.3,20.3,20.3,21.6,4.9,1335685,5,1,1,prague,4,0,0.000
0.005,24148,16,0,22.8,27.5,20.3,27.5,5.2,1326113,7,1,1,prague,7,0,0.000
0.006,26223,18,55,24.7,28.5,20.3,28.7,4.4,1326108,15,1,1,prague,14,0,0.000
0.007,26608,18,0,25.1,27.0,20.3,28.7,3.1,1326103,16,1,1,prague,16,0,0.000
0.027,29697,20,24480,25.3,26.9,20.3,28.7,2.8,1466779,35,1,1,prague,18,0,0.000
0.030,32545,22,27360,25.9,30.3,20.3,30.3,3.3,1569068,39,1,1,prague,20,0,0.000
0.034,35393,24,30240,26.0,26.8,20.3,30.3,2.7,1699299,43,1,1,prague,22,0,0.000
0.037,38241,26,33120,26.6,30.2,20.3,30.3,3.1,1800016,47,1,1,prague,24,0,0.000
0.040,41089,28,36000,27.2,32.0,20.3,32.0,3.7,1885370,51,1,1,prague,26,0,0.000
0.044,43937,30,38880,28.0,33.2,20.3,33.2,4.2,1962734,55,1,1,prague,28,0,0.000
0.047,46785,32,41760,28.8,34.3,20.3,34.3,4.8,2032928,59,1,1,prague,30,0,0.000
0.051,49633,34,44640,29.6,35.4,20.3,35.4,5.2,2095988,63,1,1,prague,32,0,0.000
0.054,52481,36,47520,30.5,36.7,20.3,36.7,5.7,2152130,67,1,1,prague,34,0,0.000
0.057,55329,38,50400,30.5,30.3,20.3,36.7,4.3,2270634,71,1,1,prague,36,0,0.000
0.061,58177,40,53280,30.9,33.7,20.3,36.7,4.1,2355801,75,1,1,prague,38,0,0.000
0.064,61025,42,56160,31.2,33.7,20.3,36.7,3.7,2443267,79,1,1,prague,40,0,0.000
0.067,63873,44,59040,31.9,37.0,20.3,37.0,4.3,2499021,83,1,1,prague,42,0,0.000
0.071,66721,46,61920,32.6,37.2,20.3,37.2,4.5,2558006,87,1,1,prague,44,0,0.000
0.112,34402,23,33230,47.7,57.5,20.3,57.5,10.9,720732,93,1,1,prague,45,23,0.000
0.115,34478,23,31790,49.4,60.9,20.3,60.9,11.5,698246,94,1,1,prague,45,25,0.000
0.118,34552,23,31790,50.8,60.9,20.3,60.9,11.5,679916,96,1,1,prague,45,27,0.000
0.122,34624,24,31790,52.5,64.3,20.3,64.3,12.0,659492,98,1,1,prague,45,29,0.000
0.125,34694,24,31790,54.0,64.3,20.3,64.3,11.9,642802,100,1,1,prague,45,31,0.000
0.129,34762,24,33230,55.7,67.7,20.3,67.7,12.4,624227,103,1,1,prague,45,33,0.000
0.132,34828,24,33230,57.2,67.6,20.3,67.7,12.3,609083,105,1,1,prague,45,35,0.000
0.136,34892,24,33230,58.9,71.2,20.3,71.2,12.7,592032,107,1,1,prague,45,37,0.000
0.139,34954,24,33230,60.5,71.2,20.3,71.2,12.6,578000,109,1,1,prague,45,39,0.000
0.144,35015,24,33230,62.2,74.6,20.3,74.6,13.0,562571,111,1,1,prague,45,41,0.000
0.147,35074,24,31790,63.8,74.6,20.3,74.6,12.8,549835,112,1,1,prague,45,43,0.000
0.149,35132,24,30350,65.6,78.1,20.3,78.1,13.2,535752,113,1,1,prague,45,45,0.000
0.170,18161,12,15895,52.5,40.8,20.3,78.1,16.2,345930,116,1,1,prague,46,58,1.000
0.173,18258,12,15895,51.0,40.7,20.3,78.1,15.1,357817,118,1,1,prague,46,60,1.000
0.177,18353,12,15895,49.7,40.5,20.3,78.1,13.9,369171,120,1,1,prague,46,62,1.000
