Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,865.0,0,0.0,4.1850000000000005,1.044
2,4941.0,1,0.0,4.13,1.035
3,4769.0,0,0.0,4.09,1.023
4,3539.0,1,0.0,4.043333333333333,1.0133333333333334
5,5050.0,1,0.0,4.02,1.007
6,3682.0,0,0.0,4.015,1.005
7,3622.0,0,0.0,4.005,1.003
8,1893.0,0,0.0,4.0,1.003
9,1157.0,0,0.0,3.995,1.003
10,1475.0,0,0.0,3.99,1.0003333333333333
11,4363.0,1,0.0,3.99,0.999
12,3153.0,0,0.0,3.995,0.999
13,1751.0,1,0.0,4.0,0.999
14,1697.0,0,0.0,4.0,0.999
15,4861.0,1,0.0,4.0,0.999
16,2610.0,0,0.0,4.0,0.999
17,3572.0,1,0.0,4.01,0.999
18,5019.0,1,0.0,4.01,1.001
19,4771.0,0,0.0,4.005,1.003
20,4870.0,0,0.0,4.0,1.003
21,4337.0,0,0.0,3.995,1.003
22,4249.0,0,0.0,3.99,1.003
23,2314.0,0,0.0,3.99,0.999
24,4495.0,0,0.0,3.995,0.999
25,3057.0,0,0.0,4.0,0.999
26,4627.0,1,0.0,4.0,0.999
27,3075.0,0,0.0,4.0,0.999
28,3824.0,0,0.0,4.005,0.999
29,4867.0,0,0.0,4.01,0.999
30,3176.0,0,0.0,4.01,1.001
31,3127.0,0,0.0,4.0,1.003
32,3688.0,0,0.0,4.0,1.003
33,3191.0,1,0.0,3.995,1.003
34,1726.0,1,0.0,3.99,0.999
35,1729.0,0,0.0,3.9933333333333336,0.999
36,3433.0,1,0.0,4.0,0.999
37,3420.0,0,0.0,4.0,0.999
38,1790.0,0,0.0,4.0,0.999
39,581.0,0,0.0,4.0,0.999
40,687.0,0,0.0,4.01,0.999
41,4083.0,0,0.0,4.01,0.999
42,4831.0,1,0.0,4.01,1.001
43,5070.0,0,0.0,4.005,1.003
44,4687.0,0,0.0,4.0,1.003
45,4765.0,0,0.0,3.995,1.003
46,4680.0,0,0.0,3.99,1.001
47,4674.0,0,0.0,3.99,0.999
48,4717.0,0,0.0,3.995,0.999
49,3527.0,0,0.0,4.0,0.999
50,3229.0,0,0.0,4.0,0.999
51,3235.0,0,0.0,4.0,0.999
52,2371.0,1,0.0,4.005,0.999
53,3013.0,0,0.0,4.01,0.999
54,3142.0,0,0.0,4.01,1.003
55,3057.0,0,0.0,4.0,1.003
56,3090.0,0,0.0,4.0,1.003
57,3097.0,0,0.0,3.99,1.0016666666666667
58,3137.0,0,0.0,3.99,0.999
59,3128.0,0,0.0,3.995,0.999
60,3150.0,0,0.0,4.0,0.999
61,3137.0,0,0.0,4.0,0.999
62,3692.0,0,0.0,4.0,0.999
63,3387.0,0,0.0,4.005,0.999
64,3539.0,0,0.0,4.01,0.999
65,3268.0,0,0.0,4.01,1.001
66,3682.0,0,0.0,4.005,1.003
67,3622.0,0,0.0,4.0,1.003
68,3720.0,0,0.0,3.99,1.003
69,2402.0,0,0.0,3.99,1.001
70,1475.0,0,0.0,3.99,0.999
71,3004.0,1,0.0,4.0,0.999
72,1667.0,1,0.0,4.0,0.999
73,3447.0,1,0.0,4.0,0.999
74,3191.0,0,0.0,4.0,0.999
75,3456.0,0,0.0,4.01,0.999
76,1203.0,0,0.0,4.01,0.999
77,1235.0,0,0.0,4.01,1.003
78,3255.0,0,0.0,4.005,1.003
79,4771.0,1,0.0,4.0,1.003
80,4870.0,1,0.0,3.995,1.003
81,3422.0,0,0.0,3.99,1.001
82,3595.0,1,0.0,3.99,0.999
83,2284.0,0,0.0,3.995,0.999
84,3176.0,0,0.0,4.0,0.999
85,3057.0,0,0.0,4.0,0.999
86,3595.0,0,0.0,4.0,0.999
87,2302.0,0,0.0,4.005,0.999
88,2922.0,0,0.0,4.01,0.999
89,3292.0,0,0.0,4.01,1.003
90,3176.0,0,0.0,4.0,1.003
91,3127.0,0,0.0,4.0,1.003
