time_hms,kb_per_sec_in,kb_per_sec_out
17:22:29,7.9,241.28
17:22:30,10.89,755.98
17:22:31,3.56,209.14
17:22:32,11.65,855.42
17:22:33,5.81,379.22
17:22:34,11.73,854.35
17:22:35,5.81,383.39
17:22:36,11.84,853.77
17:22:37,4.21,261.1
17:22:38,11.45,854.37
17:22:39,6.57,442.6
17:22:40,11.73,854.33
17:22:41,3.74,250.87
17:22:42,11.55,855.18
17:22:43,12.16,831.17
17:22:44,11.44,823.5
17:22:45,11.73,854.35
17:22:46,5.13,356.43
17:22:47,11.64,828.42
17:22:48,2.81,124.71
17:22:49,12.09,831.42
17:22:50,6.31,440.31
17:22:51,10.87,789.92
17:22:52,6.15,440.54
17:22:53,10.18,720.04
17:22:54,6.24,429.08
17:22:55,9.7,674.55
17:22:56,8.71,627.06
17:22:57,9.14,650.67
17:22:58,5.87,434.45
17:22:59,8.41,579.25
17:23:00,6.62,484.93
17:23:01,7.81,533.18
17:23:02,9.94,709.01
17:23:03,7.43,515.68
17:23:04,1.99,142.08
17:23:05,7.15,472.56
17:23:06,6.72,497.17
17:23:07,6.33,424.67
17:23:08,9.65,700.59
17:23:09,5.25,279.84
17:23:10,11.55,853.47
17:23:11,6.29,421.79
17:23:12,11.56,837.81
17:23:13,4.02,257.07
17:23:14,11.83,854.63
17:23:15,6.29,422.73
17:23:16,11.55,854.87
17:23:17,5.25,354.49
17:23:18,7.35,516.81
17:23:19,2.32,120.93
17:23:20,10.88,800.39
17:23:21,1.94,98.07
17:23:22,11.64,854.45
17:23:23,5.72,393.74
17:23:24,11.83,854.57
17:23:25,11.44,828.96
17:23:26,11.62,829.4
17:23:27,11.54,854.37
17:23:28,2.98,196.19
17:23:29,11.55,757.59
17:23:30,5.06,328.41
17:23:31,8.52,595.7
17:23:32,0.16,0.0
17:23:33,11.43,798.05
17:23:34,5.11,361.62
17:23:35,10.36,738.57
17:23:36,2.84,196.64
17:23:37,10.08,700.92
17:23:38,6.81,492.34
17:23:39,9.41,658.83
17:23:40,1.89,135.21
17:23:41,9.23,617.14
17:23:42,5.01,369.59
17:23:43,8.18,566.37
17:23:44,9.46,691.25
17:23:45,7.72,523.38
17:23:46,4.16,305.26
17:23:47,6.87,448.08
17:23:48,8.84,630.73
17:23:49,6.2,402.81
17:23:50,7.48,549.05
17:23:51,5.72,382.71
17:23:52,10.17,748.23
17:23:53,4.68,235.05
17:23:54,11.17,854.82
17:23:55,4.87,318.15
17:23:56,11.73,854.29
17:23:57,4.3,286.56
17:23:58,11.74,855.01
17:23:59,4.11,250.67
17:24:00,11.46,853.75
17:24:01,4.87,307.18
17:24:02,11.56,853.74
17:24:03,8.55,548.86
17:24:04,5.01,349.59
17:24:05,0.42,2.59
17:24:06,11.35,854.26
17:24:07,3.09,198.8
17:24:08,11.52,790.72
17:24:09,6.54,452.83
17:24:10,11.02,764.41
17:24:11,7.47,542.71
17:24:12,10.17,719.68
17:24:13,7.0,489.12
17:24:14,9.7,644.32
17:24:15,7.95,584.12
17:24:16,8.76,630.28
17:24:17,8.04,576.7
17:24:18,8.47,586.5
17:24:19,9.57,618.48
17:24:20,7.62,514.4
17:24:21,9.75,702.03
17:24:22,7.62,495.45
17:24:23,5.58,414.52
17:24:24,6.39,450.88
17:24:25,5.3,382.78
17:24:26,6.01,404.57
17:24:27,10.41,732.33
17:24:28,5.34,356.84
17:24:29,6.05,439.2
17:24:30,4.87,314.73
17:24:31,11.64,854.39
17:24:32,4.88,327.18
17:24:33,11.73,854.39
17:24:34,5.67,360.76
17:24:35,11.26,854.08
17:24:36,4.02,246.24
17:24:37,11.54,854.4
17:24:38,6.57,437.58
17:24:39,11.54,854.36
17:24:40,3.83,256.22
17:24:41,11.64,854.29
17:24:42,5.82,377.06
17:24:43,11.46,821.52
17:24:44,5.18,376.18
17:24:45,11.43,806.22
17:24:46,6.24,448.03
17:24:47,10.64,732.47
17:24:48,3.31,242.69
17:24:49,10.08,709.41
17:24:50,7.66,564.51
17:24:51,9.41,665.97
17:24:52,7.95,563.95
17:24:53,9.03,621.2
17:24:54,7.19,527.41
17:24:55,8.66,577.97
17:24:56,9.84,724.25
17:24:57,7.71,531.56
17:24:58,7.66,552.88
17:24:59,7.28,490.04
17:25:00,7.95,574.61
17:25:01,6.48,442.16
17:25:02,10.98,719.61
17:25:03,7.05,455.54
17:25:04,4.26,282.36
17:25:05,5.34,353.77
17:25:06,8.52,615.23
17:25:07,4.49,303.2
17:25:08,11.46,822.79
17:25:09,3.93,261.48
17:25:10,11.83,854.49
17:25:11,4.87,298.72
17:25:12,11.46,855.24
17:25:13,4.59,290.13
17:25:14,11.55,853.56
17:25:15,11.59,829.25
17:25:16,11.24,831.12
17:25:17,7.76,575.78
17:25:18,1.56,87.84
17:25:19,11.45,833.86
17:25:20,1.18,43.08
17:25:21,11.45,854.12
17:25:22,5.95,399.17
17:25:23,11.45,820.91
17:25:24,5.55,406.62
17:25:25,11.15,780.44
17:25:26,6.81,475.51
17:25:27,10.93,758.58
17:25:28,5.02,360.26
17:25:29,10.17,713.89
17:25:30,5.49,382.14
17:25:31,8.85,597.93
17:25:32,0.0,0.0
17:25:33,8.76,598.32
17:25:34,7.95,561.3
17:25:35,8.28,579.3
17:25:36,5.01,355.82
17:25:37,7.71,508.66
17:25:38,9.27,684.68
17:25:39,6.95,486.8
17:25:40,4.2,307.09
17:25:41,6.39,440.91
17:25:42,7.85,548.89
17:25:43,5.91,392.83
