time_hms,kb_per_sec_in,kb_per_sec_out
14:10:12,0.0,0.0
14:10:13,0.0,0.4
14:10:14,0.0,0.0
14:10:15,0.0,0.0
14:10:16,0.0,0.0
14:10:17,0.0,0.1
14:10:18,0.1,0.1
14:10:19,0.0,0.0
14:10:20,0.0,0.1
14:10:21,0.0,0.4
14:10:22,0.0,0.0
14:10:23,0.0,0.0
14:10:24,0.0,0.0
14:10:25,0.0,0.0
14:10:26,0.0,0.0
14:10:27,0.0,0.0
14:10:28,0.0,0.0
14:10:29,0.0,0.0
14:10:30,0.0,0.0
14:10:31,0.0,0.1
14:10:32,0.0,0.1
14:10:33,0.0,0.1
14:10:34,0.1,0.0
14:10:35,0.0,0.0
14:10:36,0.0,0.0
14:10:37,0.0,0.5
14:10:38,0.0,0.0
14:10:39,0.0,0.0
14:10:40,0.0,0.0
14:10:41,0.0,0.0
14:10:42,0.0,0.0
14:10:43,0.0,0.0
14:10:44,0.0,0.0
14:10:45,0.0,0.0
14:10:46,0.0,0.0
14:10:47,0.0,0.0
14:10:48,0.0,0.0
14:10:49,0.0,0.0
14:10:50,0.0,0.0
14:10:51,0.0,0.0
14:10:52,0.0,0.0
14:10:53,0.0,0.0
14:10:54,0.0,0.0
14:10:55,0.0,0.0
14:10:56,0.0,0.0
14:10:57,0.0,0.0
14:10:58,0.0,0.0
14:10:59,0.0,0.0
14:11:00,0.0,0.1
14:11:01,0.0,0.0
14:11:02,0.0,0.1
14:11:03,0.0,0.0
14:11:04,0.0,0.1
14:11:05,0.0,0.0
14:11:06,0.1,0.1
14:11:07,0.0,0.0
14:11:08,0.0,0.0
14:11:09,0.0,0.4
14:11:10,0.0,0.0
14:11:11,0.0,0.0
14:11:12,0.0,0.0
14:11:13,0.0,0.0
14:11:14,0.0,0.1
14:11:15,0.0,0.0
14:11:16,0.0,0.0
14:11:17,0.0,0.0
14:11:18,0.0,0.0
14:11:19,0.0,0.0
14:11:20,0.0,0.0
14:11:21,0.0,0.0
14:11:22,0.0,0.0
14:11:23,0.0,0.0
14:11:24,0.0,0.0
14:11:25,0.0,0.0
14:11:26,0.0,0.0
14:11:27,0.0,0.0
14:11:28,0.0,0.0
14:11:29,0.0,0.0
14:11:30,0.0,0.0
14:11:31,0.0,0.0
14:11:32,0.0,0.0
14:11:33,0.0,0.0
14:11:34,0.0,0.0
14:11:35,0.0,0.0
14:11:36,0.0,0.0
14:11:37,0.0,0.0
14:11:38,0.0,0.0
14:11:39,0.0,0.0
14:11:40,0.0,0.0
14:11:41,0.0,0.0
14:11:42,0.0,0.0
14:11:43,0.0,0.0
14:11:44,0.0,0.0
14:11:45,0.0,0.0
14:11:46,0.0,0.0
14:11:47,0.0,0.0
14:11:48,0.0,0.0
14:11:49,0.0,0.0
14:11:50,0.0,0.0
14:11:51,0.0,0.0
14:11:52,0.0,0.0
14:11:53,0.0,0.0
14:11:54,0.0,0.0
14:11:55,0.0,0.0
14:11:56,0.0,0.0
14:11:57,0.0,0.0
14:11:58,0.0,0.0
14:11:59,0.0,0.1
14:12:00,0.0,0.0
14:12:01,0.0,0.0
14:12:02,0.0,0.0
14:12:03,0.0,0.1
14:12:04,0.0,0.0
14:12:05,0.0,0.0
14:12:06,0.0,0.0
14:12:07,0.0,0.0
14:12:08,0.1,0.0
14:12:09,0.0,0.0
14:12:10,0.0,0.0
14:12:11,0.0,0.0
14:12:12,0.0,0.1
14:12:13,0.0,0.4
14:12:14,0.0,0.0
14:12:15,0.0,0.0
14:12:16,0.0,0.0
14:12:17,0.0,0.0
14:12:18,0.0,0.0
14:12:19,0.0,0.0
14:12:20,0.0,0.0
14:12:21,0.0,0.0
14:12:22,0.0,0.1
14:12:23,0.0,0.0
14:12:24,0.0,0.0
14:12:25,0.0,0.0
14:12:26,0.0,0.0
14:12:27,0.0,0.0
14:12:28,0.0,0.0
14:12:29,0.0,0.0
14:12:30,0.0,0.0
14:12:31,0.0,0.0
14:12:32,0.0,0.0
14:12:33,0.0,0.0
14:12:34,0.0,0.0
14:12:35,0.0,0.0
14:12:36,0.0,0.0
14:12:37,0.0,0.0
14:12:38,0.0,0.0
14:12:39,0.0,0.0
14:12:40,0.0,0.0
14:12:41,0.0,0.0
14:12:42,0.0,0.0
14:12:43,0.0,0.0
14:12:44,0.0,0.0
14:12:45,0.0,0.0
14:12:46,0.0,0.0
14:12:47,0.0,0.0
14:12:48,0.0,0.0
14:12:49,0.0,0.0
14:12:50,0.0,0.0
14:12:51,0.0,0.0
14:12:52,0.0,0.0
14:12:53,0.0,0.0
14:12:54,0.0,0.0
14:12:55,0.0,0.0
14:12:56,0.0,0.0
14:12:57,0.0,0.0
14:12:58,0.0,0.0
14:12:59,0.0,0.0
14:13:00,0.0,0.0
14:13:01,0.0,0.0
14:13:02,0.0,0.0
14:13:03,0.0,0.0
14:13:04,0.0,0.0
14:13:05,0.0,0.0
14:13:06,0.0,0.0
14:13:07,0.0,0.0
14:13:08,0.0,0.0
14:13:09,0.0,0.0
14:13:10,0.0,0.0
14:13:11,0.0,0.0
14:13:12,0.0,0.0
14:13:13,0.0,0.0
14:13:14,0.0,0.0
14:13:15,0.0,0.0
14:13:16,0.0,0.0
14:13:17,0.0,0.0
14:13:18,0.0,0.0
14:13:19,0.0,0.0
14:13:20,0.0,0.0
14:13:21,0.0,0.0
14:13:22,0.0,0.0
14:13:23,0.0,0.0
14:13:24,0.0,0.0
14:13:25,0.0,0.0
14:13:26,0.0,0.0
14:13:27,0.0,0.0
14:13:28,0.0,0.0
14:13:29,0.0,0.0
14:13:30,0.0,0.0
14:13:31,0.0,0.0
