      Time     KB/s_in    KB/s_out
  20:27:45         0.0         0.0
  20:27:46         0.0         0.4
  20:27:47         0.0         0.0
  20:27:48         0.0         0.0
  20:27:49         0.0         0.0
  20:27:50         0.0         0.1
  20:27:51         0.1         0.2
  20:27:52         0.0         0.1
  20:27:53         0.0         0.0
  20:27:54         0.0         0.4
  20:27:55         0.0         0.0
  20:27:56         0.0         0.0
  20:27:57         0.0         0.0
  20:27:58         0.0         0.0
  20:27:59         0.0         0.0
  20:28:00         0.0         0.0
  20:28:01         0.0         0.0
  20:28:02         0.0         0.0
  20:28:03         0.0         0.0
  20:28:04         0.0         0.1
  20:28:05         0.0         0.0
  20:28:06         0.0         0.1
  20:28:07         0.1         0.1
  20:28:08         0.0         0.0
  20:28:09         0.0         0.0
  20:28:10         0.0         0.5
  20:28:11         0.0         0.0
  20:28:12         0.0         0.0
  20:28:13         0.0         0.0
  20:28:14         0.0         0.0
  20:28:15         9.3       312.8
  20:28:16        11.0       430.1
  20:28:17        11.2       427.1
  20:28:18        11.1       425.7
  20:28:19        11.3       431.5
  20:28:20        11.2       425.6
  20:28:21        11.5       444.7
  20:28:22        11.1       432.8
  20:28:23        16.0       626.3
  20:28:24        15.9       673.7
  20:28:25        16.2       669.2
  20:28:26        16.2       687.0
  20:28:27        14.6       573.2
  20:28:28        16.5       698.6
  20:28:29        16.8       670.7
  20:28:30        16.5       715.2
  20:28:31        13.1       514.2
  20:28:32        17.2       724.0
  20:28:33        12.3       492.1
  20:28:34        17.5       740.4
  20:28:35        12.4       487.6
  20:28:36        18.0       750.9
  20:28:37        12.9       508.3
  20:28:38        18.1       762.1
  20:28:39        12.4       496.6
  20:28:40        18.4       777.4
  20:28:41        12.5       489.2
  20:28:42        18.8       789.5
  20:28:43        12.4       470.0
  20:28:44        18.6       799.5
  20:28:45        11.7       456.6
  20:28:46        19.1       811.3
  20:28:47        10.9       434.5
  20:28:48        19.3       812.8
  20:28:49        11.4       425.6
  20:28:50        17.9       731.5
  20:28:51        10.7       424.1
  20:28:52        19.8       830.5
  20:28:53        10.4       425.6
  20:28:54        19.6       827.6
  20:28:55        11.2       434.4
  20:28:56        19.6       817.2
  20:28:57        11.1       446.2
  20:28:58        18.9       768.2
  20:28:59        11.8       458.0
  20:29:00        18.8       774.4
  20:29:01        11.6       475.9
  20:29:02        18.2       737.4
  20:29:03        12.9       521.6
  20:29:04        19.8       852.7
  20:29:05        12.6       499.5
  20:29:06        19.0       777.2
  20:29:07        12.7       509.9
  20:29:08        18.5       768.0
  20:29:09        13.0       522.9
  20:29:10        17.5       728.4
  20:29:11        12.7       533.4
