  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
21:01:37      0.00      0.00
21:01:38      0.00      0.00
21:01:39      0.00      0.07
21:01:40      0.07      0.14
21:01:41      0.00      0.07
21:01:42      0.00      0.07
21:01:43      0.00      0.40
21:01:44      0.00      0.00
21:01:45      0.00      0.00
21:01:46      0.00      0.00
21:01:47      0.00      0.00
21:01:48      0.00      0.00
21:01:49      0.00      0.00
21:01:50      0.00      0.00
21:01:51      0.00      0.00
21:01:52      0.00      0.00
21:01:53      0.00      0.07
21:01:54      0.00      0.00
21:01:55      0.00      0.07
21:01:56      0.07      0.00
21:01:57      0.00      0.07
21:01:58      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
21:01:59      0.00      0.46
21:02:00      0.00      0.00
21:02:01      0.00      0.07
21:02:02      0.00      0.00
21:02:03      0.00      0.00
21:02:04      0.00      0.00
21:02:05      0.00      0.00
21:02:06      0.04      0.04
21:02:07     13.62    378.93
21:02:08     18.16    543.95
21:02:09     14.17    557.33
21:02:10     17.64    546.29
21:02:11     11.80    534.72
21:02:12     11.32    556.74
21:02:13     11.11    530.20
21:02:14     11.30    556.88
21:02:15     12.17    553.84
21:02:16     11.16    569.99
21:02:17     14.77    722.21
21:02:18     11.40    520.13
21:02:19     11.50    539.06
21:02:20     11.47    555.80
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
21:02:21     11.80    536.10
21:02:22     12.73    648.54
21:02:23     12.20    673.60
21:02:24     14.47    738.39
21:02:25     11.82    584.88
21:02:26     15.15    742.86
21:02:27     11.29    552.82
21:02:28     13.96    682.74
21:02:29     11.31    574.52
21:02:30     15.74    785.68
21:02:31     10.68    509.92
21:02:32     12.98    706.77
21:02:33     11.77    513.95
21:02:34     13.20    694.67
21:02:35     12.10    512.44
21:02:36     12.39    707.47
21:02:37     12.72    538.06
21:02:38     12.76    754.66
21:02:39     12.67    525.73
21:02:40     13.75    704.46
21:02:41     12.06    545.03
21:02:42     13.10    741.38
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
21:02:43     12.51    567.12
21:02:44     12.19    704.47
21:02:45     12.79    577.89
21:02:46     12.00    530.20
21:02:47     11.32    540.51
21:02:48     11.14    540.49
21:02:49     12.50    622.20
21:02:50     12.78    539.06
21:02:51     13.03    697.03
21:02:52     12.25    567.06
21:02:53     12.21    668.00
21:02:54     14.11    574.44
21:02:55     12.28    652.79
21:02:56     12.74    611.43
21:02:57     11.89    571.86
21:02:58     12.80    605.47
21:02:59     11.98    572.96
21:03:00     13.44    633.55
21:03:01     11.06    577.82
21:03:02     13.18    644.05
21:03:03     12.73    734.00
21:03:04     13.50    666.05
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
21:03:05     11.48    580.60
21:03:06     13.21    681.40
21:03:07     11.96    609.93
21:03:08     14.78    695.63
21:03:09     11.10    564.17
21:03:10     13.48    719.72
21:03:11     11.01    553.84
21:03:12     13.64    679.25
21:03:13     10.83    539.04
21:03:14     14.48    722.71
21:03:15     11.43    542.55
21:03:16     13.77    685.26
21:03:17     11.73    586.20
21:03:18     15.62    780.99
21:03:19     10.63    573.43
21:03:20     14.73    786.40
21:03:21     11.35    531.58
21:03:22     13.61    758.98
21:03:23     12.12    562.80
21:03:24     13.55    736.88
21:03:25     12.62    544.95
21:03:26     13.28    697.04
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
21:03:27     12.03    546.95
21:03:28     12.76    695.54
21:03:29     12.46    564.14
21:03:30     12.14    630.80
21:03:31     13.31    574.41
21:03:32     11.42    521.83
21:03:33     11.37    562.78
21:03:34     12.00    614.48
21:03:35     14.00    694.49
21:03:36     11.45    552.84
21:03:37     12.99    661.69
21:03:39     12.14    652.65
21:03:40     14.67    720.97
21:03:41     11.35    557.01
21:03:42     15.67    759.75
21:03:43     10.68    499.58
21:03:44     13.27    735.29
21:03:45     10.89    550.88
21:03:46     14.09    735.55
21:03:47     11.98    530.16
21:03:48     15.00    790.02
21:03:49     11.29    555.24
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
21:03:50     12.29    747.14
21:03:51     11.88    561.07
21:03:52     12.88    695.56
21:03:53     12.19    539.52
21:03:54     14.26    725.06
21:03:55     12.01    555.12
21:03:56     14.01    682.21
21:03:57     12.78    576.55
21:03:58     12.53    654.19
21:03:59     12.30    577.30
21:04:00     12.50    658.60
21:04:01     13.55    601.07
21:04:02     11.03    608.33
21:04:03     13.68    694.08
21:04:04     16.12    851.29
21:04:05     13.86    649.78
21:04:06     15.38    846.77
