  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:39:33      0.00      0.00
13:39:34      0.00      0.00
13:39:35      0.00      0.00
13:39:36      0.07      0.14
13:39:37      0.00      0.20
13:39:38      0.00      0.00
13:39:39      0.00      0.43
13:39:40      0.00      0.00
13:39:41      0.00      0.00
13:39:42      0.00      0.00
13:39:43      0.00      0.00
13:39:44      0.00      0.00
13:39:45      0.00      0.00
13:39:46      0.00      0.00
13:39:47      0.00      0.00
13:39:48      0.00      0.00
13:39:49      0.00      0.00
13:39:50      0.00      0.00
13:39:51      0.00      0.07
13:39:52      0.07      0.07
13:39:53      0.00      0.07
13:39:54      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:39:55      0.00      0.57
13:39:56      0.00      0.00
13:39:57      0.00      0.00
13:39:58      0.00      0.00
13:39:59      0.00      0.00
13:40:00      0.00      0.00
13:40:01      0.00      0.00
13:40:02      0.04      0.04
13:40:03     14.01    364.65
13:40:04     30.61    800.82
13:40:05     21.13    617.31
13:40:06     22.03    710.66
13:40:07     14.50    611.46
13:40:08     12.08    629.22
13:40:09     12.17    626.19
13:40:10     12.73    631.26
13:40:11     11.89    621.96
13:40:12     11.91    605.58
13:40:13     12.40    599.63
13:40:14     12.02    623.24
13:40:15     11.98    608.50
13:40:16     12.82    624.96
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:40:17     12.33    611.43
13:40:18     12.67    666.31
13:40:19     11.87    612.90
13:40:20     11.85    629.23
13:40:21     11.51    617.34
13:40:22     12.53    624.77
13:40:23     13.03    806.65
13:40:24     14.07    689.73
13:40:25     11.49    608.46
13:40:26     12.19    624.80
13:40:27     12.47    625.14
13:40:28     11.51    633.98
13:40:29     12.42    670.54
13:40:30     14.46    855.16
13:40:31     13.13    645.39
13:40:32     14.12    811.23
13:40:33     13.19    664.60
13:40:34     11.94    601.49
13:40:35     11.84    621.86
13:40:36     11.84    609.97
13:40:37     11.96    639.92
13:40:38     12.18    618.81
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:40:39     12.78    670.48
13:40:40     13.69    791.59
13:40:41     13.60    728.49
13:40:42     12.44    598.10
13:40:43     13.10    692.64
13:40:44     11.24    624.74
13:40:45     13.46    654.55
13:40:46     11.93    620.28
13:40:47     10.83    625.34
13:40:48     11.92    602.57
13:40:49     11.82    617.35
13:40:50     12.46    605.84
13:40:51     11.88    623.86
13:40:52     12.20    618.83
13:40:53     12.04    657.21
13:40:54     12.58    643.92
13:40:55     14.59    852.61
13:40:56     13.39    641.01
13:40:57     13.73    834.43
13:40:58     12.10    627.81
13:40:59     12.34    617.41
13:41:00     12.74    651.28
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:41:01     13.93    806.65
13:41:02     12.88    712.56
13:41:03     14.91    831.57
13:41:04     13.69    660.27
13:41:05     12.04    645.91
13:41:06     13.55    670.65
13:41:07     11.50    644.05
13:41:08     13.12    694.58
13:41:09     12.40    634.06
13:41:10     11.84    632.14
13:41:11     13.05    767.97
13:41:12     13.82    715.35
13:41:13     11.75    744.37
13:41:14     13.12    731.06
13:41:15     13.76    713.86
13:41:16     13.35    737.54
13:41:17     14.25    816.03
13:41:18     14.48    769.44
13:41:19     12.59    738.46
13:41:20     14.59    782.75
13:41:21     11.40    703.60
13:41:22     15.25    797.56
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:41:23     11.31    658.69
13:41:24     13.86    809.30
13:41:25     12.43    660.49
13:41:26     13.91    822.62
13:41:27     12.76    686.82
13:41:28     14.70    834.44
13:41:29     13.13    642.69
13:41:30     14.52    837.38
13:41:31     12.91    741.23
13:41:32     15.11    852.16
13:41:33     13.23    634.08
13:41:34     12.26    649.83
13:41:35     12.89    675.53
13:41:36     14.51    815.22
13:41:37     13.25    648.34
13:41:38     11.58    620.28
13:41:39     13.53    700.37
13:41:40     14.52    844.77
13:41:41     13.80    685.28
13:41:42     14.41    838.93
13:41:43     12.73    664.90
13:41:44     12.90    784.18
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:41:45     14.22    692.84
13:41:46     12.50    814.40
13:41:47     14.14    691.87
13:41:48     13.43    800.53
13:41:49     13.58    730.07
13:41:50     11.68    621.78
13:41:51     12.81    660.17
13:41:52     11.87    623.73
13:41:53     13.30    662.22
13:41:54     13.33    762.06
13:41:55     14.42    763.54
13:41:56     12.98    736.96
13:41:57     14.35    772.47
13:41:58     12.18    691.39
13:41:59     15.30    781.34
13:42:00     10.86    614.38
13:42:01     12.27    629.12
13:42:02     14.13    831.79
13:42:03      6.37    398.83
13:42:04      0.00      0.00
13:42:05      0.00      0.00
13:42:06      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:42:07      0.00      0.00
13:42:08      0.00      0.00
13:42:09      0.00      0.00
13:42:10      0.00      0.00
13:42:11      0.00      0.00
13:42:12      0.00      0.00
13:42:13      1.16      1.16
13:42:14      0.00      0.00
13:42:15      0.00      0.00
13:42:16      0.00      0.00
13:42:17      0.00      0.00
13:42:18      0.00      0.00
13:42:19      0.00      0.00
13:42:20      0.00      0.00
13:42:21      0.00      0.00
13:42:22      0.00      0.00
13:42:23      0.00      0.00
13:42:24      0.00      0.00
13:42:25      0.00      0.00
13:42:26      0.00      0.00
13:42:27      0.00      0.00
13:42:28      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:42:29      0.00      0.00
13:42:30      0.00      0.00
13:42:31      0.00      0.00
13:42:32      0.00      0.00
13:42:33      0.00      0.00
13:42:34      0.00      0.00
13:42:35      0.00      0.00
13:42:36      0.00      0.00
13:42:37      0.00      0.00
13:42:38      0.00      0.00
13:42:39      0.00      0.00
13:42:40      0.00      0.00
13:42:41      0.00      0.00
13:42:42      0.00      0.00
13:42:43      0.00      0.00
13:42:44      0.00      0.00
13:42:45      0.00      0.00
13:42:46      0.00      0.00
13:42:47      0.00      0.00
13:42:48      0.00      0.00
13:42:49      0.00      0.00
13:42:50      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:42:51      0.00      0.00
13:42:52      0.00      0.00
