      Time     KB/s_in    KB/s_out
  08:40:38         0.9         3.2
  08:40:39        16.9       724.7
  08:40:40        14.4       654.9
  08:40:41        17.2       756.5
  08:40:42        18.7       835.2
  08:40:43        19.3       854.4
  08:40:44        18.8       836.3
  08:40:45        19.2       837.1
  08:40:46        11.9       542.7
  08:40:47        15.0       647.5
  08:40:48        13.5       617.3
  08:40:49        14.5       623.5
  08:40:50        13.0       596.9
  08:40:51        14.0       599.7
  08:40:52        11.8       540.3
  08:40:53        13.6       579.1
  08:40:54        15.6       712.9
  08:40:55        13.1       557.0
  08:40:56        11.4       519.5
  08:40:57        12.7       534.7
  08:40:58        11.4       521.5
  08:40:59        12.1       511.1
  08:41:00        15.8       721.6
  08:41:01        11.6       486.1
  08:41:02         3.7       167.3
  08:41:04        11.0       465.7
  08:41:05        10.9       496.7
  08:41:06        10.3       432.6
  08:41:07        14.9       683.9
  08:41:08         9.8       406.1
  08:41:09        17.8       811.4
  08:41:10         9.3       382.5
  08:41:11        16.9       773.5
  08:41:12         8.9       363.2
  08:41:13        18.6       853.9
  08:41:14         9.6       399.4
  08:41:15        18.6       854.2
  08:41:16         9.1       371.9
  08:41:17         8.6       391.7
  08:41:18         7.2       286.5
  08:41:19        13.7       628.4
  08:41:20         6.7       267.2
  08:41:21        18.6       854.2
  08:41:22         9.9       409.1
  08:41:23        18.7       855.8
  08:41:24         8.5       343.1
  08:41:25        18.6       854.0
  08:41:26         9.0       371.3
  08:41:27        18.6       854.2
  08:41:28         5.9       227.9
  08:41:29        18.6       854.2
  08:41:30         5.8       214.2
  08:41:31         9.7       437.8
  08:41:32         3.8       131.3
  08:41:33        18.6       853.7
  08:41:34         6.9       268.2
  08:41:35        18.0       824.7
  08:41:36         2.9        84.4
  08:41:37        18.7       855.9
  08:41:38         7.6       304.7
  08:41:39        15.9       727.9
  08:41:40         1.8        38.2
  08:41:41        18.6       855.6
  08:41:42         3.3       102.7
  08:41:43        18.6       854.2
  08:41:44         9.3       376.5
  08:41:45        17.8       818.6
  08:41:46         0.6         0.1
  08:41:47        18.3       815.2
  08:41:48         5.6       254.8
  08:41:49        18.3       794.9
  08:41:50         3.3       149.7
  08:41:51        17.8       774.1
  08:41:52         7.6       348.2
  08:41:53        17.2       748.6
  08:41:54         9.1       414.5
  08:41:55        16.7       725.3
  08:41:56         9.9       449.9
  08:41:57        16.3       706.1
  08:41:58        10.1       458.0
  08:41:59        15.9       684.0
  08:42:00        11.4       519.0
  08:42:01        15.5       661.8
  08:42:02         9.9       453.5
  08:42:03         8.0       317.3
  08:42:04         0.0         0.0
  08:42:05         9.2       377.6
  08:42:06         0.0         0.0
  08:42:07        13.7       589.2
  08:42:08        10.0       455.6
  08:42:09        13.3       568.6
  08:42:10        14.6       667.1
  08:42:11        12.8       540.6
  08:42:12        16.5       756.4
  08:42:13        12.4       527.3
  08:42:14        14.7       671.9
  08:42:15        12.0       505.2
  08:42:16        15.7       714.3
  08:42:17        11.4       483.0
  08:42:18        15.7       714.6
  08:42:19        11.1       463.9
  08:42:20        16.0       732.4
  08:42:21        10.5       437.1
  08:42:22        16.8       769.9
  08:42:23        10.1       417.9
  08:42:24        10.6       485.3
  08:42:25         9.6       395.8
  08:42:26         9.4       431.3
  08:42:27         9.0       369.2
  08:42:28        16.5       758.0
  08:42:29         8.3       341.1
  08:42:30         9.9       449.1
  08:42:31         7.8       310.1
  08:42:32        18.6       855.3
  08:42:33         8.8       357.8
  08:42:34        18.5       854.0
  08:42:35         9.4       390.9
  08:42:36        18.6       854.1
  08:42:37         7.7       307.8
  08:42:38        18.6       854.1
  08:42:39        10.3       427.3
  08:42:40        18.6       854.6
  08:42:41         6.7       261.5
  08:42:42        18.6       854.4
  08:42:43         9.4       385.9
  08:42:44        18.6       854.2
  08:42:45         7.9       318.8
  08:42:46        18.7       854.2
  08:42:47         8.9       360.9
  08:42:48        18.2       833.8
  08:42:49         3.4       116.5
  08:42:50        18.6       853.7
  08:42:51         9.4       388.0
  08:42:52        18.6       855.6
  08:42:53         8.3       336.2
  08:42:54        18.7       855.8
  08:42:55         6.7       263.6
  08:42:56        18.6       854.2
  08:42:57        10.2       420.0
  08:42:58        18.6       854.3
  08:42:59         5.4       197.2
  08:43:00        18.5       848.0
  08:43:01        19.2       834.5
  08:43:02        18.8       836.5
  08:43:03         9.1       417.0
  08:43:04        18.4       799.2
  08:43:05         3.6       162.7
  08:43:06        17.7       771.1
  08:43:07         7.5       345.5
  08:43:08        17.3       750.5
  08:43:09        10.2       467.1
  08:43:10        16.9       731.3
  08:43:11         9.3       424.7
  08:43:12        16.3       700.3
  08:43:13        12.8       584.5
  08:43:14        15.8       683.7
  08:43:15        12.2       559.8
  08:43:16        15.4       661.5
