timestamp,qdisc_type,sent_bytes,sent_pkts,dropped,overlimits,requeues,backlog_bytes,backlog_pkts,prob,delay_c_us,delay_l_us,pkts_in_c,pkts_in_l,maxq,ecn_mark,step_mark,memory_used_bytes
2026-04-10 10:29:30,dualpi2,6941,34,0,0,0,0,0,0.0,0,0,29,5,0,0,0,0
2026-04-10 10:29:31,dualpi2,135874,122,0,0,0,,,0.161979,0,48718,29,105,31,43,33,26560
2026-04-10 10:29:32,dualpi2,514527,379,0,0,0,0,0,0.0,0,0,29,350,31,54,39,0
2026-04-10 10:29:33,dualpi2,1324488,929,0,0,0,14820,10,0.041457,0,17705,30,909,31,112,79,23360
2026-04-10 10:29:34,dualpi2,2176777,1506,0,0,0,14820,10,0.025761,0,14393,31,1485,31,153,83,23360
2026-04-10 10:29:35,dualpi2,3003288,2067,0,0,0,0,0,0.0,0,0,33,2034,31,216,105,0
2026-04-10 10:29:36,dualpi2,3093523,2129,0,0,0,8892,6,0.02181,0,10871,34,2101,31,220,105,14016
2026-04-10 10:29:37,dualpi2,3970867,2721,0,0,0,10374,7,0.03592,0,13319,34,2694,31,282,131,16352
2026-04-10 10:29:38,dualpi2,4278913,2930,0,0,0,13338,9,0.039237,0,8341,34,2905,31,291,131,20992
2026-04-10 10:29:39,dualpi2,5039143,3444,0,0,0,0,0,0.0,0,0,34,3410,31,349,149,0
2026-04-10 10:29:40,dualpi2,5049235,3451,0,0,0,11856,8,0.0,0,2598,34,3425,31,349,149,18656
2026-04-10 10:29:41,dualpi2,5926579,4043,0,0,0,16302,11,0.039613,0,13268,34,4020,31,415,172,25696
2026-04-10 10:29:42,dualpi2,6055421,4131,0,0,0,0,0,0.0,0,0,34,4097,31,421,172,0
2026-04-10 10:29:43,dualpi2,6898679,4700,0,0,0,13338,9,0.032879,0,16067,34,4675,31,475,204,21024
2026-04-10 10:29:44,dualpi2,7339176,4998,0,0,0,0,0,0.0,0,0,34,4964,31,488,204,0
2026-04-10 10:29:45,dualpi2,8145113,5542,0,0,0,7410,5,0.009838,0,12155,34,5513,31,550,228,11680
2026-04-10 10:29:46,dualpi2,8188287,5573,0,0,0,0,0,0.0,0,0,34,5539,31,551,228,0
2026-04-10 10:29:47,dualpi2,8952728,6089,0,0,0,10374,7,0.037152,0,15948,34,6062,31,621,268,16352
2026-04-10 10:29:48,dualpi2,9294041,6321,0,0,0,0,0,0.0,0,0,35,6286,31,634,268,0
2026-04-10 10:29:49,dualpi2,10016986,6809,0,0,0,11856,8,0.046663,0,13215,35,6782,31,690,299,18688
2026-04-10 10:29:50,dualpi2,10872793,7388,0,0,0,10374,7,0.025086,0,11237,36,7359,31,729,301,16352
2026-04-10 10:29:51,dualpi2,11728496,7968,0,0,0,10374,7,0.036394,0,11378,36,7939,31,784,324,16352
2026-04-10 10:29:52,dualpi2,12605947,8561,0,0,0,10374,7,0.016925,0,11419,37,8531,31,849,344,16352
2026-04-10 10:29:53,dualpi2,12889417,8755,0,0,0,11856,8,0.027377,0,11678,38,8725,31,860,344,18688
2026-04-10 10:29:54,dualpi2,13768243,9348,0,0,0,11856,8,0.03041,0,11276,38,9318,31,922,368,18688
2026-04-10 10:29:55,dualpi2,14063667,9550,0,0,0,11856,8,0.040986,0,12503,39,9519,31,934,368,18688
2026-04-10 10:29:56,dualpi2,14944017,10145,0,0,0,8892,6,0.011223,0,13566,40,10111,31,993,388,14016
2026-04-10 10:29:57,dualpi2,15223326,10334,0,0,0,17784,12,0.04624,0,14687,40,10306,31,1012,396,28032
2026-04-10 10:29:58,dualpi2,16102152,10927,0,0,0,14820,10,0.021784,0,12706,40,10897,31,1072,414,23328
2026-04-10 10:29:59,dualpi2,16421686,11144,0,0,0,11856,8,0.054291,0,20135,40,11112,31,1088,419,18688
2026-04-10 10:30:00,dualpi2,17301121,11744,0,0,0,10374,7,0.030827,0,10348,47,11704,31,1154,442,16352
2026-04-10 10:30:01,dualpi2,18179242,12343,3,0,0,34534,23,0.372745,108804,17102,511,11858,31,1186,451,53840
2026-04-10 10:30:02,dualpi2,19055915,12927,31,0,0,7570,5,0.169868,4067,0,943,12020,31,1280,454,11720
2026-04-10 10:30:03,dualpi2,19906224,13489,38,0,0,15140,10,0.114161,14064,0,1508,12029,31,1280,454,23440
2026-04-10 10:30:04,dualpi2,20779906,14070,47,0,0,18168,12,0.170177,28073,0,1914,12215,31,1328,454,28128
2026-04-10 10:30:05,dualpi2,21645403,14644,53,0,0,16654,11,0.121178,19344,0,2453,12255,31,1346,454,25784
2026-04-10 10:30:06,dualpi2,22510673,15219,67,0,0,0,0,0.12532,0,0,2866,12420,31,1399,454,0
2026-04-10 10:30:08,dualpi2,23358504,15783,73,0,0,9084,6,0.12949,17162,0,3302,12560,31,1438,454,14064
2026-04-10 10:30:09,dualpi2,24215500,16353,85,0,0,9084,6,0.130776,22512,0,3697,12747,31,1487,454,14064
2026-04-10 10:30:10,dualpi2,25071155,16923,90,0,0,3028,2,0.097833,2500,0,4129,12886,31,1532,454,4688
2026-04-10 10:30:11,dualpi2,25947691,17507,99,0,0,15108,10,0.17104,14301,1992,4542,13074,31,1584,454,23432
2026-04-10 10:30:12,dualpi2,26827521,18092,108,0,0,4542,3,0.106832,2871,0,5020,13183,31,1625,454,7032
2026-04-10 10:30:13,dualpi2,27701414,18674,116,0,0,9084,6,0.132538,20868,0,5438,13358,31,1668,454,14064
2026-04-10 10:30:14,dualpi2,28559606,19244,127,0,0,10598,7,0.15225,11698,0,5898,13480,31,1719,454,16408
2026-04-10 10:30:15,dualpi2,29429660,19823,138,0,0,3028,2,0.147016,10857,0,6330,13633,31,1763,454,4688
2026-04-10 10:30:16,dualpi2,30225354,20352,150,0,0,16654,11,0.097253,6722,0,6739,13774,31,1802,454,25784
2026-04-10 10:30:17,dualpi2,31074243,20916,154,0,0,19554,13,0.195937,13750,3717,7157,13926,31,1853,454,30440
2026-04-10 10:30:18,dualpi2,31937933,21491,163,0,0,10598,7,0.116764,7713,0,7578,14083,31,1903,454,16408
2026-04-10 10:30:19,dualpi2,32793166,22059,173,0,0,13626,9,0.153438,14813,0,8019,14222,31,1947,454,21096
2026-04-10 10:30:20,dualpi2,33659086,22635,180,0,0,12112,8,0.142552,23259,0,8409,14414,31,1993,454,18752
2026-04-10 10:30:21,dualpi2,34533221,23216,188,0,0,9084,6,0.142339,20001,0,8864,14546,31,2028,454,14064
2026-04-10 10:30:22,dualpi2,35416094,23805,194,0,0,19586,13,0.16912,19277,125,9275,14737,31,2081,454,30448
2026-04-10 10:30:23,dualpi2,36304409,24396,205,0,0,15140,10,0.19431,15929,0,9725,14886,31,2135,454,23440
2026-04-10 10:30:24,dualpi2,37156949,24962,215,0,0,12112,8,0.124107,12126,0,10219,14966,31,2164,454,18752
2026-04-10 10:30:25,dualpi2,38027056,25539,227,0,0,13626,9,0.155227,22406,0,10709,15066,31,2194,454,21096
2026-04-10 10:30:26,dualpi2,38904539,26123,235,0,0,7570,5,0.105242,4278,0,11144,15219,31,2237,454,11720
2026-04-10 10:30:27,dualpi2,39751654,26686,241,0,0,21196,14,0.200654,20227,0,11611,15330,31,2275,454,32816
2026-04-10 10:30:28,dualpi2,40616636,27261,256,0,0,5992,4,0.105357,10736,1298,12015,15506,31,2315,454,9360
2026-04-10 10:30:29,dualpi2,41474696,27832,261,0,0,18168,12,0.158689,24888,0,12478,15627,31,2351,454,28128
2026-04-10 10:30:30,dualpi2,42308556,28387,270,0,0,3028,2,0.05431,4583,0,12916,15743,31,2380,454,4688
2026-04-10 10:30:31,dualpi2,43178887,28964,273,0,0,15076,10,0.154128,20758,3439,13409,15838,31,2410,454,23424
2026-04-10 10:30:32,dualpi2,44054275,29546,282,0,0,6056,4,0.195995,2599,0,13816,16016,31,2482,454,9376
2026-04-10 10:30:33,dualpi2,44911159,30115,289,0,0,16654,11,0.15852,25344,0,14274,16141,31,2525,454,25784
2026-04-10 10:30:34,dualpi2,45789479,30699,297,0,0,9084,6,0.138049,6761,0,14678,16324,31,2583,454,14064
2026-04-10 10:30:35,dualpi2,46636274,31263,305,0,0,13626,9,0.131286,17013,0,15104,16473,31,2620,454,21096
2026-04-10 10:30:36,dualpi2,47514370,31847,313,0,0,6056,4,0.138445,18191,0,15501,16663,31,2680,454,9376
2026-04-10 10:30:37,dualpi2,48382358,32424,321,0,0,12080,8,0.142354,14953,1667,15945,16808,31,2720,454,18744
2026-04-10 10:30:38,dualpi2,49260582,33008,327,0,0,13594,9,0.166304,26516,2217,16350,16994,31,2763,454,21088
2026-04-10 10:30:39,dualpi2,50138642,33592,336,0,0,18168,12,0.171952,6983,0,16850,17090,31,2793,454,28128
2026-04-10 10:30:40,dualpi2,51008592,34171,353,0,0,12112,8,0.164145,16175,0,17280,17252,31,2853,454,18752
