  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:58:01      0.00      0.00
14:58:02      0.00      0.00
14:58:03      0.07      0.07
14:58:04      0.00      0.27
14:58:05      0.00      0.00
14:58:06      0.00      0.00
14:58:07      0.00      0.21
14:58:08      0.00      0.00
14:58:09      0.00      0.00
14:58:10      0.00      0.00
14:58:11      0.00      0.00
14:58:12      0.00      0.00
14:58:13      0.00      0.00
14:58:14      0.00      0.00
14:58:15      0.00      0.00
14:58:16      0.00      0.00
14:58:17      0.07      0.00
14:58:18      0.00      0.00
14:58:19      0.00      0.20
14:58:20      0.00      0.14
14:58:21      0.00      0.00
14:58:22      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:58:23      0.00      0.21
14:58:24      0.00      0.00
14:58:25      0.00      0.00
14:58:26      0.00      0.00
14:58:27      0.00      0.00
14:58:28      0.00      0.00
14:58:29      0.00      0.00
14:58:30      0.04      0.04
14:58:31     11.80    351.40
14:58:32     26.57    697.73
14:58:33     20.08    570.06
14:58:34     18.03    568.61
14:58:35     18.85    612.90
14:58:36     13.64    570.31
14:58:37     10.34    672.14
14:58:38     12.62    612.91
14:58:39     13.43    831.48
14:58:40     13.15    553.93
14:58:41     10.70    674.94
14:58:42     11.02    621.78
14:58:43     12.72    581.90
14:58:44     12.18    520.06
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:58:45      9.87    543.49
14:58:46     11.95    726.73
14:58:47      9.87    580.94
14:58:48     11.08    641.05
14:58:49     13.26    735.85
14:58:50     12.10    731.05
14:58:51     12.08    693.55
14:58:52     11.23    748.80
14:58:53     15.76    840.44
14:58:54     11.79    765.41
14:58:55     12.92    825.77
14:58:56     14.83    781.29
14:58:57     15.06    818.19
14:58:58     10.09    788.96
14:58:59     16.68    815.25
14:59:00     12.94    812.38
14:59:01     13.47    766.50
14:59:02     14.38    827.29
14:59:03     11.36    815.24
14:59:04     15.95    840.37
14:59:05     14.27    773.90
14:59:06     13.75    851.04
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:59:07     14.41    768.00
14:59:08     11.28    813.75
14:59:09     13.13    762.07
14:59:10     14.84    853.97
14:59:11     11.01    742.87
14:59:12     14.67    850.69
14:59:13     11.63    739.92
14:59:14     15.25    818.18
14:59:15     13.51    726.62
14:59:16     14.39    855.15
14:59:17     14.33    782.74
14:59:18      9.92    787.86
14:59:19     13.62    768.73
14:59:20     13.32    853.62
14:59:21     13.67    720.74
14:59:22     13.80    844.77
14:59:23     11.96    718.18
14:59:24     13.58    853.63
14:59:25     12.12    738.44
14:59:26     13.42    843.30
14:59:27     12.27    756.48
14:59:28     15.33    855.11
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:59:29     14.39    748.78
14:59:30     14.03    841.84
14:59:31     14.36    790.47
14:59:32     12.60    830.01
14:59:33     14.44    773.88
14:59:34     11.92    804.90
14:59:35     12.04    786.06
14:59:36     14.76    822.62
14:59:37     12.08    800.49
14:59:38     11.21    808.65
14:59:39     12.32    810.83
14:59:40     13.94    815.61
14:59:41     13.17    828.51
14:59:42     14.79    740.25
14:59:43     12.27    841.81
14:59:44     12.83    670.53
14:59:45     13.50    852.15
14:59:46     14.60    753.21
14:59:47     14.20    853.63
14:59:48     13.43    757.95
14:59:49     15.02    837.38
14:59:50     13.80    728.31
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
14:59:51     12.10    841.83
14:59:52     12.67    729.98
14:59:53     15.37    853.66
14:59:54     11.57    734.43
14:59:55     14.77    839.27
14:59:56      9.88    738.43
14:59:57     13.51    855.52
14:59:58     13.98    677.90
14:59:59     13.08    846.47
15:00:00     13.23    739.98
15:00:01     13.66    839.10
15:00:02     14.89    797.52
15:00:03     11.90    831.47
15:00:04     14.21    797.51
15:00:05     14.23    851.18
15:00:06     12.30    735.49
15:00:07     11.98    855.11
15:00:08     13.66    763.55
15:00:09     10.57    831.84
15:00:10     13.84    765.13
15:00:11     15.18    827.07
15:00:12     12.73    745.82
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
15:00:13     14.08    813.98
15:00:14     11.74    792.10
15:00:15     12.82    809.32
15:00:16     14.60    806.39
15:00:17     13.76    757.63
15:00:18     12.66    823.39
15:00:19     12.22    770.93
15:00:20     17.13    819.00
15:00:21     11.63    744.35
15:00:22     13.74    852.18
15:00:23     12.86    784.62
15:00:24     14.54    853.64
15:00:25     14.92    760.94
15:00:26     13.92    853.64
15:00:27     13.14    753.18
15:00:28     13.84    843.30
15:00:29     12.06    741.41
15:00:30     11.43    855.30
15:00:31      4.48    216.77
