      Time     KB/s_in    KB/s_out
  22:18:13         0.0         0.3
  22:18:14         0.0         0.2
  22:18:15         0.0         0.0
  22:18:16         0.0         0.0
  22:18:17         0.0         0.0
  22:18:18         0.0         0.0
  22:18:19         0.1         0.2
  22:18:20         0.0         0.1
  22:18:21         0.0         0.3
  22:18:22         0.0         0.2
  22:18:23         0.0         0.0
  22:18:24         0.0         0.0
  22:18:25         0.0         0.0
  22:18:26         0.0         0.0
  22:18:27         0.0         0.0
  22:18:28         0.0         0.0
  22:18:29         0.0         0.0
  22:18:30         0.0         0.0
  22:18:31         0.0         0.0
  22:18:32         0.0         0.0
  22:18:33         0.1         0.0
  22:18:34         0.0         0.1
  22:18:35         0.0         0.1
  22:18:36         0.0         0.0
  22:18:37         0.0         0.3
  22:18:38         0.0         0.2
  22:18:39         0.0         0.1
  22:18:40         0.0         0.0
  22:18:41         0.0         0.0
  22:18:42         0.0         0.0
  22:18:43         7.9       281.7
  22:18:44        10.0       438.9
  22:18:45         9.6       425.5
  22:18:46        10.1       444.8
  22:18:47         9.8       434.5
  22:18:48        10.2       453.6
  22:18:49         9.7       431.5
  22:18:50        17.2       763.6
  22:18:51        10.2       450.8
  22:18:52        18.6       824.7
  22:18:53         9.8       434.4
  22:18:54        19.1       843.5
  22:18:55         9.9       440.4
  22:18:56        19.2       851.3
  22:18:57         9.8       434.5
  22:18:58        18.0       798.1
  22:18:59        10.2       450.8
  22:19:00        17.8       792.2
  22:19:01        10.7       472.7
  22:19:02        16.9       749.3
  22:19:03        12.5       555.6
  22:19:04        19.3       854.1
  22:19:05        16.0       710.7
  22:19:06        19.3       854.2
  22:19:07        15.3       677.0
  22:19:08        19.3       853.9
  22:19:09        14.9       663.8
  22:19:10        19.3       854.5
  22:19:11        14.9       658.8
  22:19:12        19.3       854.3
  22:19:13        14.6       648.8
  22:19:14        19.3       854.0
  22:19:15        14.3       633.8
  22:19:16        19.3       854.3
  22:19:17        16.6       734.5
  22:19:18        19.3       854.3
  22:19:19        15.8       699.1
  22:19:20        19.2       853.9
  22:19:21        14.7       650.1
  22:19:22        19.3       853.7
  22:19:23        14.6       648.9
  22:19:24        19.3       854.3
  22:19:25        15.0       665.0
  22:19:26        18.7       830.4
  22:19:27        15.3       681.2
  22:19:28        18.8       833.4
  22:19:29        15.7       697.5
  22:19:30        17.7       786.2
  22:19:31        16.5       730.1
  22:19:32        19.3       854.0
  22:19:33        16.4       726.9
