  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
18:51:28      0.00      0.00
18:51:29      0.00      0.00
18:51:30      0.07      0.07
18:51:31      0.00      0.14
18:51:32      0.00      0.00
18:51:33      0.00      0.14
18:51:34      0.00      0.43
18:51:35      0.00      0.00
18:51:36      0.00      0.00
18:51:37      0.00      0.00
18:51:38      0.00      0.00
18:51:39      0.00      0.00
18:51:40      0.00      0.00
18:51:41      0.00      0.00
18:51:42      0.00      0.00
18:51:43      0.00      0.00
18:51:44      0.00      0.07
18:51:45      0.07      0.00
18:51:46      0.00      0.00
18:51:47      0.00      0.07
18:51:49      0.00      0.07
18:51:50      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
18:51:51      0.00      0.50
18:51:52      0.00      0.00
18:51:53      0.00      0.07
18:51:54      0.00      0.00
18:51:55      0.00      0.00
18:51:56      0.00      0.00
18:51:57      0.00      0.00
18:51:58      0.04      0.04
18:51:59     11.69    345.24
18:52:00     11.68    428.30
18:52:01     12.12    457.84
18:52:02     11.67    429.79
18:52:03     11.93    437.32
18:52:04     18.16    720.71
18:52:05     17.05    722.19
18:52:06     15.84    657.21
18:52:07     17.27    746.14
18:52:08     11.81    428.30
18:52:09     12.57    460.82
18:52:10     11.69    426.83
18:52:11     12.49    455.04
18:52:12     11.80    428.28
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
18:52:13     11.96    434.33
18:52:14     12.17    428.30
18:52:15     12.89    472.68
18:52:16     11.92    428.36
18:52:17     12.18    447.49
18:52:18     11.87    434.47
18:52:19     12.29    431.26
18:52:20     12.15    431.48
18:52:21     11.52    426.82
18:52:22     12.59    435.87
18:52:23     11.42    427.38
18:52:24     11.87    443.23
18:52:25     11.68    428.31
18:52:26     12.06    435.68
18:52:27     12.28    421.20
18:52:28     12.02    416.63
18:52:29     13.27    467.05
18:52:30     12.58    432.72
18:52:31     16.69    649.82
18:52:32     11.56    428.27
18:52:33     13.61    516.93
18:52:34     11.88    426.80
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
18:52:35     12.75    471.12
18:52:36     11.28    428.29
18:52:37     13.05    507.06
18:52:38     12.06    435.96
18:52:39     13.06    472.60
18:52:40     11.73    454.88
18:52:41     12.23    436.12
18:52:42     12.12    428.43
18:52:43     11.97    435.99
18:52:44     11.34    428.36
18:52:45     12.94    478.51
18:52:46     11.52    429.83
18:52:47     12.82    488.98
18:52:48     11.71    431.24
18:52:49     12.68    468.17
18:52:50     12.25    449.12
18:52:51     11.48    432.75
18:52:52     12.22    431.26
18:52:53     11.63    428.29
18:52:54     12.16    429.77
18:52:55     11.39    428.49
18:52:56     11.72    435.67
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
18:52:57     11.77    428.29
18:52:58     12.43    435.68
18:52:59     12.22    427.03
18:53:00     11.94    431.26
18:53:01     11.81    428.29
18:53:02     12.41    426.84
18:53:03     11.62    428.45
18:53:04     11.68    431.26
18:53:05     12.09    434.64
18:53:06     11.92    441.60
18:53:07     11.73    428.30
18:53:08     11.92    435.88
18:53:09     11.90    425.35
18:53:10     13.75    509.53
18:53:11     11.70    428.64
18:53:12     12.85    440.10
18:53:13     11.80    427.15
18:53:14     12.44    434.20
18:53:15     12.46    426.97
18:53:16     12.97    466.70
18:53:17     12.17    426.87
18:53:18     12.09    437.15
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
