      Time     KB/s_in    KB/s_out
  14:46:20         0.9         3.2
  14:46:21        17.2       734.4
  14:46:22        14.8       678.3
  14:46:23        16.8       756.5
  14:46:24         3.2       147.0
  14:46:25        16.8       726.8
  14:46:26         2.3       100.7
  14:46:27        16.4       707.6
  14:46:28         9.2       419.8
  14:46:29        15.9       687.1
  14:46:30         2.3       103.3
  14:46:31        15.2       650.0
  14:46:32        12.5       572.4
  14:46:33        14.6       627.9
  14:46:34        18.7       834.4
  14:46:35        19.3       854.3
  14:46:36        18.7       835.1
  14:46:37        19.2       835.2
  14:46:38        18.6       854.2
  14:46:39        13.8       583.6
  14:46:40        16.1       736.4
  14:46:41        11.8       494.9
  14:46:42        15.2       695.9
  14:46:43        11.2       471.4
  14:46:44        16.9       773.5
  14:46:45        10.8       450.7
  14:46:46        11.3       517.5
  14:46:47        10.1       423.8
  14:46:48        18.4       840.5
  14:46:49         9.8       404.7
  14:46:50        12.1       555.7
  14:46:51        10.0       411.8
  14:46:52         9.5       432.8
  14:46:53        10.0       434.5
  14:46:54         9.6       399.2
  14:46:55        10.0       434.5
  14:46:56         9.6       417.6
  14:46:57        10.0       434.5
  14:46:58         9.5       415.4
  14:46:59        10.0       432.8
  14:47:00         9.6       417.7
  14:47:01        10.1       435.9
  14:47:02         9.6       417.5
  14:47:03         9.9       432.9
  14:47:04         9.6       413.9
  14:47:05         9.9       433.0
  14:47:06         9.5       415.0
  14:47:07         9.9       432.9
  14:47:08         9.6       416.8
  14:47:09        10.3       429.7
  14:47:10         9.1       420.8
  14:47:11         9.9       431.3
  14:47:12         9.6       418.9
  14:47:13         9.9       429.1
  14:47:14         9.7       419.3
  14:47:15         9.8       430.0
  14:47:16         9.7       419.8
  14:47:17         6.2       282.6
  14:47:18         9.4       386.9
  14:47:19         8.1       369.6
  14:47:20         9.2       375.0
  14:47:21         9.3       429.9
  14:47:22         9.5       390.6
  14:47:23         9.4       430.0
  14:47:24         8.5       347.3
  14:47:25         9.4       430.0
  14:47:26         9.8       403.4
  14:47:27         9.1       416.7
  14:47:28        10.0       415.5
  14:47:29         9.3       427.2
  14:47:30        10.0       412.4
  14:47:31         8.5       386.8
  14:47:32         7.2       284.9
  14:47:33         9.3       425.4
  14:47:34         9.0       367.5
  14:47:35         9.3       428.6
  14:47:36         8.4       340.3
  14:47:37         9.3       428.5
  14:47:38        10.0       412.3
  14:47:39         9.2       421.0
  14:47:40         5.7       220.0
  14:47:41         9.3       425.6
  14:47:42         7.6       305.8
  14:47:43         9.3       428.4
  14:47:44         9.6       400.2
  14:47:45         9.3       425.4
  14:47:46         9.1       370.3
  14:47:47         9.3       428.5
  14:47:48         8.9       361.0
  14:47:49         9.3       425.6
  14:47:50         9.2       377.0
  14:47:51         9.3       425.5
  14:47:52         9.2       375.7
  14:47:53         9.4       428.6
  14:47:54        10.0       414.4
  14:47:55         9.4       431.4
  14:47:56         9.7       401.9
  14:47:57         9.3       429.9
  14:47:58        10.2       421.4
  14:47:59         9.4       430.0
  14:48:00        10.1       418.0
  14:48:01         9.3       430.1
  14:48:02        10.2       421.1
  14:48:03         5.6       254.5
  14:48:04         1.4        23.4
  14:48:05         6.6       304.0
  14:48:06         1.0         2.9
  14:48:07         9.4       431.3
  14:48:08         9.3       402.4
  14:48:09         9.5       415.0
  14:48:10         9.3       424.7
  14:48:11         9.8       404.6
  14:48:12         9.3       429.9
  14:48:13        10.0       411.6
  14:48:14         9.3       425.2
  14:48:15         9.1       370.7
  14:48:16         9.3       428.6
