time_hms,kb_per_sec_in,kb_per_sec_out
06:09:35,0.9,3.2
06:09:36,13.1,513.4
06:09:37,13.1,610.5
06:09:38,12.2,530.2
06:09:39,18.6,832.5
06:09:40,19.2,828.3
06:09:41,16.6,757.5
06:09:42,10.7,446.3
06:09:43,17.5,798.8
06:09:44,10.3,426.0
06:09:45,8.7,396.5
06:09:46,9.7,400.5
06:09:47,14.7,669.9
06:09:48,9.2,378.3
06:09:49,12.4,566.3
06:09:50,8.5,347.3
06:09:51,16.9,775.1
06:09:52,8.1,328.1
06:09:53,18.2,835.6
06:09:54,7.6,310.3
06:09:55,18.7,854.4
06:09:56,7.6,296.2
06:09:57,18.7,855.8
06:09:58,7.0,277.1
06:09:59,18.6,854.2
06:10:00,8.1,324.2
06:10:01,18.7,855.7
06:10:02,6.2,238.9
06:10:03,2.4,108.9
06:10:04,5.1,186.2
06:10:05,4.2,191.4
06:10:06,3.5,53.2
06:10:07,10.5,370.8
06:10:08,12.0,353.1
06:10:09,11.4,334.0
06:10:10,11.1,342.8
06:10:11,12.9,353.9
06:10:12,4.1,130.9
06:10:13,10.2,326.4
06:10:14,11.5,446.0
06:10:15,9.9,354.1
06:10:16,12.3,434.4
06:10:17,12.6,392.7
06:10:18,11.2,360.5
06:10:19,11.7,383.3
06:10:20,7.6,276.9
06:10:21,7.7,240.8
06:10:22,10.6,419.7
06:10:23,11.6,412.0
06:10:24,12.0,413.8
06:10:25,9.4,274.6
06:10:26,10.2,350.2
06:10:27,12.8,393.2
06:10:28,6.2,188.5
06:10:29,7.6,181.8
06:10:30,14.4,426.6
06:10:31,6.1,159.6
06:10:32,10.5,389.1
06:10:33,13.5,387.6
06:10:34,9.0,327.2
06:10:35,5.6,128.6
06:10:36,9.5,424.2
06:10:37,11.8,402.3
06:10:38,13.1,435.9
06:10:39,9.8,308.7
06:10:40,13.1,368.0
06:10:41,11.8,392.7
06:10:42,9.3,322.4
06:10:43,3.8,76.8
06:10:44,11.1,403.5
06:10:45,11.5,417.4
06:10:46,11.8,387.2
06:10:47,12.6,432.0
06:10:48,14.4,434.5
06:10:49,12.5,398.9
06:10:50,11.8,427.2
06:10:51,11.1,413.6
06:10:52,11.0,396.1
06:10:53,11.5,376.9
06:10:54,10.1,394.5
06:10:55,12.4,430.1
06:10:56,11.6,450.6
06:10:57,12.1,404.1
06:10:58,10.2,418.2
06:10:59,11.3,435.9
06:11:00,12.1,390.1
06:11:01,11.1,414.8
06:11:02,12.5,410.8
06:11:03,9.5,342.9
06:11:04,13.8,382.8
06:11:05,11.8,437.4
06:11:06,12.3,449.0
06:11:07,10.4,444.8
06:11:08,11.7,372.3
06:11:09,9.2,375.4
06:11:10,13.1,371.5
06:11:11,9.6,377.3
06:11:12,4.6,79.8
06:11:13,12.4,436.0
06:11:14,11.7,420.0
06:11:15,11.4,400.5
06:11:16,10.6,390.3
06:11:17,11.3,419.7
06:11:18,9.7,285.0
06:11:19,10.5,413.8
06:11:20,10.3,325.1
06:11:21,10.5,404.9
06:11:22,13.6,404.0
06:11:23,10.1,430.0
06:11:24,11.4,364.9
06:11:25,11.1,393.0
06:11:26,12.9,393.1
06:11:27,12.9,398.7
06:11:28,11.3,427.2
06:11:29,12.1,396.3
06:11:30,11.1,419.9
06:11:31,12.3,475.7
06:11:32,7.9,315.6
06:11:33,10.8,311.8
06:11:34,13.5,403.4
06:11:35,11.1,408.8
06:11:36,11.5,386.0
06:11:37,6.7,217.6
06:11:38,10.8,363.6
06:11:39,12.9,397.3
