time_hms,kb_per_sec_in,kb_per_sec_out
21:24:30,7.33,201.87
21:24:31,11.52,815.51
21:24:32,12.31,854.77
21:24:33,11.79,826.68
21:24:34,11.26,807.07
21:24:35,6.57,430.54
21:24:36,10.98,759.26
21:24:37,5.34,281.76
21:24:38,11.74,854.64
21:24:39,7.33,488.94
21:24:40,11.92,841.33
21:24:41,4.59,297.55
21:24:42,12.02,853.56
21:24:43,5.72,369.83
21:24:44,12.02,854.46
21:24:45,4.87,300.92
21:24:46,12.02,854.56
21:24:47,4.78,269.81
21:24:48,11.92,812.62
21:24:49,3.17,201.98
21:24:50,11.72,854.08
21:24:51,5.25,348.92
21:24:52,11.73,855.16
21:24:53,5.25,343.42
21:24:54,11.74,843.41
21:24:55,11.87,829.53
21:24:56,11.43,825.2
21:24:57,11.45,854.54
21:24:58,3.36,185.47
21:24:59,12.39,854.45
21:25:00,3.0,198.5
21:25:01,11.25,794.32
21:25:02,6.15,445.87
21:25:03,9.41,657.75
21:25:04,0.0,0.0
21:25:05,10.56,734.93
21:25:06,3.31,235.04
21:25:07,9.7,686.81
21:25:08,5.96,438.92
21:25:09,8.47,527.5
21:25:10,9.75,699.79
21:25:11,8.57,597.05
21:25:12,7.76,568.06
21:25:13,7.71,524.59
21:25:14,10.79,770.5
21:25:15,7.24,502.87
21:25:16,10.55,751.5
21:25:17,6.58,458.45
21:25:18,3.73,253.52
21:25:19,5.06,270.14
21:25:20,9.27,651.72
21:25:21,5.44,366.08
21:25:22,11.83,853.09
21:25:23,6.01,394.96
21:25:24,11.83,854.89
21:25:25,5.13,326.85
21:25:26,11.92,854.63
21:25:27,5.25,333.57
21:25:28,11.64,854.47
21:25:29,3.17,163.12
21:25:30,11.73,806.65
21:25:31,4.87,324.06
21:25:32,6.53,462.53
21:25:33,1.37,64.83
21:25:34,11.73,854.48
21:25:35,4.4,287.77
21:25:36,12.02,854.5
21:25:37,12.16,828.93
21:25:38,11.62,829.13
21:25:39,4.92,360.52
21:25:40,5.82,387.26
21:25:41,9.56,599.88
21:25:42,5.06,341.0
21:25:43,11.65,855.12
21:25:44,5.35,356.08
21:25:45,7.48,532.38
21:25:46,3.93,224.04
21:25:47,11.92,854.64
21:25:48,3.26,202.74
21:25:49,10.6,749.47
21:25:50,2.51,157.4
21:25:51,11.17,720.49
21:25:52,5.16,341.7
21:25:53,11.92,854.68
21:25:54,4.59,297.99
21:25:55,11.55,854.79
21:25:56,4.4,286.63
21:25:57,11.54,854.36
21:25:58,4.42,297.18
21:25:59,11.43,804.14
21:26:00,5.49,405.92
21:26:01,11.12,760.2
21:26:02,5.11,363.73
21:26:03,4.78,319.32
21:26:04,0.0,0.0
21:26:05,5.67,379.92
21:26:06,0.0,0.0
21:26:07,9.36,653.37
21:26:08,5.58,400.06
21:26:09,8.66,582.74
21:26:10,8.99,663.29
21:26:11,7.33,456.86
21:26:12,11.73,850.73
21:26:13,7.53,519.25
21:26:14,9.84,690.37
21:26:15,6.95,474.01
21:26:16,10.51,755.03
21:26:17,6.1,427.64
21:26:18,10.98,779.45
21:26:19,5.44,356.81
21:26:20,11.93,849.13
21:26:21,5.25,338.12
21:26:22,12.02,854.55
21:26:23,4.87,315.93
21:26:24,8.71,618.6
21:26:25,3.64,247.04
21:26:26,8.33,586.65
21:26:27,3.07,176.1
21:26:28,11.64,855.23
21:26:29,4.02,238.64
21:26:30,9.23,664.06
21:26:31,1.28,38.77
21:26:32,12.21,821.22
21:26:33,11.98,815.34
21:26:34,11.91,841.53
21:26:35,11.17,838.66
21:26:36,5.09,349.56
21:26:37,11.12,770.58
21:26:38,7.67,542.36
21:26:39,10.17,725.54
21:26:40,6.34,430.09
21:26:41,10.08,679.37
21:26:42,9.75,591.59
21:26:43,9.6,658.93
21:26:44,7.58,541.64
21:26:45,8.75,585.32
21:26:46,9.46,669.32
21:26:47,8.47,568.03
21:26:48,5.68,407.54
21:26:49,7.33,495.69
21:26:50,10.79,778.51
21:26:51,7.05,479.7
21:26:52,10.32,750.53
21:26:53,6.76,433.43
21:26:54,10.17,715.73
21:26:55,5.91,387.15
21:26:56,12.44,853.53
21:26:57,6.01,404.44
21:26:58,10.41,742.29
21:26:59,4.31,295.13
21:27:00,11.07,770.02
21:27:01,3.83,249.85
21:27:02,11.73,854.53
21:27:03,5.35,343.34
21:27:04,6.53,452.86
21:27:05,2.51,163.1
21:27:06,11.46,806.59
21:27:07,1.94,115.48
21:27:08,12.31,853.78
21:27:09,11.78,829.57
21:27:10,11.34,791.24
21:27:11,11.54,762.05
21:27:12,5.92,367.06
21:27:13,11.83,854.39
21:27:14,6.2,395.51
21:27:15,11.73,854.66
21:27:16,5.63,354.41
21:27:17,8.7,598.98
21:27:18,1.75,93.7
21:27:19,11.68,828.38
21:27:20,0.71,22.87
21:27:21,11.64,718.54
21:27:22,8.09,558.18
21:27:23,11.83,854.58
21:27:24,5.37,373.35
21:27:25,11.33,812.75
21:27:26,6.34,440.85
21:27:27,11.32,742.01
21:27:28,5.3,377.4
21:27:29,10.46,723.09
21:27:30,5.2,373.3
21:27:31,9.13,517.47
21:27:32,1.14,80.94
21:27:33,9.04,605.97
21:27:34,7.76,554.05
21:27:35,8.28,586.87
21:27:36,4.92,348.65
21:27:37,7.8,541.94
21:27:38,9.09,651.81
21:27:39,7.81,498.79
