      Time     KB/s_in    KB/s_out
  20:31:26         0.9         3.3
  20:31:27        16.4       677.0
  20:31:28        13.4       643.1
  20:31:29        15.7       694.5
  20:31:30         8.6       392.9
  20:31:31        13.9       594.1
  20:31:32         0.1         0.1
  20:31:33        15.1       651.8
  20:31:34        11.0       498.8
  20:31:35        14.7       628.6
  20:31:36         6.6       300.1
  20:31:37        14.0       598.5
  20:31:38        12.8       585.7
  20:31:39        13.6       580.7
  20:31:40         4.6       207.4
  20:31:41        13.0       557.2
  20:31:42         9.3       422.0
  20:31:43        12.7       534.9
  20:31:44        15.5       710.4
  20:31:45        12.1       509.9
  20:31:46         7.0       312.3
  20:31:47        11.5       481.6
  20:31:48        12.9       588.8
  20:31:49        11.1       464.0
  20:31:50        10.5       480.5
  20:31:51        10.4       437.9
  20:31:52        15.0       685.0
  20:31:53        10.0       416.8
  20:31:54        16.4       746.9
  20:31:55         9.4       391.6
  20:31:56        13.3       543.9
  20:31:57        12.6       418.6
  20:31:58        11.7       427.0
  20:31:59        12.5       428.6
  20:32:00        12.3       408.9
  20:32:01        11.9       428.5
  20:32:02        11.9       410.0
  20:32:03        10.6       362.5
  20:32:04         0.3         9.8
  20:32:05         4.2       132.9
  20:32:06         1.3        45.8
  20:32:07         3.8       119.7
  20:32:08         9.0       321.1
  20:32:09         3.6       107.9
  20:32:10         9.5       361.4
  20:32:11         3.3        94.6
  20:32:12         9.2       327.9
  20:32:13         2.8        78.3
  20:32:14         9.9       345.6
  20:32:15         2.5        66.5
  20:32:16        11.9       419.9
  20:32:17        12.5       419.5
  20:32:18        12.0       427.1
  20:32:19         2.0        43.9
  20:32:20        10.2       385.8
  20:32:21         3.6       101.9
  20:32:22         6.2       255.9
  20:32:23         1.4        19.6
  20:32:24         8.7       342.3
  20:32:25         1.1         5.9
  20:32:26        11.4       423.7
  20:32:27         0.6         2.9
  20:32:28         8.6       316.2
  20:32:29         0.0         0.0
  20:32:30        10.9       379.8
  20:32:31         2.0        86.3
  20:32:32        11.1       396.2
  20:32:33         2.5        92.7
  20:32:34        11.2       387.1
  20:32:35         2.6        84.3
  20:32:36        11.0       367.9
  20:32:37         1.5        51.2
  20:32:38        10.1       359.0
  20:32:39         1.7        57.3
  20:32:40        10.0       345.8
  20:32:41         1.7        65.6
  20:32:42         9.6       333.9
  20:32:43         2.4        83.9
  20:32:44         9.6       317.7
  20:32:45         2.9       104.2
  20:32:46         9.0       307.4
  20:32:47         3.9       136.9
  20:32:48         9.1       292.7
  20:32:49         6.6       234.9
  20:32:50         8.2       277.8
  20:32:51         4.9       173.5
  20:32:52         8.1       267.3
  20:32:53         4.8       182.3
  20:32:54         7.4       255.7
  20:32:55         4.6       168.8
  20:32:56         7.3       242.4
  20:32:57         6.7       237.0
  20:32:58         7.1       227.5
  20:32:59         6.8       239.1
  20:33:00         6.5       214.2
  20:33:01         7.5       272.3
  20:33:02         6.5       202.5
  20:33:03         2.7        96.2
  20:33:04         5.9       186.1
  20:33:05         5.6       193.5
  20:33:06         5.6       174.4
  20:33:07         5.9       216.6
  20:33:08         5.2       167.0
  20:33:09         7.2       261.9
  20:33:10         4.8       149.3
  20:33:11         8.7       300.8
  20:33:12         4.6       137.4
  20:33:13         8.4       299.0
  20:33:14         4.2       125.6
  20:33:15         9.3       335.7
  20:33:16         3.8       112.3
  20:33:17         5.7       197.9
  20:33:18         3.5       100.5
  20:33:19         6.1       218.1
  20:33:20         3.1        85.7
  20:33:21         9.7       336.1
  20:33:22         2.7        73.9
  20:33:23         9.9       347.6
  20:33:24         2.2        56.1
  20:33:25        11.3       413.0
  20:33:26         2.0        48.7
  20:33:27        11.1       416.0
  20:33:28         1.8        36.9
  20:33:29        11.9       428.4
  20:33:30         2.5        58.4
  20:33:31         8.0       281.5
  20:33:32         1.2         8.9
  20:33:33        11.1       410.6
  20:33:34         1.1         2.9
  20:33:35        10.6       391.4
  20:33:36         0.5         0.0
  20:33:37        11.9       412.2
  20:33:38         0.8        24.2
  20:33:39         8.3       288.0
  20:33:40         0.0         0.0
  20:33:41        10.6       369.0
  20:33:42         0.0         0.0
  20:33:43        11.1       372.3
  20:33:44         2.2        76.8
  20:33:45        10.7       362.0
  20:33:46         1.4        44.9
  20:33:47        10.1       350.2
  20:33:48         1.6        46.3
  20:33:49         9.7       336.9
  20:33:50         2.3        80.3
  20:33:51         9.4       320.6
  20:33:52         3.0       104.4
  20:33:53         8.9       308.7
  20:33:54         4.1       135.0
  20:33:55         8.9       295.5
  20:33:56         4.1       149.1
  20:33:57         8.3       285.2
  20:33:58         4.4       162.5
  20:33:59         8.1       273.2
  20:34:00         5.2       183.9
  20:34:01         8.0       260.1
  20:34:02         5.5       200.0
  20:34:03         5.1       151.7
  20:34:04         0.0         0.0
  20:34:05         5.2       178.7
  20:34:06         0.0         0.0
  20:34:07         6.3       220.0
  20:34:08         6.0       220.5
  20:34:09         6.4       208.3
  20:34:10         7.5       260.9
  20:34:11         6.0       196.5
  20:34:12         6.3       225.9
  20:34:13         5.6       186.2
  20:34:14         6.6       237.7
  20:34:15         5.5       174.3
  20:34:16         6.8       245.4
  20:34:17         5.1       162.5
  20:34:18         7.8       279.2
  20:34:19         4.7       149.2
  20:34:20         9.4       326.2
  20:34:21         4.5       135.9
  20:34:22        10.4       363.5
  20:34:23         4.2       124.1
  20:34:24         4.7       162.7
  20:34:25         3.7       109.3
  20:34:26        17.3       678.8
  20:34:27         5.2       187.2
  20:34:28         3.5       132.9
  20:34:29         4.9       172.9
  20:34:30        15.0       599.2
  20:34:31         4.3       147.8
  20:34:32        16.6       657.4
  20:34:33         3.8       122.7
  20:34:34        17.0       660.7
  20:34:35         3.2       103.4
  20:34:36        16.7       688.5
  20:34:37         2.7        79.8
  20:34:38        18.1       713.7
  20:34:39         2.3        59.1
  20:34:40        19.7       745.9
  20:34:41         1.6        31.0
  20:34:42        21.8       854.1
  20:34:43         9.1       313.0
  20:34:44        21.8       855.6
  20:34:45        11.1       384.6
