time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.007,3072,2,0,21.1,20.2,20.2,21.3,6.2,1102519,5,1,1,cubic
0.006,19931,13,55,22.7,28.1,20.2,28.1,6.3,876704,8,1,1,cubic
0.006,19971,13,4320,22.8,23.1,20.2,28.1,4.8,876690,11,1,1,cubic
0.005,20835,14,0,23.8,27.4,20.2,28.1,3.0,876672,15,1,1,cubic
0.006,21090,14,0,24.1,26.1,20.2,28.1,2.8,876667,16,1,1,cubic
0.027,24225,16,18720,24.4,26.7,20.2,28.1,2.8,993479,32,1,1,cubic
0.040,14311,9,12960,25.0,27.8,20.2,28.1,2.4,571411,36,1,1,cubic
0.044,14324,9,11520,25.4,27.9,20.2,28.1,2.5,564025,37,1,1,cubic
0.047,14337,9,11520,25.7,27.9,20.2,28.1,2.5,557556,39,1,1,cubic
0.050,14738,10,7200,25.5,23.6,20.2,28.3,2.4,578800,41,1,1,cubic
0.065,15016,10,12960,24.8,20.2,20.2,28.3,3.1,605288,47,1,1,cubic
0.067,15289,10,11520,24.2,20.2,20.2,28.3,3.5,630994,48,1,1,cubic
0.072,15558,10,11520,23.7,20.2,20.2,28.3,3.6,655846,50,1,1,cubic
0.076,15821,10,11520,23.3,20.2,20.2,28.3,3.6,679625,52,1,1,cubic
0.080,16080,11,11520,22.9,20.2,20.2,28.3,3.5,702490,54,1,1,cubic
0.086,16335,11,12960,22.6,20.2,20.2,28.3,3.3,724390,57,1,1,cubic
0.090,16587,11,12960,22.3,20.2,20.2,28.3,3.1,745416,59,1,1,cubic
0.094,16834,11,12960,22.0,20.2,20.2,28.3,2.8,765390,61,1,1,cubic
0.100,17077,11,14400,21.8,20.1,20.1,28.3,2.6,784752,64,1,1,cubic
0.104,17318,12,14400,21.6,20.1,20.1,28.3,2.3,803284,66,1,1,cubic
0.107,17554,12,14400,21.4,20.1,20.1,28.3,2.1,821047,68,1,1,cubic
0.112,17788,12,15840,21.2,20.1,20.1,28.3,1.9,838107,71,1,1,cubic
0.115,18018,12,15840,21.1,20.2,20.1,28.3,1.7,854298,73,1,1,cubic
0.119,18246,12,15840,21.0,20.3,20.1,28.3,1.5,869022,75,1,1,cubic
0.122,18471,12,15840,20.9,20.2,20.1,28.3,1.3,884076,77,1,1,cubic
0.125,18693,12,15840,20.8,20.1,20.1,28.3,1.2,898831,79,1,1,cubic
0.129,18912,13,15840,20.7,20.2,20.1,28.3,1.0,912741,81,1,1,cubic
0.133,19129,13,17280,20.6,20.2,20.1,28.3,0.9,926388,84,1,1,cubic
0.137,19343,13,17280,20.6,20.2,20.1,28.3,0.8,939345,86,1,1,cubic
0.139,19556,13,17280,20.5,20.2,20.1,28.3,0.7,952000,88,1,1,cubic
0.142,19765,13,17280,20.5,20.2,20.1,28.3,0.6,964428,90,1,1,cubic
0.146,19973,13,17280,20.5,20.2,20.1,28.3,0.5,976627,92,1,1,cubic
0.149,20178,14,17280,20.4,20.2,20.1,28.3,0.5,988487,94,1,1,cubic
0.153,20381,14,18720,20.4,20.2,20.1,28.3,0.4,999950,97,1,1,cubic
0.156,20582,14,18720,20.4,20.2,20.1,28.3,0.4,1011152,99,1,1,cubic
0.158,20782,14,18720,20.3,20.2,20.1,28.3,0.3,1022182,101,1,1,cubic
0.162,20979,14,18720,20.4,20.6,20.1,28.3,0.3,1030453,103,1,1,cubic
0.165,21175,14,18720,20.4,21.0,20.1,28.3,0.4,1036161,105,1,1,cubic
0.168,21368,14,18720,20.6,21.4,20.1,28.3,0.5,1039552,107,1,1,cubic
0.172,21560,14,18720,20.7,21.9,20.1,28.3,0.7,1040239,109,1,1,cubic
0.175,21750,15,18720,20.9,22.0,20.1,28.3,0.9,1041317,111,1,1,cubic
0.178,21939,15,20160,21.1,22.8,20.1,28.3,1.1,1038680,114,1,1,cubic
0.182,22126,15,20160,21.4,23.4,20.1,28.3,1.4,1033345,116,1,1,cubic
0.185,22311,15,20160,21.7,23.6,20.1,28.3,1.6,1029057,118,1,1,cubic
0.189,22495,15,20160,21.9,23.6,20.1,28.3,1.7,1026044,120,1,1,cubic
0.192,22677,15,20160,22.1,23.6,20.1,28.3,1.7,1024347,122,1,1,cubic
0.195,22858,15,20160,22.3,23.7,20.1,28.3,1.7,1023645,124,1,1,cubic
0.199,23216,16,17280,22.6,23.7,20.1,28.3,1.5,1025713,126,1,1,cubic
0.204,23392,16,21600,23.0,25.4,20.1,28.3,1.8,1017707,131,1,1,cubic
0.207,23568,16,21600,23.3,25.4,20.1,28.3,1.9,1012197,133,1,1,cubic
0.211,23742,16,21600,23.5,25.4,20.1,28.3,2.0,1008195,136,1,1,cubic
0.214,23914,16,21600,23.8,25.4,20.1,28.3,1.9,1005846,138,1,1,cubic
0.217,24086,16,21600,24.0,25.4,20.1,28.3,1.9,1004378,140,1,1,cubic
0.224,24426,16,18720,24.2,25.4,20.1,28.3,1.8,1011261,142,1,1,cubic
0.229,24594,17,21600,24.3,25.4,20.1,28.3,1.6,1011557,146,1,1,cubic
0.236,24928,17,20160,24.9,28.8,20.1,28.8,2.3,1002130,149,1,1,cubic
0.239,25174,17,21600,25.4,28.8,20.1,28.8,2.7,992665,153,1,1,cubic
0.246,25500,17,20160,25.8,28.8,20.1,28.8,2.9,988640,156,1,1,cubic
0.006,25500,17,0,25.9,27.0,20.1,28.8,1.4,983454,159,1,1,cubic
0.027,25500,17,0,26.0,26.9,20.1,28.8,1.3,979037,160,1,1,cubic
0.053,25902,17,18720,25.9,25.1,20.1,28.8,1.2,998958,179,1,1,cubic
0.058,26140,18,21600,25.8,25.1,20.1,28.8,1.1,1012001,184,1,1,cubic
0.065,26454,18,21600,26.6,31.8,20.1,31.8,2.3,995484,188,1,1,cubic
0.072,26764,18,21600,27.3,32.6,20.1,32.6,3.2,979541,192,1,1,cubic
0.077,27147,18,20160,26.9,23.7,20.1,32.6,3.3,1010534,196,1,1,cubic
0.082,27222,18,25920,26.5,23.7,20.1,32.6,3.3,1028720,201,1,1,cubic
0.089,27524,19,21600,26.5,27.1,20.1,32.6,2.6,1037193,202,1,1,cubic
0.095,27822,19,23040,26.6,27.0,20.1,32.6,2.1,1046215,207,1,1,cubic
0.099,28190,19,21600,26.7,27.1,20.1,32.6,1.7,1057627,211,1,1,cubic
0.111,28481,19,23040,27.5,33.7,20.1,33.7,3.0,1034468,216,1,1,cubic
0.116,28841,20,21600,27.5,27.1,20.1,33.7,2.4,1049565,221,1,1,cubic
0.121,28912,20,28800,27.4,27.1,20.1,33.7,1.9,1053836,227,1,1,cubic
0.124,29267,20,23040,27.6,28.7,20.1,33.7,1.7,1060552,228,1,1,cubic
0.136,29547,20,24480,28.6,36.0,20.1,36.0,3.4,1031380,233,1,1,cubic
0.139,29825,20,24480,28.7,28.7,20.1,36.0,2.6,1040866,237,1,1,cubic
0.145,29893,20,28800,28.7,28.8,20.1,36.0,1.9,1042766,241,1,1,cubic
0.151,30168,20,24480,28.9,30.3,20.1,36.0,1.9,1044923,242,1,1,cubic
0.158,30440,21,24480,29.5,33.8,20.1,36.0,2.6,1032389,246,1,1,cubic
