time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.006,17191,11,0,21.1,20.5,20.5,21.3,6.1,1017748,5,1,1,prague,4,0,0.000
0.007,18284,12,0,22.5,27.3,20.5,27.3,5.9,1013840,7,1,1,prague,7,0,0.000
0.005,19500,13,0,24.0,27.3,20.5,27.3,4.0,1013850,14,1,1,prague,14,0,0.000
0.007,19739,13,0,24.3,26.4,20.5,27.3,3.6,1013836,15,1,1,prague,15,0,0.000
0.027,22877,15,17280,24.7,27.2,20.5,27.3,3.4,1157977,29,1,1,prague,17,0,0.000
0.030,25725,17,20160,24.5,23.4,20.5,27.3,2.9,1311001,33,1,1,prague,19,0,0.000
0.034,28573,19,23040,24.8,26.7,20.5,27.3,2.7,1439881,37,1,1,prague,21,0,0.000
0.037,31421,21,25920,25.2,28.0,20.5,28.0,2.8,1558581,41,1,1,prague,23,0,0.000
0.041,34269,23,28800,25.6,28.4,20.5,28.4,2.9,1672898,45,1,1,prague,25,0,0.000
0.044,37117,25,31680,26.0,29.0,20.5,29.0,3.0,1782825,49,1,1,prague,27,0,0.000
0.047,39965,27,34560,26.5,29.5,20.5,29.5,3.1,1887991,53,1,1,prague,29,0,0.000
0.051,42813,29,37440,26.1,23.5,20.5,29.5,3.1,2051452,57,1,1,prague,31,0,0.000
0.054,45661,31,40320,26.2,26.8,20.5,29.5,2.5,2180896,61,1,1,prague,33,0,0.000
0.058,48509,33,43200,26.3,27.0,20.5,29.5,2.1,2307754,65,1,1,prague,35,0,0.000
0.061,51357,35,46080,26.6,29.3,20.5,29.5,2.3,2408955,69,1,1,prague,37,0,0.000
0.064,54205,37,48960,27.1,30.5,20.5,30.5,2.7,2497926,73,1,1,prague,39,0,0.000
0.068,57053,39,51840,27.7,31.5,20.5,31.5,3.1,2577664,77,1,1,prague,41,0,0.000
0.071,59901,41,54720,28.4,33.5,20.5,33.5,3.8,2636487,81,1,1,prague,43,0,0.000
0.075,62749,43,57600,29.2,34.7,20.5,34.7,4.4,2687185,85,1,1,prague,45,0,0.000
0.078,65597,45,60480,30.1,36.7,20.5,36.7,5.2,2721144,89,1,1,prague,47,0,0.000
0.081,68445,47,63360,31.1,37.9,20.5,37.9,5.8,2750827,93,1,1,prague,49,0,0.000
0.122,35259,24,34615,48.6,60.8,20.5,60.8,12.5,725031,98,1,1,prague,50,23,0.000
0.125,35336,24,33175,50.2,60.9,20.5,60.9,12.5,704423,99,1,1,prague,50,25,0.000
0.129,35411,24,33175,51.9,64.3,20.5,64.3,12.9,681977,101,1,1,prague,50,27,0.000
0.132,35484,24,33175,53.5,64.4,20.5,64.4,12.8,663537,103,1,1,prague,50,29,0.000
0.135,35555,24,33175,55.3,67.7,20.5,67.7,13.1,643424,105,1,1,prague,50,31,0.000
0.139,35624,24,33175,56.8,67.6,20.5,67.7,12.9,627127,107,1,1,prague,50,33,0.000
0.142,35691,24,33175,58.6,71.0,20.5,71.0,13.3,609269,109,1,1,prague,50,35,0.000
0.146,35757,24,33175,60.1,71.1,20.5,71.1,13.1,594523,111,1,1,prague,50,37,0.000
0.149,35821,24,33175,61.9,74.4,20.5,74.4,13.4,578448,113,1,1,prague,50,39,0.000
0.152,35883,24,33175,63.5,74.4,20.5,74.4,13.1,565193,115,1,1,prague,50,41,0.000
0.157,35944,24,33175,65.3,77.8,20.5,77.8,13.4,550646,117,1,1,prague,50,43,0.000
0.159,36004,25,31735,66.8,77.8,20.5,77.8,13.2,538683,118,1,1,prague,50,45,0.000
0.163,36062,25,30295,68.6,81.2,20.5,81.2,13.5,525462,119,1,1,prague,50,47,0.000
0.181,18620,12,15895,54.2,42.4,20.5,81.2,16.6,343783,121,1,1,prague,50,59,1.000
0.185,18719,12,15895,52.7,42.4,20.5,81.2,15.4,355226,123,1,1,prague,50,61,1.000
0.188,18815,13,15895,51.4,42.3,20.5,81.2,14.1,366050,125,1,1,prague,50,63,1.000
0.193,18909,13,14455,50.3,42.4,20.5,81.2,12.9,376148,126,1,1,prague,50,65,1.000
0.196,19001,13,13015,49.0,40.3,20.5,81.2,12.1,387601,127,1,1,prague,50,67,1.000
0.199,19093,13,11575,47.7,38.8,20.5,81.2,11.7,399920,128,1,1,prague,51,68,1.000
0.203,19141,13,11520,46.1,34.2,20.5,81.2,12.1,415629,129,1,1,prague,53,68,1.000
0.210,10176,7,5760,40.4,22.1,20.5,81.2,16.6,444591,130,1,1,prague,58,68,0.986
0.218,10364,7,8640,38.1,22.1,20.5,81.2,17.0,444591,134,1,1,prague,60,68,0.986
0.225,10552,7,8640,36.1,21.9,20.5,81.2,16.8,444591,136,1,1,prague,62,68,0.986
0.236,6389,4,5760,34.5,23.5,20.5,81.2,15.8,444591,138,1,1,prague,66,68,0.924
0.244,6709,4,4320,33.4,25.4,20.5,81.2,14.1,444591,139,1,1,prague,68,68,0.924
