time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.007,3072,2,0,21.3,20.3,20.3,21.4,6.3,902849,5,1,1,cubic
0.007,3072,2,0,22.8,27.7,20.3,27.7,6.2,902849,7,1,1,cubic
0.027,5920,4,1440,23.3,27.3,20.3,27.7,5.7,902849,10,1,1,cubic
0.006,7344,5,0,23.0,20.4,20.3,27.7,4.4,902849,14,1,1,cubic
0.007,7344,5,0,23.5,26.7,20.3,27.7,4.2,902849,15,1,1,cubic
0.027,11759,8,0,24.6,27.0,20.3,27.7,3.5,477910,21,1,1,cubic
0.048,11830,8,8640,24.1,20.2,20.2,27.7,3.7,491830,29,1,1,cubic
0.054,11851,8,8640,23.6,20.2,20.2,27.7,3.8,502885,31,1,1,cubic
0.059,11870,8,8640,23.1,20.1,20.1,27.7,3.7,513075,33,1,1,cubic
0.068,11891,8,10080,22.8,20.2,20.1,27.7,3.5,522268,36,1,1,cubic
0.073,11909,8,10080,22.4,20.1,20.1,27.7,3.3,530869,38,1,1,cubic
0.079,11930,8,10080,22.1,20.2,20.1,27.7,3.0,538649,40,1,1,cubic
0.084,11948,8,10080,21.9,20.2,20.1,27.7,2.8,545570,42,1,1,cubic
0.089,11965,8,10080,21.7,20.2,20.1,27.7,2.5,551789,44,1,1,cubic
0.095,11983,8,10080,21.5,20.2,20.1,27.7,2.3,557452,46,1,1,cubic
0.099,12002,8,10080,21.3,20.1,20.1,27.7,2.0,562787,48,1,1,cubic
0.105,12017,8,10080,21.2,20.2,20.1,27.7,1.8,567214,50,1,1,cubic
0.110,12321,8,10080,21.1,20.2,20.1,27.7,1.6,585098,52,1,1,cubic
0.115,12654,8,10080,20.9,20.2,20.1,27.7,1.4,604096,54,1,1,cubic
0.120,12978,9,10080,20.8,20.2,20.1,27.7,1.3,622505,56,1,1,cubic
0.126,13294,9,11520,20.8,20.1,20.1,27.7,1.1,640427,59,1,1,cubic
0.131,13603,9,11520,20.7,20.2,20.1,27.7,1.0,657721,61,1,1,cubic
0.135,13904,9,11520,20.6,20.2,20.1,27.7,0.9,674133,63,1,1,cubic
0.140,14199,9,11520,20.6,20.2,20.1,27.7,0.8,690310,65,1,1,cubic
0.144,14488,10,11520,20.5,20.2,20.1,27.7,0.7,706077,67,1,1,cubic
0.149,14771,10,12960,20.5,20.2,20.1,27.7,0.6,721486,70,1,1,cubic
0.153,15049,10,12960,20.4,20.2,20.1,27.7,0.5,736252,72,1,1,cubic
0.157,15321,10,12960,20.4,20.1,20.1,27.7,0.5,751066,74,1,1,cubic
0.161,15589,10,12960,20.4,20.2,20.1,27.7,0.4,765367,76,1,1,cubic
0.166,15852,11,12960,20.3,20.2,20.1,27.7,0.3,779159,78,1,1,cubic
0.170,16111,11,14400,20.3,20.2,20.1,27.7,0.3,792747,81,1,1,cubic
0.174,16365,11,14400,20.3,20.2,20.1,27.7,0.3,805760,83,1,1,cubic
0.178,16616,11,14400,20.3,20.1,20.1,27.7,0.2,818965,85,1,1,cubic
0.184,16862,11,14400,20.6,22.4,20.1,27.7,0.7,820215,87,1,1,cubic
0.186,17106,11,14400,20.5,20.1,20.1,27.7,0.6,834235,89,1,1,cubic
0.189,17345,12,14400,20.5,20.2,20.1,27.7,0.6,847627,91,1,1,cubic
0.193,17582,12,15840,20.4,20.1,20.1,27.7,0.5,860934,95,1,1,cubic
0.196,17815,12,15840,20.4,20.1,20.1,27.7,0.4,873884,97,1,1,cubic
0.199,18045,12,15840,20.4,20.1,20.1,27.7,0.4,886557,99,1,1,cubic
0.204,18273,12,15840,20.3,20.2,20.1,27.7,0.3,898377,101,1,1,cubic
0.207,18497,12,15840,20.5,21.4,20.1,27.7,0.5,903570,103,1,1,cubic
0.211,18719,12,15840,20.6,21.3,20.1,27.7,0.6,909705,105,1,1,cubic
0.214,18938,13,15840,20.7,21.4,20.1,27.7,0.7,915764,107,1,1,cubic
