      Time     KB/s_in    KB/s_out
  16:29:14         0.0         0.0
  16:29:15         0.0         0.2
  16:29:16         0.0         0.0
  16:29:17         0.0         0.0
  16:29:18         0.0         0.0
  16:29:19         0.0         0.0
  16:29:20         0.1         0.2
  16:29:21         0.0         0.1
  16:29:22         0.0         0.0
  16:29:23         0.0         0.2
  16:29:24         0.0         0.0
  16:29:25         0.0         0.0
  16:29:26         0.0         0.0
  16:29:27         0.0         0.0
  16:29:28         0.0         0.0
  16:29:29         0.0         0.0
  16:29:30         0.0         0.0
  16:29:31         0.0         0.0
  16:29:32         0.0         0.0
  16:29:33         0.0         0.0
  16:29:34         0.0         0.0
  16:29:35         0.0         0.0
  16:29:36         0.0         0.1
  16:29:37         0.0         0.1
  16:29:38         0.1         0.1
  16:29:39         0.0         0.2
  16:29:40         0.0         0.1
  16:29:41         0.0         0.0
  16:29:42         0.0         0.0
  16:29:43         0.0         0.0
  16:29:44        10.6       340.3
  16:29:45        25.6       726.6
  16:29:46        11.2       447.7
  16:29:47         7.8       427.1
  16:29:48        11.7       471.4
  16:29:49         8.4       443.4
  16:29:50         9.5       487.4
  16:29:51        11.8       493.3
  16:29:52        11.9       491.9
  16:29:53         9.1       422.6
  16:29:54        14.5       500.8
  16:29:55        12.5       458.0
  16:29:56        11.3       453.6
  16:29:57        10.9       450.7
  16:29:58         8.0       410.8
  16:29:59        10.0       447.6
  16:30:00         9.6       486.1
  16:30:01        10.8       536.3
  16:30:02         9.0       459.5
  16:30:03        10.4       489.1
  16:30:04        12.9       490.5
  16:30:05        13.2       696.1
  16:30:06        12.1       520.2
  16:30:07         9.7       431.4
  16:30:08         9.0       434.3
  16:30:09        12.5       676.9
  16:30:10        12.1       530.6
  16:30:11         7.4       510.1
  16:30:12        10.3       529.1
  16:30:13        12.8       564.7
  16:30:14        12.1       595.7
  16:30:15        10.4       546.8
  16:30:16        11.5       497.9
  16:30:17        10.5       458.0
  16:30:18        13.2       607.4
  16:30:19         7.7       430.1
  16:30:20        10.8       478.7
  16:30:21         7.7       459.5
  16:30:22        11.6       443.4
  16:30:23         9.8       455.3
  16:30:24         8.1       421.3
  16:30:25        10.4       465.6
  16:30:26        12.2       502.6
  16:30:27         9.7       620.8
  16:30:28        14.4       694.8
  16:30:29        10.7       456.7
  16:30:30        13.0       634.2
  16:30:31         9.7       456.7
  16:30:32         9.2       490.7
  16:30:33        11.6       462.7
  16:30:34        10.8       425.7
  16:30:35         9.2       406.5
  16:30:36        11.3       540.9
  16:30:37         8.2       455.3
  16:30:38        11.8       474.4
  16:30:39        10.0       425.7
  16:30:40         9.8       444.9
  16:30:41        10.2       424.1
  16:30:42        12.0       472.8
  16:30:43        11.0       458.2
  16:30:44        10.1       511.2
  16:30:45        12.2       511.4
  16:30:46        11.5       729.7
  16:30:47        13.1       551.0
  16:30:48         9.0       419.7
  16:30:49        12.9       548.3
  16:30:50         8.2       403.4
  16:30:51        10.3       452.2
  16:30:52        10.5       449.3
  16:30:53         8.2       477.4
  16:30:54        11.8       475.8
  16:30:55         9.6       421.1
  16:30:56        11.3       464.0
  16:30:57         9.9       452.2
  16:30:58         9.3       458.1
  16:30:59        11.2       506.9
  16:31:00        10.2       461.1
  16:31:01        11.2       461.1
  16:31:02         9.5       455.1
  16:31:03         8.7       487.7
  16:31:04        11.1       506.8
  16:31:05         9.6       413.7
  16:31:06        11.2       493.6
  16:31:07        10.6       441.8
  16:31:08         7.8       489.1
  16:31:09         9.0       499.6
  16:31:10        11.4       458.2
  16:31:11        13.2       660.7
  16:31:12        14.0       586.8
  16:31:13        10.0       469.8
  16:31:14        11.1       503.8
  16:31:15        10.0       564.5
  16:31:16        14.0       589.7
  16:31:17        12.0       481.9
  16:31:18        11.1       490.5
  16:31:19        11.8       781.5
  16:31:20        12.5       629.5
  16:31:21        10.1       490.7
  16:31:22        12.9       477.4
  16:31:23        10.3       533.5
  16:31:24        14.3       651.4
  16:31:25        10.3       486.3
  16:31:26        11.5       521.8
  16:31:27        10.4       462.5
  16:31:28        14.0       713.6
  16:31:29        10.5       465.3
  16:31:30         9.9       465.4
  16:31:31         9.5       484.6
  16:31:32        14.2       814.0
  16:31:33        13.5       548.1
  16:31:34        12.6       734.4
  16:31:35        14.8       564.5
  16:31:36         9.3       425.6
  16:31:37        10.6       480.3
  16:31:38         9.8       487.6
  16:31:39         9.9       434.4
  16:31:40        11.0       480.2
  16:31:41         9.4       521.6
  16:31:42        11.2       467.0
  16:31:43         9.8       388.6
  16:31:44        11.2       709.3
  16:31:45        14.9       616.1
  16:31:46         9.0       435.9
  16:31:47        12.8       532.0
  16:31:48        12.0       483.2
  16:31:49         8.9       417.9
  16:31:50         8.9       443.2
  16:31:51         9.5       492.1
  16:31:52        11.0       431.4
  16:31:53         9.3       419.6
  16:31:54         8.4       452.2
  16:31:55        12.9       483.1
  16:31:56         9.4       486.2
  16:31:57         7.1       496.5
  16:31:58         8.3       533.6
  16:31:59        10.8       517.1
  16:32:00        12.4       461.0
  16:32:01        10.5       456.5
  16:32:02        12.3       559.9
  16:32:03        12.1       849.5
  16:32:04        10.9       583.7
  16:32:05        10.8       796.5
  16:32:06        12.3       585.2
  16:32:07        15.4       655.9
  16:32:08        12.9       583.5
  16:32:09        11.7       635.3
  16:32:10        12.6       572.0
  16:32:11         8.7       407.8
  16:32:12         7.3       498.0
  16:32:13         6.2       501.0
  16:32:14         4.2       227.1
  16:32:15         0.0         0.0
  16:32:16         0.0         0.0
  16:32:17         0.0         0.0
  16:32:18         0.0         0.0
  16:32:19         0.0         0.0
  16:32:20         0.0         0.0
  16:32:21         0.0         0.0
  16:32:22         0.0         0.0
  16:32:23         0.0         0.0
  16:32:24         0.0         0.0
  16:32:25         0.0         0.0
  16:32:26         0.0         0.0
  16:32:27         0.0         0.0
  16:32:28         0.0         0.0
  16:32:29         0.0         0.0
  16:32:30         0.0         0.0
  16:32:31         0.0         0.0
  16:32:32         0.0         0.0
  16:32:33         0.0         0.0
