  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:59:08      5.49    143.21
12:59:09      7.04    317.63
12:59:10     14.76    803.32
12:59:11     13.60    622.54
12:59:12     11.64    691.51
12:59:13      9.22    531.79
12:59:14     14.18    827.60
12:59:15     14.35    854.47
12:59:16     14.08    828.96
12:59:17      3.50    212.46
12:59:18      7.90    452.42
12:59:19      7.95    468.84
12:59:20      7.05    407.41
12:59:21     14.00    854.40
12:59:22      6.96    393.59
12:59:23     14.29    854.39
12:59:24      6.01    329.70
12:59:25     14.38    854.38
12:59:26      6.36    355.43
12:59:27     14.29    850.17
12:59:28      4.02    222.60
12:59:29     14.48    854.42
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:59:30      3.74    199.84
12:59:31      7.10    417.94
12:59:32      2.51    132.80
12:59:33     14.29    854.39
12:59:34      4.68    260.12
12:59:35     14.29    847.59
12:59:36      1.09     43.11
12:59:37     14.21    855.30
12:59:38      5.63    298.48
12:59:39     11.41    470.34
12:59:40      6.60    321.48
12:59:41     11.53    563.94
12:59:42      8.14    423.26
12:59:43      9.98    418.97
12:59:44     11.92    533.44
12:59:45      9.67    319.14
12:59:46     11.64    487.18
12:59:47      9.94    356.24
12:59:48     12.58    615.86
12:59:49     10.14    367.57
12:59:50     10.89    410.79
12:59:51     10.74    369.89
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:59:52      8.49    384.61
12:59:53      1.37     48.89
12:59:54     11.64    491.52
12:59:55     12.37    555.53
12:59:56     11.97    535.98
12:59:57     10.03    393.31
12:59:58     11.09    444.52
12:59:59     11.62    468.50
13:00:00     11.17    452.63
13:00:01      9.41    407.18
13:00:02     10.88    458.50
13:00:03     11.24    425.23
13:00:04     11.85    516.78
13:00:05      2.55    124.32
13:00:06      9.60    413.26
13:00:07     11.74    467.34
13:00:08     12.03    536.54
13:00:09     11.83    472.73
13:00:10      7.87    290.25
13:00:11     12.11    513.35
13:00:12     11.71    417.90
13:00:13     12.63    579.55
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:00:14      7.86    342.49
13:00:15      9.89    458.25
13:00:16     11.64    439.48
13:00:17     10.14    383.80
13:00:18     12.87    513.21
13:00:19     11.50    499.07
13:00:20     12.96    614.41
13:00:21     10.36    372.02
13:00:22     12.49    520.44
13:00:23     12.23    522.20
13:00:24     12.86    605.20
13:00:25     12.46    618.75
13:00:26     10.86    425.82
13:00:27     11.17    464.24
13:00:28     11.75    486.51
13:00:29      9.81    464.80
13:00:30      3.46    143.00
13:00:31     12.40    545.10
13:00:32     11.71    445.53
13:00:33     12.16    486.82
13:00:34     10.60    403.44
13:00:35     10.64    439.71
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:00:36     11.53    464.53
13:00:37     12.08    478.51
13:00:38     11.31    493.86
13:00:39     12.02    520.46
13:00:40     11.00    403.31
13:00:41     11.55    542.41
13:00:42      7.62    272.15
13:00:43     11.92    530.56
13:00:44      6.92    251.77
13:00:45     13.35    623.55
13:00:46     11.70    488.72
13:00:47     11.05    424.48
13:00:48     11.87    566.73
13:00:49      9.70    460.85
13:00:50     10.32    397.94
13:00:51     12.05    530.49
13:00:52     10.20    357.06
13:00:53     13.01    555.08
13:00:54     11.08    396.36
13:00:55     10.41    404.78
13:00:56     12.13    498.12
13:00:57      0.00      0.00
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:00:58      7.81    302.02
13:00:59     11.83    482.95
13:01:00     10.87    303.72
13:01:01     11.30    471.42
13:01:02     11.62    454.23
13:01:03     13.13    576.30
13:01:04     12.06    544.66
13:01:05     11.84    514.19
13:01:06     12.78    522.33
13:01:07      8.18    293.60
13:01:08     12.21    514.65
13:01:09     11.49    418.94
13:01:10     11.74    520.64
13:01:11     11.05    462.58
13:01:12     11.54    513.31
13:01:13      7.33    282.50
13:01:14     11.93    536.74
13:01:15     11.02    380.18
13:01:16     12.31    478.83
13:01:17     11.33    482.92
13:01:18      6.44    254.01
13:01:19     10.27    463.81
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:01:20     11.44    456.32
13:01:21     11.33    509.01
13:01:22     10.17    393.19
13:01:23     12.44    584.11
13:01:24     10.74    480.16
13:01:25     11.07    414.89
13:01:26     12.37    493.06
13:01:27     11.11    448.56
13:01:28     11.74    449.80
13:01:29      8.66    359.85
13:01:30     10.98    517.65
13:01:31     12.54    521.97
13:01:32     10.39    432.91
13:01:33     12.77    549.37
13:01:34      6.54    242.43
13:01:35     12.40    550.89
13:01:36     10.35    379.63
13:01:37     11.62    560.92
13:01:38      7.73    364.88
13:01:39     12.63    731.25
13:01:40     14.08    830.80
13:01:41     14.05    829.01
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:01:42     10.98    642.30
13:01:43     10.08    569.33
13:01:44      4.45    259.19
13:01:45      8.99    520.74
13:01:46      9.37    558.53
13:01:47      8.29    477.28
13:01:48      7.99    474.98
13:01:49      7.33    423.32
13:01:50     11.74    708.17
13:01:51      6.67    382.84
13:01:52     13.25    789.93
13:01:53      5.91    338.02
13:01:54     14.10    846.78
13:01:55      5.34    293.21
13:01:56     14.19    854.38
13:01:57      4.87    272.57
