time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,23.4,20.9,20.9,23.9,5.8,372933,5,1,1,bbr1
0.007,6904,4,55,24.4,27.7,20.9,27.7,5.0,146781,8,1,1,bbr1
0.030,8367,5,2880,24.8,27.5,20.9,27.7,4.5,146781,11,1,1,bbr1
0.040,9791,6,2880,25.0,26.3,20.9,27.7,3.7,146781,12,1,1,bbr1
0.049,10463,7,2880,25.1,26.2,20.9,27.7,3.1,146781,13,1,1,bbr1
0.059,10463,7,2880,25.3,26.3,20.9,27.7,2.6,146781,14,1,1,bbr1
0.019,10463,7,2880,25.4,26.3,20.9,27.7,2.2,146781,15,1,1,bbr1
0.069,12122,8,0,25.7,26.2,20.9,27.7,1.3,293657,16,1,1,bbr1
0.089,14783,10,2686,33.6,89.3,20.9,89.3,16.9,293657,20,2,2,bbr1
0.095,14783,10,2880,32.2,22.3,20.9,89.3,15.5,293657,22,2,2,bbr1
0.114,14586,10,5760,30.7,20.3,20.3,89.3,14.6,293657,26,2,2,bbr1
0.122,16584,11,5760,29.4,20.2,20.2,89.3,13.6,393049,28,2,2,bbr1
0.130,17428,12,5760,28.3,20.2,20.2,89.3,12.5,434773,30,2,2,bbr1
0.139,20276,14,7200,27.2,20.2,20.2,89.3,11.4,576607,33,2,2,bbr1
0.149,21170,14,10080,26.4,20.2,20.2,89.3,10.3,622012,37,2,2,bbr1
0.153,23363,16,10080,25.6,20.2,20.2,89.3,9.3,730867,39,2,2,bbr1
0.161,25639,17,12960,24.9,20.2,20.2,89.3,8.3,843834,43,2,2,bbr1
0.164,27331,18,12960,24.3,20.1,20.1,89.3,7.4,929010,45,2,2,bbr1
0.170,29235,20,15840,23.8,20.1,20.1,89.3,6.6,1024471,49,2,2,bbr1
0.174,31270,21,17280,23.3,20.2,20.1,89.3,5.9,1125724,52,2,2,bbr1
0.177,32649,22,18720,22.9,20.2,20.1,89.3,5.2,1194316,55,2,2,bbr1
0.181,35497,24,20160,22.6,20.2,20.1,89.3,4.6,1336457,58,2,2,bbr1
0.184,37009,25,21600,22.3,20.1,20.1,89.3,4.1,1413158,61,2,2,bbr1
0.187,37700,26,23040,22.0,20.1,20.1,89.3,3.6,1447563,64,2,2,bbr1
0.190,40548,28,24480,21.8,20.1,20.1,89.3,3.2,1609637,67,2,2,bbr1
0.193,42664,29,25920,21.6,20.1,20.1,89.3,2.8,1694851,70,2,2,bbr1
0.196,44143,30,28800,21.5,20.9,20.1,89.3,2.2,1768499,74,2,2,bbr1
0.199,44563,30,31680,21.5,21.8,20.1,89.3,1.8,1789446,78,2,2,bbr1
0.204,44563,30,36000,21.7,22.8,20.1,89.3,1.6,1789446,83,2,2,bbr1
0.206,44872,31,38880,22.0,24.0,20.1,89.3,1.8,1804831,87,2,2,bbr1
0.210,44872,31,41760,22.4,25.3,20.1,89.3,2.2,1804831,91,2,2,bbr1
0.213,44872,31,43200,22.9,26.5,20.1,89.3,2.7,1804831,94,2,2,bbr1
0.216,44872,31,43200,23.5,27.7,20.1,89.3,3.2,1804831,96,2,2,bbr1
0.220,44872,31,43200,24.2,29.2,20.1,89.3,3.8,1804831,98,2,2,bbr1
0.223,44872,31,43200,25.1,31.1,20.1,89.3,4.6,1804831,100,2,2,bbr1
0.226,44872,31,43200,26.0,32.5,20.1,89.3,5.3,1804831,102,2,2,bbr1
0.230,44872,31,43200,27.1,34.5,20.1,89.3,6.1,1804831,104,2,2,bbr1
0.233,44872,31,43200,28.2,36.0,20.1,89.3,6.8,1804831,106,2,2,bbr1
0.236,44872,31,43200,29.4,37.7,20.1,89.3,7.5,1804831,108,2,2,bbr1
0.240,44872,31,43200,30.6,39.5,20.1,89.3,8.1,1804831,110,2,2,bbr1
0.243,44872,31,43200,32.0,41.3,20.1,89.3,8.8,1804831,112,2,2,bbr1
0.247,44872,31,43200,33.3,43.0,20.1,89.3,9.3,1804831,114,2,2,bbr1
0.250,44872,31,43200,34.8,44.9,20.1,89.3,9.9,1804831,116,2,2,bbr1
0.254,44872,31,43200,36.3,47.0,20.1,89.3,10.5,1804831,118,2,2,bbr1
0.257,44872,31,43200,37.9,48.8,20.1,89.3,11.0,1804831,120,2,2,bbr1
0.260,44872,31,43200,39.4,50.5,20.1,89.3,11.4,1804831,122,2,2,bbr1
0.264,44872,31,43200,41.1,52.3,20.1,89.3,11.8,1804831,124,2,2,bbr1
0.267,44872,31,43200,42.7,54.1,20.1,89.3,12.1,1804831,126,2,2,bbr1
0.269,44872,31,43200,43.9,52.4,20.1,89.3,11.5,1804831,128,2,2,bbr1
0.272,44872,31,43200,45.0,52.6,20.1,89.3,10.8,1804831,130,2,2,bbr1
0.276,44872,31,43200,45.9,52.6,20.1,89.3,10.0,1804831,132,2,2,bbr1
0.283,44872,31,40320,47.6,53.2,20.1,89.3,8.5,1804831,134,2,2,bbr1
0.286,44872,31,43200,48.2,52.6,20.1,89.3,7.6,1804831,138,2,2,bbr1
0.291,44872,31,43200,48.7,52.5,20.1,89.3,6.8,1804831,140,2,2,bbr1
0.296,44872,31,40320,49.7,52.9,20.1,89.3,5.5,1804831,142,2,2,bbr1
0.301,44872,31,43200,50.3,54.3,20.1,89.3,5.3,1804831,146,2,2,bbr1
0.303,44872,31,43200,50.5,52.4,20.1,89.3,4.5,1804831,148,2,2,bbr1
0.306,44872,31,43200,50.8,52.4,20.1,89.3,3.8,1804831,150,2,2,bbr1
0.309,44872,31,43200,51.0,52.4,20.1,89.3,3.3,1804831,152,2,2,bbr1
0.313,44872,31,43200,51.1,52.4,20.1,89.3,2.8,1804831,154,2,2,bbr1
0.323,44872,31,38880,51.5,54.2,20.1,89.3,2.9,1804831,156,2,2,bbr1
0.330,44872,31,40320,51.8,54.1,20.1,89.3,2.8,1804831,161,2,2,bbr1
0.336,44872,31,40320,51.9,52.4,20.1,89.3,2.2,1804831,165,2,2,bbr1
0.007,44872,31,0,52.2,52.6,20.1,89.3,1.5,1804831,169,2,2,bbr1
0.010,44872,31,0,49.2,27.7,20.1,89.3,7.2,1804831,170,2,2,bbr1
0.037,44872,31,37440,46.2,25.2,20.1,89.3,11.4,1804831,203,2,2,bbr1
0.045,44872,31,38880,44.1,29.4,20.1,89.3,12.8,1804831,209,2,2,bbr1
0.053,44872,31,38880,42.8,34.1,20.1,89.3,12.1,1804831,214,2,2,bbr1
0.062,44872,31,38880,42.3,38.3,20.1,89.3,10.2,1804831,219,2,2,bbr1
0.070,44872,31,38880,42.4,43.0,20.1,89.3,7.8,1804831,224,2,2,bbr1
0.079,44872,31,40320,42.8,46.1,20.1,89.3,6.8,1804831,229,2,2,bbr1
0.086,44872,31,40320,43.2,45.6,20.1,89.3,5.8,1804831,233,2,2,bbr1
0.093,44872,31,37440,43.7,47.4,20.1,89.3,5.4,1804831,237,2,2,bbr1
0.103,44872,31,38880,44.2,47.4,20.1,89.3,5.0,1804831,243,2,2,bbr1
0.111,44872,31,38880,44.6,47.4,20.1,89.3,4.5,1804831,248,2,2,bbr1
0.120,44872,31,38880,44.9,47.4,20.1,89.3,4.1,1804831,253,2,2,bbr1
0.128,44872,31,38880,45.2,47.3,20.1,89.3,3.7,1804831,258,2,2,bbr1
0.137,44872,31,38880,45.7,49.5,20.1,89.3,3.8,1804831,263,2,2,bbr1
0.145,44872,31,38880,46.4,50.7,20.1,89.3,4.1,1804831,268,2,2,bbr1
0.153,44872,31,38880,46.8,49.6,20.1,89.3,3.9,1804831,273,2,2,bbr1
0.162,44872,31,38880,47.1,49.6,20.1,89.3,3.6,1804831,278,2,2,bbr1
