time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.0,20.4,20.4,21.1,6.1,419830,5,1,1,bbr1
0.006,6904,4,0,22.4,26.9,20.4,26.9,5.8,150227,7,1,1,bbr1
0.029,9752,6,2880,22.9,26.6,20.4,26.9,5.4,150227,11,1,1,bbr1
0.038,11176,7,2880,23.3,25.6,20.4,26.9,4.7,150227,12,1,1,bbr1
0.048,12600,8,2880,23.5,25.6,20.4,26.9,4.1,150227,13,1,1,bbr1
0.006,14707,10,0,23.4,20.2,20.2,26.9,3.0,300551,16,1,1,bbr1
0.029,14783,10,7200,23.8,26.3,20.2,26.9,3.0,304317,23,1,1,bbr1
0.034,14783,10,5760,23.3,20.2,20.2,26.9,3.1,304317,24,1,1,bbr1
0.043,14783,10,5760,22.9,20.2,20.2,26.9,3.1,304317,26,1,1,bbr1
0.050,17631,12,5760,22.6,20.2,20.2,26.9,3.0,595841,28,1,1,bbr1
0.060,20479,14,8640,22.3,20.2,20.2,26.9,2.9,598324,32,1,1,bbr1
0.069,20705,14,11520,22.0,20.2,20.2,26.9,2.7,598324,36,1,1,bbr1
0.074,23128,16,11520,21.8,20.1,20.1,26.9,2.5,719394,38,1,1,bbr1
0.078,24691,17,11520,21.6,20.2,20.1,26.9,2.3,797041,40,1,1,bbr1
0.083,27539,19,12960,21.4,20.1,20.1,26.9,2.1,951861,43,1,1,bbr1
0.087,28549,19,14400,21.2,20.1,20.1,26.9,1.9,990654,46,1,1,bbr1
0.093,31397,21,17280,21.1,20.1,20.1,26.9,1.7,1202687,50,1,1,bbr1
0.096,33031,22,18720,21.0,20.2,20.1,26.9,1.5,1213651,53,1,1,bbr1
0.100,34224,23,20160,20.9,20.2,20.1,26.9,1.3,1273034,56,1,1,bbr1
0.103,36249,25,21600,20.8,20.3,20.1,26.9,1.2,1373771,59,1,1,bbr1
0.106,37645,26,23040,20.7,20.2,20.1,26.9,1.0,1443223,62,1,1,bbr1
0.109,40327,28,24480,20.7,20.1,20.1,26.9,0.9,1576677,65,1,1,bbr1
0.112,41185,28,25920,20.6,20.1,20.1,26.9,0.8,1619365,68,1,1,bbr1
0.115,43453,30,28800,20.6,20.8,20.1,26.9,0.7,1732245,72,1,1,bbr1
0.119,44680,31,31680,20.8,22.0,20.1,26.9,0.8,1793307,76,1,1,bbr1
0.122,44680,31,34560,21.1,23.0,20.1,26.9,1.2,1793307,80,1,1,bbr1
0.125,44980,31,37440,21.4,24.1,20.1,26.9,1.6,1808196,84,1,1,bbr1
0.130,44980,31,41760,21.9,25.3,20.1,26.9,2.2,1808196,89,1,1,bbr1
0.132,44980,31,43200,22.5,26.5,20.1,26.9,2.8,1808196,92,1,1,bbr1
0.135,44980,31,43200,23.2,27.9,20.1,27.9,3.4,1808196,94,1,1,bbr1
0.139,44980,31,43200,24.0,29.5,20.1,29.5,4.2,1808196,96,1,1,bbr1
0.142,44980,31,43200,24.8,30.6,20.1,30.6,4.8,1808196,98,1,1,bbr1
0.145,44980,31,43200,25.7,32.4,20.1,32.4,5.5,1808196,100,1,1,bbr1
0.149,44980,31,43200,26.8,34.3,20.1,34.3,6.2,1808196,102,1,1,bbr1
0.152,44980,31,43200,27.9,35.7,20.1,35.7,6.9,1808196,104,1,1,bbr1
