  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:18:48      3.70     88.49
03:18:49     15.18    771.11
03:18:50     12.21    651.75
03:18:51     14.62    806.87
03:18:52      2.65     70.08
03:18:53      8.28    452.19
03:18:54      1.42      4.32
03:18:55      8.34    428.81
03:18:56      1.67      4.70
03:18:57     12.31    669.17
03:18:58      6.95    288.90
03:18:59      9.51    472.31
03:19:00      1.77      6.92
03:19:01      9.98    521.97
03:19:02     13.96    775.10
03:19:03     14.40    783.49
03:19:04     13.25    754.13
03:19:05      3.83    192.02
03:19:06     15.12    850.44
03:19:07      4.68    232.24
03:19:08     15.06    850.95
03:19:09      6.29    326.39
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:19:10     14.67    850.60
03:19:11      5.25    285.82
03:19:12     14.95    851.50
03:19:13      7.33    393.97
03:19:14     14.67    852.92
03:19:15      6.98    383.39
03:19:16     12.37    708.88
03:19:17      0.00      0.00
03:19:18     14.05    781.84
03:19:19      2.65    139.92
03:19:20     12.91    732.71
03:19:21      9.84    561.30
03:19:22     12.25    693.65
03:19:23      9.22    536.88
03:19:24     11.59    643.06
03:19:25     10.69    612.71
03:19:26     10.74    602.57
03:19:27      8.99    516.43
03:19:28      9.93    553.46
03:19:29      9.65    542.57
03:19:30      9.32    504.33
03:19:31      3.73    100.26
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:19:32      7.84    375.13
03:19:33      8.93    452.63
03:19:34      8.02    272.16
03:19:35     11.51    668.64
03:19:36      5.73    318.02
03:19:37     10.86    609.84
03:19:38      4.88    254.42
03:19:39      5.87    340.71
03:19:40      4.21    222.37
03:19:41      9.37    532.77
03:19:42      3.36    177.95
03:19:43     11.54    672.27
03:19:44      1.22     22.99
03:19:45     14.29    798.73
03:19:46      0.87     16.42
03:19:47      7.26    384.57
03:19:48      1.18      4.98
03:19:49     13.13    759.72
03:19:50      1.99     66.42
03:19:51      8.35    429.84
03:19:52      0.16      0.00
03:19:53      9.13    449.99
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:19:54      0.67      1.57
03:19:55      9.29    451.59
03:19:56      2.28      7.06
03:19:57     10.65    548.55
03:19:58     13.78    777.38
03:19:59     13.64    742.02
03:20:00     14.71    850.05
03:20:01      6.11    311.69
03:20:02      4.83    271.73
03:20:03      0.42      2.63
03:20:04      6.24    377.37
03:20:05      0.20      2.67
03:20:06     14.74    809.66
03:20:07      4.26    240.92
03:20:08     13.48    767.45
03:20:09      8.42    478.46
03:20:10     13.01    705.19
03:20:11     10.69    601.96
03:20:12     12.13    675.65
03:20:13      2.46    145.06
03:20:14     11.02    624.30
03:20:15      3.78    218.19
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:20:16     10.64    570.77
03:20:17      5.11    283.40
03:20:18      9.79    524.51
03:20:19      7.48    425.04
03:20:20      8.94    491.26
03:20:21      9.09    516.79
03:20:22      8.09    446.40
03:20:23      1.99    109.84
03:20:24      7.52    404.52
03:20:25      5.40    308.98
03:20:26      6.58    357.03
03:20:27      8.52    478.22
03:20:28      5.53    309.18
03:20:29      5.39    303.52
03:20:30      5.06    262.85
03:20:31      9.18    515.11
03:20:32      4.21    222.37
03:20:33     10.41    588.94
03:20:34      3.26    176.11
03:20:35     10.51    613.79
03:20:36      2.17     90.24
03:20:37      6.16    333.30
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:20:38      0.93      5.64
03:20:39     13.73    796.00
03:20:40      1.02      4.98
03:20:41      7.37    412.31
03:20:42      0.67      3.41
03:20:43     13.80    774.60
03:20:44      1.49     33.94
03:20:45     13.02    725.53
03:20:46      2.02     91.17
03:20:47     12.00    654.79
03:20:48      3.67    159.84
03:20:49     11.53    614.38
03:20:50     14.24    781.92
03:20:51     14.90    825.05
03:20:52     14.67    850.41
03:20:53      5.56    262.28
03:20:54     12.91    724.78
03:20:55     10.03    577.87
03:20:56     13.49    751.94
03:20:57      6.03    333.96
03:20:58     12.63    706.65
03:20:59      4.07    228.00
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:21:00     11.60    666.53
03:21:01      5.30    293.67
03:21:02     11.21    619.94
03:21:03      0.09      0.77
03:21:04     10.36    578.25
03:21:05      4.07    228.89
03:21:06      9.51    534.88
03:21:07      4.36    241.19
03:21:08      8.75    488.37
03:21:09      5.68    325.63
03:21:10      7.80    443.55
03:21:11      8.04    446.15
03:21:12      7.14    395.84
03:21:13      7.57    427.73
03:21:14      6.57    355.35
03:21:15      9.22    536.67
03:21:16      5.63    310.55
03:21:17      6.44    363.97
03:21:18      4.87    259.95
03:21:19      8.75    502.88
03:21:20      4.21    218.03
03:21:21     10.98    622.33
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:21:22      2.16     72.20
03:21:23     12.77    730.32
03:21:24      1.91     77.14
03:21:25      7.44    396.71
03:21:26      1.27      5.77
03:21:27     13.99    811.24
03:21:28      2.41     74.35
03:21:29     13.33    765.79
03:21:30      3.35    161.88
03:21:31      6.33    308.82
03:21:32      0.76      2.35
03:21:33      8.54    425.74
03:21:34      2.70      7.84
03:21:35     11.06    581.78
03:21:36     13.95    778.92
03:21:37     14.54    824.06
03:21:38     10.50    593.38
03:21:39      2.98    152.97
03:21:40     14.39    834.16
03:21:41      2.13     92.26
03:21:42     15.04    850.04
03:21:43      6.96    372.05
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
03:21:44     13.53    769.29
03:21:45      0.52     12.76
