  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:28:53      1.33     12.95
12:28:54     15.75    762.11
12:28:55     14.37    827.56
12:28:56     14.17    853.64
12:28:57     13.99    823.80
12:28:58      8.23    476.78
12:28:59      9.22    538.47
12:29:00     13.79    825.96
12:29:01     14.46    853.05
12:29:02     12.66    740.15
12:29:03      0.00      0.00
12:29:04     11.87    699.01
12:29:05      4.54    268.99
12:29:06     10.83    630.87
12:29:07      8.34    493.80
12:29:08     10.64    607.71
12:29:09     11.07    617.96
12:29:10      9.80    560.79
12:29:11     10.42    604.31
12:29:12      8.56    490.82
12:29:13     13.88    802.66
12:29:14      7.90    443.13
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:29:15     13.92    809.72
12:29:16      7.43    420.02
12:29:17      5.01    290.61
12:29:18      6.57    372.49
12:29:19      9.32    548.73
12:29:20      5.72    328.98
12:29:21     14.38    855.02
12:29:22      6.86    391.58
12:29:23     13.63    508.58
12:29:24     13.50    424.76
12:29:25     13.04    410.19
12:29:26     12.87    397.90
12:29:27     13.70    426.06
12:29:28     12.25    371.68
12:29:29     13.16    425.91
12:29:30     13.39    415.87
12:29:31     13.35    426.17
12:29:32     13.67    417.12
12:29:33     13.13    416.74
12:29:34     13.60    425.84
12:29:35     12.95    414.86
12:29:36     12.96    393.88
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:29:37     11.79    368.65
12:29:38     13.15    425.83
12:29:39     13.60    426.03
12:29:40     13.24    420.01
12:29:41     12.75    406.84
12:29:42     13.31    427.35
12:29:43     13.27    411.80
12:29:44     13.34    425.84
12:29:45     13.01    399.78
12:29:46     13.15    427.39
12:29:47     13.24    406.13
12:29:48     13.13    407.31
12:29:49     13.22    413.68
12:29:50     13.15    427.22
12:29:51     11.68    366.38
12:29:52     13.54    427.81
12:29:53     13.29    415.50
12:29:54     13.15    427.05
12:29:55     13.22    415.61
12:29:56     13.26    426.25
12:29:57     13.10    406.37
12:29:58     12.87    395.18
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:29:59     13.58    417.62
12:30:00     13.15    425.88
12:30:01     13.48    419.51
12:30:02     13.53    426.17
12:30:03     13.39    421.08
12:30:04     13.42    413.39
12:30:05      4.97    147.05
12:30:06     13.44    428.95
12:30:07     12.44    386.95
12:30:08     12.12    395.85
12:30:09     13.29    409.41
12:30:10     13.44    427.60
12:30:11     13.31    427.38
12:30:12     13.14    414.41
12:30:13     12.77    410.50
12:30:14     12.35    386.69
12:30:15     12.96    426.18
12:30:16     12.68    394.01
12:30:17     13.35    426.15
12:30:18     12.91    405.27
12:30:19     12.21    396.06
12:30:20     13.20    414.09
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:30:21     13.63    427.27
12:30:22     13.10    413.17
12:30:23     13.15    425.87
12:30:24      3.74    109.68
12:30:25     13.35    427.78
12:30:26      9.13    268.95
12:30:27     12.96    418.60
12:30:28     13.04    413.09
12:30:29     12.19    370.56
12:30:30      7.71    241.49
12:30:31     11.97    376.54
12:30:32     12.77    400.85
12:30:33     11.31    357.66
12:30:34     13.35    425.91
12:30:35     11.21    349.64
12:30:36     13.15    425.89
12:30:37     10.65    332.42
12:30:38     13.43    427.30
12:30:39     13.48    415.89
12:30:40     13.63    427.12
12:30:41     12.66    404.54
12:30:42     13.35    425.99
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:30:43     11.68    358.53
12:30:44     13.38    424.67
12:30:45     11.31    360.53
12:30:46     13.35    426.04
12:30:47     12.91    387.62
12:30:48     13.34    427.34
12:30:49     13.05    415.37
12:30:50     13.26    426.49
12:30:51     13.29    411.69
12:30:52     13.26    426.24
12:30:53     13.20    405.75
12:30:54     13.50    427.50
12:30:55     13.67    418.40
12:30:56     13.16    427.38
12:30:57     12.72    381.47
12:30:58     13.44    426.04
12:30:59     13.24    412.27
12:31:00     13.54    427.94
12:31:01     13.69    427.18
12:31:02     12.95    411.16
12:31:03     13.26    426.27
12:31:04     13.58    417.80
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:31:05     13.04    416.68
12:31:06     13.60    427.41
12:31:07     13.04    409.08
12:31:08     12.87    421.23
12:31:09     10.75    333.36
12:31:10     13.44    426.02
12:31:11     13.22    410.82
12:31:12     13.25    428.58
12:31:13     13.27    408.06
12:31:14     13.44    427.67
12:31:15     12.75    395.58
12:31:16     13.04    407.12
12:31:17     13.38    427.25
12:31:18     12.73    388.53
12:31:19     12.28    383.76
12:31:20     13.50    425.85
12:31:21     13.23    410.77
12:31:22     13.63    426.19
12:31:23     10.93    493.35
12:31:24     13.49    783.31
12:31:25     14.65    854.05
12:31:26     14.08    829.14
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:31:27      8.42    504.13
12:31:28      9.60    564.49
12:31:29      9.09    531.02
12:31:30      8.56    493.56
12:31:31      1.80    104.11
12:31:32      7.80    444.57
12:31:33     11.92    713.60
12:31:34      7.52    430.03
12:31:35      8.52    504.43
12:31:36      6.86    383.92
12:31:37     13.45    809.01
12:31:38      5.72    317.47
12:31:39      8.04    475.77
12:31:40      5.25    295.87
12:31:41     11.74    690.19
12:31:42      4.53    251.04
12:31:43     14.38    853.60
12:31:44      6.48    355.50
12:31:45     10.70    621.56
12:31:46      2.98    158.59
12:31:47     14.38    853.46
12:31:48      2.32    104.02
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:31:49     14.11    826.79
12:31:50      2.70    134.67
12:31:51     14.38    853.68
12:31:52      4.78    251.85
12:31:53     14.39    854.13
12:31:54      5.27    299.46
12:31:55     13.42    800.06
12:31:56      6.62    380.75
12:31:57     13.59    781.82
12:31:58      6.81    393.92
12:31:59     12.91    734.94
12:32:00      8.04    476.60
12:32:01     11.41    664.44
12:32:02     13.23    775.03
12:32:03      5.06    278.43
12:32:04      1.74    101.39
12:32:05      9.80    574.79
12:32:06      8.04    477.74
12:32:07      9.13    527.24
12:32:08     12.87    717.40
12:32:09      8.75    506.69
12:32:10     13.49    799.98
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:32:11      7.99    463.25
12:32:12     12.68    744.22
