time_hms,kb_per_sec_in,kb_per_sec_out
03:37:27,7.39,221.23
03:37:28,11.02,768.58
03:37:29,6.36,439.74
03:37:30,7.29,835.86
03:37:31,8.75,705.07
03:37:32,9.83,815.62
03:37:33,3.36,331.83
03:37:34,10.88,834.29
03:37:35,1.17,69.79
03:37:36,9.44,809.41
03:37:37,1.04,95.67
03:37:38,7.24,582.83
03:37:39,0.0,0.0
03:37:40,9.79,715.8
03:37:41,0.38,24.15
03:37:42,7.81,667.3
03:37:43,1.61,163.57
03:37:44,7.9,623.9
03:37:45,1.99,178.16
03:37:46,8.19,579.9
03:37:47,2.55,211.33
03:37:48,6.86,537.73
03:37:49,3.19,271.36
03:37:50,7.05,493.61
03:37:51,3.78,313.26
03:37:52,5.82,443.12
03:37:53,4.54,405.13
03:37:54,5.73,407.67
03:37:55,4.64,429.7
03:37:56,4.49,359.01
03:37:57,4.55,509.42
03:37:58,4.59,309.36
03:37:59,6.15,554.9
03:38:00,3.26,268.01
03:38:01,5.77,597.98
03:38:02,3.07,219.91
03:38:03,0.57,38.33
03:38:04,2.7,174.77
03:38:05,1.89,148.52
03:38:06,2.22,131.85
03:38:07,7.86,689.48
03:38:08,1.47,82.98
03:38:09,9.79,749.15
03:38:10,0.9,41.21
03:38:11,10.64,805.02
03:38:12,0.42,2.63
03:38:13,9.37,799.39
03:38:14,0.16,0.07
03:38:15,8.69,789.21
03:38:16,0.47,35.13
03:38:17,8.94,745.41
03:38:18,1.14,90.13
03:38:19,8.47,704.69
03:38:20,2.46,224.21
03:38:21,8.28,656.11
03:38:22,3.12,330.63
03:38:23,7.33,545.89
03:38:24,0.07,0.14
03:38:25,6.7,450.27
03:38:26,2.74,249.45
03:38:27,6.23,424.23
03:38:28,0.09,0.78
03:38:29,6.1,435.9
03:38:30,1.99,163.95
03:38:31,4.97,316.6
03:38:32,1.96,145.93
03:38:33,3.86,261.01
03:38:34,5.11,534.53
03:38:35,4.09,218.38
03:38:36,6.63,556.79
03:38:37,3.62,157.47
03:38:38,10.58,821.09
03:38:39,10.12,780.87
03:38:40,7.1,598.13
03:38:41,2.32,142.33
03:38:42,7.38,647.62
