time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.007,15360,10,0,21.9,20.2,20.2,22.7,4.6,875193,5,1,1,prague,4,0,0.000
0.005,15360,10,0,23.5,28.5,20.2,28.5,5.2,818414,7,1,1,prague,7,0,0.000
0.005,15360,10,0,23.8,24.0,20.2,28.5,2.1,807095,14,1,1,prague,14,0,0.000
0.006,15360,10,0,24.1,25.9,20.2,28.5,2.1,798270,15,1,1,prague,15,0,0.000
0.026,18208,12,12960,24.3,26.2,20.2,28.5,2.1,935893,26,1,1,prague,17,0,0.000
0.029,21056,14,15840,24.2,23.3,20.2,28.5,1.8,1087917,30,1,1,prague,19,0,0.000
0.033,21056,14,17280,24.2,24.0,20.2,28.5,1.4,1089043,33,1,1,prague,21,0,0.000
0.037,21056,14,18720,24.1,23.8,20.2,28.5,1.2,1091210,36,1,1,prague,23,0,0.000
0.040,21056,14,18720,24.0,23.5,20.2,28.5,1.0,1094614,38,1,1,prague,25,0,0.000
0.047,23904,16,18720,23.6,20.3,20.2,28.5,1.7,1267659,40,1,1,prague,27,0,0.000
0.048,26752,18,21600,23.4,21.8,20.2,28.5,1.7,1431997,44,1,1,prague,29,0,0.000
0.052,26752,18,24480,23.2,22.0,20.2,28.5,1.6,1442249,48,1,1,prague,31,0,0.000
0.055,29600,20,24480,23.2,23.2,20.2,28.5,1.2,1595928,50,1,1,prague,33,0,0.000
0.058,32448,22,27360,23.3,24.0,20.2,28.5,1.1,1741370,54,1,1,prague,35,0,0.000
0.062,35296,24,30240,23.4,24.3,20.2,28.5,1.1,1884342,58,1,1,prague,37,0,0.000
0.065,38144,26,33120,23.7,25.4,20.2,28.5,1.3,2015385,62,1,1,prague,39,0,0.000
0.068,40992,28,36000,23.4,21.7,20.2,28.5,1.5,2188153,66,1,1,prague,41,0,0.000
