time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.007,3072,2,0,21.4,20.3,20.3,22.4,6.5,413216,5,1,1,bbr1
0.008,6904,4,0,23.0,28.3,20.3,28.3,6.5,151471,7,1,1,bbr1
0.029,9752,6,2880,23.6,27.8,20.3,28.3,6.1,151471,11,1,1,bbr1
0.038,11176,7,2880,23.2,20.3,20.3,28.3,5.4,151471,12,1,1,bbr1
0.048,12600,8,2880,23.5,25.7,20.3,28.3,4.7,151471,13,1,1,bbr1
0.010,14024,9,2417,23.8,25.7,20.3,28.3,4.0,151471,15,1,1,bbr1
0.005,14783,10,0,25.1,30.9,20.3,30.9,3.5,303040,16,1,1,bbr1
0.029,14783,10,7200,25.1,25.6,20.3,30.9,2.7,303040,23,1,1,bbr1
0.033,14743,10,5760,24.5,20.1,20.1,30.9,3.3,303040,24,1,1,bbr1
0.043,14783,10,5760,24.0,20.2,20.1,30.9,3.6,305057,26,1,1,bbr1
0.050,17631,12,5760,23.5,20.2,20.1,30.9,3.6,595115,28,1,1,bbr1
0.060,19055,13,10080,23.1,20.2,20.1,30.9,3.6,595115,32,1,1,bbr1
0.065,20625,14,10080,22.7,20.2,20.1,30.9,3.4,595115,34,1,1,bbr1
0.071,22116,15,11520,22.4,20.2,20.1,30.9,3.2,669107,37,1,1,bbr1
0.076,24052,16,11520,22.1,20.1,20.1,30.9,3.0,767253,39,1,1,bbr1
0.081,25975,18,12960,21.9,20.2,20.1,30.9,2.7,862982,42,1,1,bbr1
0.086,28823,20,14400,21.7,20.2,20.1,30.9,2.4,1066913,45,1,1,bbr1
0.090,30670,21,15840,21.5,20.1,20.1,30.9,2.2,1096711,48,1,1,bbr1
0.095,32947,22,18720,21.3,20.1,20.1,30.9,2.0,1210093,52,1,1,bbr1
0.099,33956,23,20160,21.2,20.1,20.1,30.9,1.8,1260308,55,1,1,bbr1
0.102,35528,24,21600,21.0,20.2,20.1,30.9,1.6,1338591,58,1,1,bbr1
0.106,36033,25,24480,20.9,20.3,20.1,30.9,1.4,1363719,62,1,1,bbr1
0.108,38881,27,24480,20.8,20.2,20.1,30.9,1.2,1524984,64,1,1,bbr1
0.110,41729,28,24480,20.8,20.2,20.1,30.9,1.1,1681029,66,1,1,bbr1
0.113,42407,29,27360,20.8,21.0,20.1,30.9,0.9,1681029,70,1,1,bbr1
0.117,43715,30,30240,20.9,21.8,20.1,30.9,0.9,1746124,74,1,1,bbr1
0.121,43715,30,34560,21.1,22.8,20.1,30.9,1.2,1746124,79,1,1,bbr1
0.124,44032,30,37440,21.5,23.6,20.1,30.9,1.5,1761927,83,1,1,bbr1
0.127,44446,30,40320,21.9,25.1,20.1,30.9,2.0,1782528,87,1,1,bbr1
0.130,44446,30,41760,22.5,26.3,20.1,30.9,2.6,1782528,90,1,1,bbr1
0.134,44620,30,41760,23.1,27.5,20.1,30.9,3.2,1791213,92,1,1,bbr1
0.137,44620,30,41760,23.8,28.6,20.1,30.9,3.8,1791213,94,1,1,bbr1
0.140,44620,30,41760,24.6,30.5,20.1,30.9,4.5,1791213,96,1,1,bbr1
0.144,44620,30,41760,25.6,32.3,20.1,32.3,5.3,1791213,98,1,1,bbr1
0.147,44620,30,41760,26.6,33.8,20.1,33.8,6.0,1791213,100,1,1,bbr1
0.150,44620,30,41760,27.7,35.6,20.1,35.6,6.8,1791213,102,1,1,bbr1
0.154,44620,30,41760,28.9,37.1,20.1,37.1,7.4,1791213,104,1,1,bbr1
0.157,44620,30,41760,30.2,39.1,20.1,39.1,8.1,1791213,106,1,1,bbr1
0.007,44620,30,110,35.8,34.1,20.1,40.6,2.6,1791213,119,8,1,bbr1
0.008,44620,30,0,33.1,27.9,20.1,40.6,5.9,1791213,120,8,1,bbr1
0.028,44620,30,37440,32.5,28.2,20.1,40.6,5.6,1791213,148,8,1,bbr1
0.030,44620,30,37440,31.1,21.7,20.1,40.6,6.9,1791213,150,8,1,bbr1
0.035,44620,30,41760,30.4,25.1,20.1,40.6,6.7,1791213,155,8,1,bbr1
0.038,44620,30,41760,29.9,26.9,20.1,40.6,5.9,1791213,157,8,1,bbr1
0.042,44620,30,41760,29.8,28.7,20.1,40.6,4.7,1791213,159,8,1,bbr1
0.049,44620,30,38880,30.1,32.2,20.1,40.6,4.2,1791213,161,8,1,bbr1
0.055,44620,30,38880,30.8,35.8,20.1,40.6,4.6,1791213,165,8,1,bbr1
0.062,44620,30,38880,31.9,39.4,20.1,40.6,5.6,1791213,169,8,1,bbr1
0.070,44620,30,38880,33.0,40.5,20.1,40.6,6.3,1791213,175,10,1,bbr1
0.076,44620,30,38880,33.7,39.0,20.1,40.6,6.2,1791213,183,14,1,bbr1
0.083,44620,30,38880,34.4,38.9,20.1,40.6,6.0,1791213,188,15,1,bbr1
0.089,44620,30,38880,34.9,38.8,20.1,40.6,5.6,1791213,192,15,1,bbr1
0.096,44620,30,38880,35.4,38.8,20.1,40.6,5.2,1791213,196,15,1,bbr1
0.103,44620,30,38880,35.8,38.8,20.1,40.6,4.7,1791213,200,15,1,bbr1
0.110,44620,30,38880,36.2,38.8,20.1,40.6,4.3,1791213,204,15,1,bbr1
0.116,44620,30,38880,36.7,40.6,20.1,40.6,4.3,1791213,208,15,1,bbr1
0.123,44620,30,38880,37.8,45.6,20.1,45.6,5.4,1791213,212,15,1,bbr1
0.131,44620,30,38880,38.8,45.5,20.1,45.6,6.0,1791213,218,17,1,bbr1
0.137,44620,30,38880,39.7,45.6,20.1,45.6,6.2,1791213,223,18,1,bbr1
0.144,44620,30,38880,40.4,45.6,20.1,45.6,6.1,1791213,227,18,1,bbr1
0.150,44620,30,38880,41.0,45.5,20.1,45.6,5.9,1791213,231,18,1,bbr1
0.157,44620,30,38880,41.6,45.6,20.1,45.6,5.5,1791213,235,18,1,bbr1
0.164,44620,30,38880,42.1,45.4,20.1,45.6,5.1,1791213,239,18,1,bbr1
0.174,44620,30,38880,42.5,45.5,20.1,45.6,4.7,1791213,243,18,1,bbr1
0.177,44620,30,38880,42.9,45.5,20.1,45.6,4.3,1791213,248,18,1,bbr1
0.184,44620,30,38880,43.3,46.0,20.1,46.0,4.0,1791213,253,19,1,bbr1
0.191,44620,30,38880,43.6,46.0,20.1,46.0,3.7,1791213,258,20,1,bbr1
0.198,44620,30,38880,43.9,46.0,20.1,46.0,3.3,1791213,262,20,1,bbr1
0.204,44620,30,38880,44.2,46.0,20.1,46.0,3.0,1791213,266,20,1,bbr1
0.211,44620,30,38880,44.4,46.0,20.1,46.0,2.7,1791213,270,20,1,bbr1
0.218,44620,30,38880,44.2,43.1,20.1,46.0,2.4,1791213,274,20,1,bbr1
0.225,44620,30,38880,44.5,46.1,20.1,46.1,2.2,1791213,278,20,1,bbr1
0.232,44620,30,38880,44.6,45.6,20.1,46.1,2.0,1791213,283,21,1,bbr1
0.238,44620,30,38880,44.8,46.0,20.1,46.1,1.8,1791213,287,21,1,bbr1
0.245,44620,30,38880,44.9,45.9,20.1,46.1,1.7,1791213,292,22,1,bbr1
0.252,44620,30,38880,45.1,46.0,20.1,46.1,1.5,1791213,296,22,1,bbr1
0.259,44620,30,38880,45.1,45.6,20.1,46.1,1.3,1791213,301,23,1,bbr1
0.265,44620,30,38880,45.2,45.5,20.1,46.1,1.0,1791213,305,23,1,bbr1
0.272,44620,30,38880,45.2,45.5,20.1,46.1,0.9,1791213,309,23,1,bbr1
0.279,44620,30,38880,45.3,45.5,20.1,46.1,0.7,1791213,313,23,1,bbr1
0.286,44620,30,38880,45.4,46.0,20.1,46.1,0.7,1791213,317,23,1,bbr1
0.293,44620,30,38880,45.4,45.5,20.1,46.1,0.6,1791213,322,24,1,bbr1
0.299,44620,30,38880,45.4,46.0,20.1,46.1,0.6,1791213,326,24,1,bbr1
0.306,44620,30,38880,45.5,46.0,20.1,46.1,0.6,1791213,330,24,1,bbr1
0.313,44620,30,38880,45.6,46.1,20.1,46.1,0.6,1791213,335,25,1,bbr1
0.320,44620,30,38880,45.6,45.6,20.1,46.1,0.4,1791213,340,26,1,bbr1
0.326,44620,30,38880,45.6,45.5,20.1,46.1,0.3,1791213,344,26,1,bbr1
0.333,44620,30,38880,45.6,45.6,20.1,46.1,0.3,1791213,348,26,1,bbr1
0.340,44620,30,38880,45.6,45.6,20.1,46.1,0.2,1791213,352,26,1,bbr1
0.347,44620,30,38880,45.6,46.0,20.1,46.1,0.3,1791213,356,26,1,bbr1
0.354,44620,30,38880,45.6,45.5,20.1,46.1,0.2,1791213,361,27,1,bbr1
0.360,44620,30,38880,45.6,45.5,20.1,46.1,0.2,1791213,365,27,1,bbr1
0.367,44620,30,38880,45.6,45.9,20.1,46.1,0.2,1791213,369,27,1,bbr1
0.374,44620,30,38880,45.7,45.9,20.1,46.1,0.2,1791213,374,28,1,bbr1
0.381,44620,30,38880,45.7,45.9,20.1,46.1,0.2,1791213,378,28,1,bbr1
0.387,44620,30,38880,45.7,45.9,20.1,46.1,0.2,1791213,382,28,1,bbr1
0.394,44620,30,38880,45.7,45.9,20.1,46.1,0.2,1791213,386,28,1,bbr1
0.401,44620,30,38880,45.8,45.8,20.1,46.1,0.2,1791213,390,28,1,bbr1
0.408,44620,30,38880,45.8,46.0,20.1,46.1,0.2,1791213,395,29,1,bbr1
0.414,44620,30,38880,45.8,46.0,20.1,46.1,0.2,1791213,399,29,1,bbr1
0.421,44620,30,38880,45.8,46.1,20.1,46.1,0.2,1791213,403,29,1,bbr1
0.428,44620,30,38880,45.8,45.9,20.1,46.1,0.2,1791213,408,30,1,bbr1
0.435,44620,30,38880,45.9,46.0,20.1,46.1,0.2,1791213,412,30,1,bbr1
0.442,43944,30,38880,45.9,46.0,20.1,46.1,0.2,1757556,416,30,1,bbr1
0.448,43944,30,38880,45.9,46.0,20.1,46.1,0.2,1757556,420,30,1,bbr1
0.455,43944,30,38880,45.9,45.6,20.1,46.1,0.2,1757556,425,31,1,bbr1
0.462,43944,30,38880,45.9,46.0,20.1,46.1,0.2,1757556,429,31,1,bbr1
0.469,43944,30,38880,45.8,45.5,20.1,46.1,0.2,1757556,434,32,1,bbr1
0.475,43944,30,38880,45.8,45.5,20.1,46.1,0.3,1757556,438,32,1,bbr1
0.482,43944,30,38880,45.8,45.9,20.1,46.1,0.2,1757556,442,32,1,bbr1
0.489,43849,30,38880,45.8,46.0,20.1,46.1,0.2,1752824,446,32,1,bbr1
0.496,43849,30,38880,45.8,45.9,20.1,46.1,0.2,1752824,450,32,1,bbr1
0.503,43849,30,38880,45.9,46.0,20.1,46.1,0.2,1752824,454,32,1,bbr1
0.509,43849,30,38880,45.9,45.9,20.1,46.1,0.1,1752824,459,33,1,bbr1
0.516,43849,30,38880,45.9,46.0,20.1,46.1,0.1,1752824,463,33,1,bbr1
0.523,43849,30,38880,45.9,46.0,20.1,46.1,0.1,1752824,468,34,1,bbr1
0.530,43849,30,38880,45.9,46.0,20.1,46.1,0.1,1752824,472,34,1,bbr1
0.536,42488,29,38880,45.9,46.0,20.1,46.1,0.1,1685078,476,34,1,bbr1
0.543,42488,29,37440,45.9,46.0,20.1,46.1,0.1,1685078,479,34,1,bbr1
0.550,42488,29,37440,46.0,46.1,20.1,46.1,0.1,1685078,483,34,1,bbr1
0.557,42488,29,37440,46.0,46.0,20.1,46.1,0.1,1685078,487,34,1,bbr1
0.564,42488,29,37440,46.0,45.9,20.1,46.1,0.1,1685078,492,35,1,bbr1
0.570,42488,29,37440,45.9,45.9,20.1,46.1,0.1,1685078,496,35,1,bbr1
0.577,42488,29,37440,45.9,45.9,20.1,46.1,0.1,1685078,501,36,1,bbr1
0.584,42483,29,37440,45.9,46.0,20.1,46.1,0.1,1684794,505,36,1,bbr1
0.591,42483,29,37440,45.8,45.0,20.1,46.1,0.3,1684794,509,36,1,bbr1
0.598,42483,29,37440,45.7,44.9,20.1,46.1,0.5,1684794,513,36,1,bbr1
0.604,42483,29,37440,45.7,45.3,20.1,46.1,0.4,1684794,517,36,1,bbr1
0.611,42483,29,37440,45.6,45.3,20.1,46.1,0.4,1684794,521,36,1,bbr1
0.618,42483,29,37440,45.7,46.0,20.1,46.1,0.4,1684794,525,36,1,bbr1
0.625,42483,29,37440,45.7,46.0,20.1,46.1,0.4,1684794,529,36,1,bbr1
0.631,42479,29,37440,45.7,46.0,20.1,46.1,0.4,1684616,534,37,1,bbr1
0.638,42479,29,37440,45.8,46.0,20.1,46.1,0.4,1684616,538,37,1,bbr1
0.645,42479,29,37440,45.8,46.0,20.1,46.1,0.3,1684616,542,37,1,bbr1
0.652,42479,29,37440,45.8,46.0,20.1,46.1,0.3,1684616,546,37,1,bbr1
