time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.006,15360,10,0,21.1,20.2,20.2,22.1,4.9,908574,5,1,1,prague,4,0,0.000
0.006,15360,10,0,22.5,26.9,20.2,26.9,5.1,854548,7,1,1,prague,7,0,0.000
0.075,15360,10,0,23.3,24.6,20.2,26.9,2.6,824884,14,1,1,prague,14,0,0.000
0.006,15360,10,55,22.6,20.3,20.2,26.9,2.7,850649,18,2,2,prague,17,0,0.000
0.027,16823,11,14400,23.1,26.5,20.2,26.9,3.0,911993,29,2,2,prague,19,0,0.000
0.028,19671,13,14400,22.9,21.7,20.2,26.9,2.6,1074448,31,2,2,prague,21,0,0.000
0.032,19671,13,17280,23.0,24.0,20.2,26.9,2.2,1068193,36,2,2,prague,23,0,0.000
0.035,22519,15,17280,23.1,24.0,20.2,26.9,1.9,1216086,38,2,2,prague,25,0,0.000
0.039,22519,15,20160,23.3,24.0,20.2,26.9,1.7,1210438,42,2,2,prague,27,0,0.000
0.042,22519,15,20160,23.4,24.0,20.2,26.9,1.4,1205359,44,2,2,prague,29,0,0.000
0.047,25367,17,20160,23.0,20.3,20.2,26.9,1.8,1380622,46,2,2,prague,31,0,0.000
0.050,28215,19,23040,22.8,22.0,20.2,26.9,1.6,1544098,50,2,2,prague,33,0,0.000
0.053,31063,21,25920,22.9,23.0,20.2,26.9,1.3,1698694,54,2,2,prague,35,0,0.000
0.057,33911,23,28800,23.0,23.7,20.2,26.9,1.1,1846199,58,2,2,prague,37,0,0.000
0.060,36759,25,31680,23.1,24.3,20.2,26.9,1.2,1986801,62,2,2,prague,39,0,0.000
0.084,19610,13,17335,26.9,33.3,20.2,33.3,4.6,729538,67,2,2,prague,50,3,0.000
0.087,19807,13,17335,27.7,33.8,20.2,33.8,5.2,713842,69,2,2,prague,52,3,0.000
0.091,20003,13,17335,28.9,36.8,20.2,36.8,6.2,692816,71,2,2,prague,54,3,0.000
0.094,20197,14,17335,29.9,37.2,20.2,37.2,6.7,675236,73,2,2,prague,56,3,0.000
0.098,20386,14,17335,31.2,40.4,20.2,40.4,7.6,653041,75,2,2,prague,57,4,0.000
0.103,20571,14,18775,32.4,40.6,20.2,40.6,8.1,635123,78,2,2,prague,58,5,0.000
0.105,20748,14,17335,33.8,43.9,20.2,43.9,8.9,613265,79,2,2,prague,58,7,0.000
0.107,20698,14,17280,32.4,22.1,20.2,43.9,9.6,639498,80,2,2,prague,60,7,0.014
0.112,20876,14,17280,31.1,22.1,20.2,43.9,9.8,671599,82,2,2,prague,62,7,0.014
0.114,21053,14,15840,30.0,22.1,20.2,43.9,9.6,702562,83,2,2,prague,64,7,0.014
0.118,21229,14,15840,29.0,22.1,20.2,43.9,9.1,732438,85,2,2,prague,66,7,0.014
0.120,21404,14,14400,28.1,22.1,20.2,43.9,8.6,761085,86,2,2,prague,68,7,0.014
0.123,21578,14,14400,27.4,22.7,20.2,43.9,7.8,786226,88,2,2,prague,70,7,0.014
0.127,21751,15,14400,26.6,21.0,20.2,43.9,7.5,816540,90,2,2,prague,72,7,0.014
0.130,21786,15,14400,25.9,20.4,20.2,43.9,7.2,842654,92,2,2,prague,74,7,0.013
0.135,21958,15,15840,25.2,20.2,20.2,43.9,6.8,872977,95,2,2,prague,76,7,0.013
0.139,22129,15,15840,24.5,20.2,20.2,43.9,6.3,902009,97,2,2,prague,78,7,0.013
0.142,22299,15,15840,24.0,20.2,20.2,43.9,5.8,929667,99,2,2,prague,80,7,0.013
0.147,22468,15,17280,23.5,20.2,20.2,43.9,5.3,955637,102,2,2,prague,82,7,0.013
0.149,22636,15,17280,23.1,20.1,20.1,43.9,4.8,980550,104,2,2,prague,84,7,0.013
0.154,22672,15,18720,22.7,20.1,20.1,43.9,4.4,998194,107,2,2,prague,86,7,0.012
0.157,22839,15,18720,22.4,20.2,20.1,43.9,3.9,1019598,109,2,2,prague,88,7,0.012
0.159,23005,15,18720,22.1,20.1,20.1,43.9,3.5,1040150,111,2,2,prague,90,7,0.012
0.163,23170,16,20160,21.9,20.2,20.1,43.9,3.1,1059103,114,2,2,prague,92,7,0.012
0.166,23334,16,20160,21.7,20.2,20.1,43.9,2.7,1077086,116,2,2,prague,94,7,0.012
0.169,23497,16,20160,21.5,20.1,20.1,43.9,2.4,1094359,118,2,2,prague,96,7,0.012
0.171,23659,16,20160,21.3,20.2,20.1,43.9,2.1,1109865,120,2,2,prague,98,7,0.012
0.176,23820,16,21600,21.3,20.8,20.1,43.9,1.7,1120888,123,2,2,prague,100,7,0.012
0.178,23854,16,21600,21.2,21.0,20.1,43.9,1.4,1123916,125,2,2,prague,102,7,0.011
0.181,24015,16,21600,21.3,21.9,20.1,43.9,1.2,1127200,127,2,2,prague,104,7,0.011
0.185,24175,16,21600,21.4,22.4,20.1,43.9,1.2,1127249,129,2,2,prague,106,7,0.011
0.188,24334,16,21600,21.7,23.1,20.1,43.9,1.3,1123608,131,2,2,prague,108,7,0.011
0.191,24492,17,21600,21.9,23.9,20.1,43.9,1.5,1116622,133,2,2,prague,110,7,0.011
0.195,24649,17,23040,22.2,24.5,20.1,43.9,1.8,1107820,136,2,2,prague,112,7,0.011
0.198,24805,17,23040,22.6,25.4,20.1,43.9,2.1,1095530,138,2,2,prague,114,7,0.011
0.202,24960,17,23040,23.0,25.9,20.1,43.9,2.4,1082957,140,2,2,prague,116,7,0.011
0.207,25072,17,21600,23.6,27.5,20.1,43.9,2.9,1062192,142,2,2,prague,119,7,0.010
0.212,25304,17,21600,24.0,27.1,20.1,43.9,3.1,1052403,145,2,2,prague,122,7,0.010
0.217,25534,17,21600,24.6,28.8,20.1,43.9,3.5,1036114,148,2,2,prague,125,7,0.010
0.222,25760,17,21600,25.4,30.4,20.1,43.9,4.1,1015452,151,2,2,prague,127,8,0.010
0.005,26725,18,55,27.6,27.1,20.1,43.9,2.9,967841,153,2,2,prague,143,8,0.012
0.008,26622,18,0,27.4,26.3,20.1,43.9,2.5,969906,154,2,2,prague,145,8,0.011
0.030,26713,18,23040,27.8,30.0,20.1,43.9,2.5,962179,173,2,2,prague,148,8,0.010
0.035,26931,18,23040,27.6,26.7,20.1,43.9,2.1,974666,176,2,2,prague,151,8,0.010
0.040,27148,18,23040,28.1,31.2,20.1,43.9,2.5,966740,179,2,2,prague,154,8,0.010
0.045,27363,19,23040,28.6,31.9,20.1,43.9,2.8,958188,182,2,2,prague,157,8,0.010
0.050,27577,19,24480,29.0,32.5,20.1,43.9,3.1,949425,186,2,2,prague,160,8,0.010
0.055,27788,19,24480,29.6,33.1,20.1,43.9,3.4,940181,189,2,2,prague,162,9,0.010
0.061,27837,19,24480,29.7,30.4,20.1,43.9,2.7,938378,192,2,2,prague,165,9,0.012
0.066,28046,19,24480,29.8,30.4,20.1,43.9,2.2,942532,195,2,2,prague,168,9,0.012
0.071,28254,19,24480,29.8,30.4,20.1,43.9,1.8,946818,198,2,2,prague,171,9,0.012
0.076,28460,19,24480,29.9,30.4,20.1,43.9,1.5,951393,201,2,2,prague,174,9,0.012
0.081,28665,19,24480,30.0,30.5,20.1,43.9,1.3,956073,204,2,2,prague,177,9,0.012
0.086,28869,20,24480,30.0,30.4,20.1,43.9,1.1,961114,207,2,2,prague,180,9,0.012
0.091,29072,20,25920,30.1,30.5,20.1,43.9,0.9,966103,211,2,2,prague,183,9,0.012
0.096,29076,20,25920,30.1,30.5,20.1,43.9,0.8,964666,214,2,2,prague,185,10,0.014
0.101,29276,20,25920,30.2,30.4,20.1,43.9,0.6,970335,217,2,2,prague,188,10,0.014
0.106,29475,20,25920,30.2,30.4,20.1,43.9,0.6,975831,220,2,2,prague,191,10,0.014
0.111,29673,20,25920,30.2,30.5,20.1,43.9,0.5,981412,223,2,2,prague,194,10,0.014
0.116,29870,20,25920,30.3,30.4,20.1,43.9,0.4,987242,226,2,2,prague,197,10,0.014
0.122,30066,20,25920,30.9,35.5,20.1,43.9,1.6,972789,229,2,2,prague,200,10,0.014
0.127,30260,21,25920,31.5,35.5,20.1,43.9,2.4,961153,232,2,2,prague,203,10,0.014
0.132,30218,20,27360,32.0,35.5,20.1,43.9,2.8,944666,236,2,2,prague,205,11,0.016
0.137,30411,21,25920,32.4,35.5,20.1,43.9,3.0,937945,238,2,2,prague,208,11,0.016
0.142,30602,21,27360,32.8,35.4,20.1,43.9,3.0,933044,242,2,2,prague,210,12,0.016
0.147,30791,21,27360,33.1,35.6,20.1,43.9,2.9,929062,245,2,2,prague,212,13,0.016
0.152,30979,21,27360,33.4,35.5,20.1,43.9,2.8,926599,248,2,2,prague,215,13,0.016
