      Time     KB/s_in    KB/s_out
  12:56:05         0.0         0.0
  12:56:06         0.0         0.2
  12:56:07         0.0         0.0
  12:56:08         0.0         0.0
  12:56:09         0.0         0.0
  12:56:10         0.0         0.0
  12:56:11         0.1         0.1
  12:56:12         0.0         0.2
  12:56:13         0.0         0.0
  12:56:14         0.0         0.2
  12:56:15         0.0         0.0
  12:56:16         0.0         0.0
  12:56:17         0.0         0.0
  12:56:18         0.0         0.0
  12:56:19         0.0         0.0
  12:56:20         0.0         0.0
  12:56:21         0.0         0.0
  12:56:22         0.0         0.0
  12:56:23         0.0         0.0
  12:56:24         0.0         0.0
  12:56:25         0.0         0.0
  12:56:26         0.1         0.0
  12:56:27         0.0         0.1
  12:56:28         0.0         0.2
  12:56:29         0.0         0.0
  12:56:30         0.0         0.2
  12:56:31         0.0         0.0
  12:56:32         0.0         0.0
  12:56:33         0.0         0.0
  12:56:34         0.0         0.0
  12:56:35         9.8       327.6
  12:56:36        11.1       427.1
  12:56:37        11.1       429.7
  12:56:38        11.2       425.7
  12:56:39        11.5       436.0
  12:56:40        17.7       722.7
  12:56:41        11.0       425.7
  12:56:42        11.8       458.2
  12:56:43        11.1       430.1
  12:56:44        21.0       835.1
  12:56:45        11.4       433.1
  12:56:46        19.7       824.6
  12:56:47        11.3       438.9
  12:56:48        19.3       811.3
  12:56:49        14.9       594.0
  12:56:50        19.8       849.8
  12:56:51        15.2       625.0
  12:56:52        19.5       854.3
  12:56:53        12.0       483.3
  12:56:54        17.9       743.3
  12:56:55        15.3       622.2
  12:56:56        19.1       824.4
  12:56:57        15.6       625.2
  12:56:58        19.0       827.4
  12:56:59        13.0       511.4
  12:57:00        16.9       697.5
  12:57:01        12.4       518.7
  12:57:02        17.1       680.0
  12:57:03        13.1       541.0
  12:57:04        11.5       453.8
  12:57:05        14.0       549.9
  12:57:06        18.4       749.3
  12:57:07        14.2       597.1
  12:57:08        16.0       626.5
  12:57:09        13.7       577.9
  12:57:10        16.7       658.9
  12:57:11        14.4       589.7
  12:57:12        16.8       662.1
  12:57:13        14.4       607.3
  12:57:14        15.8       629.4
  12:57:15        14.8       622.1
  12:57:16        18.1       738.9
  12:57:17        16.8       715.4
  12:57:18        18.9       826.0
  12:57:19        15.5       659.1
  12:57:20        19.0       817.3
  12:57:21        15.8       663.5
  12:57:22        18.7       808.3
  12:57:23        15.7       673.8
  12:57:24        18.5       781.8
  12:57:25        15.9       684.2
  12:57:26        19.1       793.6
  12:57:27        16.2       697.6
  12:57:28        18.6       774.3
  12:57:29        17.0       732.9
  12:57:30        19.3       833.5
  12:57:31        16.8       727.1
  12:57:32        18.4       762.6
  12:57:33        17.0       741.8
  12:57:34        18.2       750.6
  12:57:35        17.3       755.2
  12:57:36        18.4       738.9
  12:57:37        17.5       768.5
  12:57:38        18.3       746.3
  12:57:39        17.7       778.9
  12:57:40        17.3       712.3
  12:57:41        18.1       795.2
  12:57:42        16.6       688.7
  12:57:43        18.3       808.4
  12:57:44        17.0       684.2
  12:57:45        18.6       824.7
  12:57:46        16.4       673.9
  12:57:47        18.9       836.5
  12:57:48        16.4       656.1
  12:57:49        19.3       851.3
  12:57:50        16.4       640.0
  12:57:51        19.3       854.3
  12:57:52        16.1       639.9
  12:57:53        19.3       854.2
  12:57:54        16.4       639.9
  12:57:55        19.3       854.0
  12:57:56        16.0       633.9
  12:57:57        19.5       854.2
  12:57:58        15.7       631.1
  12:57:59        19.6       854.2
  12:58:00        15.5       633.9
  12:58:01        19.6       855.7
  12:58:02        18.5       755.0
  12:58:03        19.3       855.7
  12:58:04        16.7       678.3
  12:58:05        19.4       854.3
  12:58:06        15.9       638.7
  12:58:07        19.8       854.1
  12:58:08        14.8       613.3
  12:58:09        20.0       854.2
  12:58:10        15.1       626.6
  12:58:11        19.8       855.7
  12:58:12        15.3       629.3
  12:58:13        20.1       854.2
  12:58:14        14.7       614.6
  12:58:15        20.4       852.9
  12:58:16        15.4       635.4
  12:58:17        20.4       855.5
  12:58:18        14.8       636.9
  12:58:19        20.4       855.6
  12:58:20        15.3       629.5
  12:58:21        19.8       842.2
  12:58:22        15.6       663.5
  12:58:23        20.3       850.9
  12:58:24        15.7       669.4
  12:58:25        19.8       839.3
  12:58:26        15.5       664.9
  12:58:27        20.0       830.4
  12:58:28        16.2       682.6
  12:58:29        19.8       827.6
  12:58:30        16.0       690.2
  12:58:31        18.9       792.1
  12:58:32        16.4       706.3
  12:58:33        18.6       764.0
  12:58:34        16.6       716.6
  12:58:35        18.1       756.4
  12:58:36        16.9       732.9
  12:58:37        17.7       732.7
  12:58:38        17.2       746.1
  12:58:39        17.5       746.0
  12:58:40        17.4       759.4
  12:58:41        18.1       729.9
  12:58:42        17.6       772.7
  12:58:43        17.5       727.1
  12:58:44        17.9       784.6
  12:58:45        17.0       681.1
  12:58:46        18.1       797.8
  12:58:47        16.8       679.4
  12:58:48        18.4       811.2
  12:58:49        16.7       657.3
  12:58:50        18.6       824.6
  12:58:51        16.1       654.7
  12:58:52        18.9       837.8
  12:58:53        16.6       645.6
  12:58:54        19.3       851.2
  12:58:55        16.4       638.3
  12:58:56        19.3       853.9
  12:58:57        15.8       631.1
  12:58:58        19.4       854.3
  12:58:59        16.0       648.8
  12:59:00        19.4       854.1
  12:59:01        15.1       616.1
  12:59:02        19.6       854.2
  12:59:03        16.4       656.1
  12:59:04        19.4       855.6
  12:59:05         6.0       218.1
  12:59:06         0.0         0.0
  12:59:07         0.0         0.0
  12:59:08         0.0         0.0
  12:59:09         0.0         0.0
  12:59:10         0.0         0.0
  12:59:11         0.0         0.0
  12:59:12         0.0         0.0
  12:59:13         0.0         0.0
  12:59:14         0.0         0.0
  12:59:15         0.0         0.0
  12:59:16         0.0         0.0
  12:59:17         0.0         0.0
  12:59:18         0.0         0.0
  12:59:19         0.0         0.0
  12:59:20         0.0         0.0
  12:59:21         0.0         0.0
  12:59:22         0.0         0.0
  12:59:23         0.0         0.0
  12:59:24         0.0         0.0
