      Time     KB/s_in    KB/s_out
  11:24:12         2.2        14.5
  11:24:13        18.1       808.5
  11:24:14        18.6       601.2
  11:24:15        17.9       829.5
  11:24:16        11.3       395.0
  11:24:17        19.3       800.3
  11:24:18        16.2       416.0
  11:24:19        18.9       777.7
  11:24:20        18.0       441.5
  11:24:21        13.9       505.1
  11:24:22         5.6        12.0
  11:24:23         9.7       293.3
  11:24:24         8.4        18.6
  11:24:25        11.7       369.0
  11:24:26         6.1        13.1
  11:24:27        13.6       438.5
  11:24:28         9.9        21.9
  11:24:29        18.9       683.7
  11:24:30        11.9       135.7
  11:24:31        15.4       477.0
  11:24:32         9.9        22.0
  11:24:33        18.5       642.3
  11:24:34        11.2       189.0
  11:24:35        18.8       618.1
  11:24:36        18.6       589.4
  11:24:37        19.3       594.2
  11:24:38        12.6       228.6
  11:24:39        15.7       430.7
  11:24:40         9.3        20.8
  11:24:41        18.6       547.3
  11:24:42        12.5       286.2
  11:24:43         9.2        94.9
  11:24:44        11.5       319.2
  11:24:45        10.6       309.7
  11:24:46        10.6       401.9
  11:24:47        13.2       390.2
  11:24:48        11.8       370.9
  11:24:49        11.9       401.0
  11:24:50        12.5       398.0
  11:24:51         3.3       120.3
  11:24:52        12.7       336.9
  11:24:53         2.6       112.8
  11:24:54        10.3       283.7
  11:24:55         4.9       140.7
  11:24:56         9.9       258.6
  11:24:57         6.8       220.7
  11:24:58         6.6       153.6
  11:24:59         7.8       313.1
  11:25:00         6.1       137.5
  11:25:01        10.3       349.1
  11:25:02         5.6       121.3
  11:25:03         4.1       177.5
  11:25:04         4.7        96.0
  11:25:05         8.7       283.7
  11:25:06         9.2        93.8
  11:25:07         9.7       309.4
  11:25:08         3.1        72.5
  11:25:09         3.4       119.5
  11:25:10         2.9        50.2
  11:25:11         4.7       145.2
  11:25:12         2.4        35.5
  11:25:13         7.3       172.1
  11:25:14         1.5        20.7
  11:25:15        10.2       378.4
  11:25:16         4.4        69.8
  11:25:17         8.1       307.4
  11:25:18         1.4         1.2
  11:25:19         4.6       125.2
  11:25:20         9.1       200.9
  11:25:21        12.9       318.4
  11:25:22         4.9       107.8
  11:25:23         6.9       210.2
  11:25:24         2.8         6.6
  11:25:25        12.9       316.3
  11:25:26         7.2       160.6
  11:25:27        12.0       197.1
  11:25:28         7.2       282.8
  11:25:29        10.7       142.3
  11:25:30        11.3       377.7
  11:25:31         5.4       111.6
  11:25:32         8.5       329.4
  11:25:33         4.3        88.7
  11:25:34         8.1       305.6
  11:25:35         4.1        78.3
  11:25:36        11.2       358.3
  11:25:37         4.2        59.1
  11:25:38         5.2       228.9
  11:25:39         2.9        56.2
  11:25:40         7.8       312.9
  11:25:41         2.4        42.5
  11:25:42         4.9       180.8
  11:25:43         2.0        26.6
  11:25:44         4.9       153.5
  11:25:45         1.4        10.3
  11:25:46         7.0       176.9
  11:25:47         0.5         1.5
  11:25:48         5.8       194.2
  11:25:49         0.0         0.0
  11:25:50         6.3       198.0
  11:25:51         0.3         6.6
  11:25:52         7.4       202.4
  11:25:53         0.7         2.8
  11:25:54         5.0       110.0
  11:25:55         0.0         0.0
  11:25:56         3.1        51.7
  11:25:57         1.9        63.2
  11:25:58         2.1        25.1
  11:25:59         3.0        90.6
  11:26:00         1.7        19.2
  11:26:01         2.9        93.5
  11:26:02         1.1         2.9
  11:26:03         2.1        42.2
  11:26:04         0.6         2.9
  11:26:05         2.5        54.5
  11:26:06         0.0         0.0
  11:26:07         4.9       118.2
  11:26:08         0.0         0.0
  11:26:09         4.8       112.7
  11:26:10         0.0         0.0
  11:26:11         4.7       110.9
  11:26:12         0.0         0.1
  11:26:13         4.5       110.5
  11:26:14         0.1         0.1
  11:26:15         5.1       108.3
  11:26:16         0.1         0.0
  11:26:17         5.1       115.8
