time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.008,3072,2,0,21.6,20.3,20.3,23.2,5.4,890909,5,1,1,cubic
0.008,16724,11,0,23.7,25.3,20.3,30.8,5.3,704376,8,1,1,cubic
0.007,17570,12,0,24.9,25.8,20.3,30.8,3.0,704406,15,1,1,cubic
0.007,17817,12,0,25.3,27.8,20.3,30.8,3.0,704368,16,1,1,cubic
0.029,20970,14,15840,25.7,28.8,20.3,30.8,3.1,815096,30,1,1,cubic
0.044,9034,6,8640,26.3,26.5,20.3,30.8,1.5,452774,34,1,1,cubic
0.047,9044,6,7200,26.3,26.2,20.3,30.8,1.1,452774,35,1,1,cubic
0.051,9054,6,7200,25.8,21.9,20.3,30.8,1.9,452774,37,1,1,cubic
0.054,9064,6,7200,25.6,24.1,20.3,30.8,1.9,452774,39,1,1,cubic
0.068,9485,6,7200,24.9,20.2,20.2,30.8,2.8,452774,41,1,1,cubic
0.071,9917,6,7200,24.3,20.2,20.2,30.8,3.2,452774,43,1,1,cubic
0.074,10331,7,7200,23.8,20.2,20.2,30.8,3.4,452774,45,1,1,cubic
0.081,10529,7,10080,23.6,21.9,20.2,30.8,3.0,452774,48,1,1,cubic
0.090,10919,7,8640,23.4,21.9,20.2,30.8,2.7,452774,49,1,1,cubic
0.093,11294,7,8640,23.2,21.9,20.2,30.8,2.4,452774,51,1,1,cubic
0.096,11657,8,8640,23.0,21.9,20.2,30.8,2.1,506517,53,1,1,cubic
0.102,12009,8,10080,22.7,20.2,20.2,30.8,2.3,529894,56,1,1,cubic
0.112,12351,8,10080,22.6,21.9,20.2,30.8,1.9,547303,58,1,1,cubic
0.115,12683,8,10080,22.5,21.9,20.2,30.8,1.6,564014,60,1,1,cubic
0.119,13006,9,10080,22.4,21.9,20.2,30.8,1.3,580340,62,1,1,cubic
0.124,13321,9,10080,22.1,20.2,20.2,30.8,1.6,601888,64,1,1,cubic
0.131,13475,9,12960,21.9,20.2,20.2,30.8,1.7,615606,67,1,1,cubic
0.134,13780,9,11520,21.9,21.9,20.2,30.8,1.3,629338,68,1,1,cubic
0.138,14077,9,11520,21.7,20.6,20.2,30.8,1.3,647784,70,1,1,cubic
0.142,14369,9,11520,21.5,20.2,20.2,30.8,1.3,667146,72,1,1,cubic
0.147,14654,10,11520,21.4,20.2,20.2,30.8,1.3,685631,74,1,1,cubic
0.152,14934,10,12960,21.2,20.2,20.2,30.8,1.3,703471,77,1,1,cubic
0.157,15208,10,12960,21.1,20.2,20.2,30.8,1.2,720553,79,1,1,cubic
0.160,15478,10,12960,21.0,20.2,20.2,30.8,1.1,737258,81,1,1,cubic
0.164,15743,10,12960,20.9,20.2,20.2,30.8,1.0,753542,83,1,1,cubic
0.169,16004,11,12960,20.8,20.1,20.1,30.8,1.0,769608,85,1,1,cubic
0.174,16260,11,14400,20.7,20.2,20.1,30.8,0.9,784597,88,1,1,cubic
0.177,16512,11,14400,20.7,20.2,20.1,30.8,0.8,799457,90,1,1,cubic
0.181,16760,11,14400,20.6,20.1,20.1,30.8,0.7,814026,92,1,1,cubic
0.184,17005,11,14400,20.5,20.1,20.1,30.8,0.7,828380,94,1,1,cubic
0.189,17246,11,14400,20.5,20.2,20.1,30.8,0.6,841843,96,1,1,cubic
0.193,17484,12,14400,20.5,20.4,20.1,30.8,0.5,854169,98,1,1,cubic
0.196,17719,12,15840,20.4,20.1,20.1,30.8,0.4,867430,101,1,1,cubic
0.200,17950,12,15840,20.4,20.1,20.1,30.8,0.4,880376,103,1,1,cubic
0.203,18179,12,15840,20.4,20.2,20.1,30.8,0.4,892878,105,1,1,cubic
0.207,18404,12,15840,20.3,20.2,20.1,30.8,0.3,904907,107,1,1,cubic
0.211,18627,12,15840,20.5,21.5,20.1,30.8,0.5,909166,109,1,1,cubic
0.215,18847,13,15840,20.6,21.5,20.1,30.8,0.7,914148,111,1,1,cubic
0.218,19065,13,17280,20.7,21.6,20.1,30.8,0.7,919415,114,1,1,cubic
0.221,19280,13,17280,20.8,21.6,20.1,30.8,0.8,924744,116,1,1,cubic
0.225,19493,13,17280,20.9,21.5,20.1,30.8,0.7,931431,118,1,1,cubic
0.228,19703,13,17280,21.0,21.1,20.1,30.8,0.6,940297,120,1,1,cubic
0.231,19911,13,17280,20.9,20.2,20.1,30.8,0.6,954597,122,1,1,cubic
0.235,20117,13,17280,20.8,20.2,20.1,30.8,0.6,968140,124,1,1,cubic
0.238,20321,14,17280,21.0,22.4,20.1,30.8,0.9,968266,126,1,1,cubic
0.242,20523,14,18720,21.2,22.5,20.1,30.8,1.1,969208,129,1,1,cubic
0.245,20723,14,18720,21.4,23.1,20.1,30.8,1.3,967686,131,1,1,cubic
0.248,20920,14,18720,21.7,23.4,20.1,30.8,1.4,965657,133,1,1,cubic
0.252,21116,14,18720,21.9,23.6,20.1,30.8,1.6,963892,135,1,1,cubic
0.255,21311,14,18720,22.1,23.6,20.1,30.8,1.6,963252,137,1,1,cubic
0.262,21696,15,15840,22.3,23.7,20.1,30.8,1.6,971868,139,1,1,cubic
0.269,22074,15,17280,22.5,23.7,20.1,30.8,1.5,981371,144,1,1,cubic
0.276,22445,15,17280,22.6,23.7,20.1,30.8,1.5,991080,148,1,1,cubic
0.282,22811,15,17280,22.3,20.3,20.1,30.8,1.7,1020763,152,1,1,cubic
