Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,455.0,0,0.0,4.2,1.053
2,3572.0,1,0.0,4.140000000000001,1.037
3,5019.0,0,0.0,4.08,1.0234999999999999
4,4771.0,0,0.0,4.045,1.014
5,4870.0,0,0.0,4.025,1.009
6,4337.0,0,0.0,4.01,1.005
7,4249.0,0,0.0,4.0,1.003
8,2314.0,0,0.0,4.0,1.001
9,4495.0,0,0.0,4.0,1.001
10,3624.0,0,0.0,4.0,1.001
11,4627.0,0,0.0,4.0,1.001
12,3075.0,0,0.0,4.0,1.001
13,3824.0,0,0.0,3.995,1.001
14,4867.0,0,0.0,3.99,1.001
15,3208.0,0,0.0,3.99,1.001
16,4182.0,0,0.0,3.99,1.001
17,3688.0,0,0.0,3.99,1.001
18,4385.0,0,0.0,3.9850000000000003,1.001
19,4547.0,0,0.0,3.98,1.001
20,4593.0,0,0.0,3.98,1.001
21,4549.0,0,0.0,3.98,1.001
22,4701.0,0,0.0,3.98,1.001
23,4358.0,0,0.0,3.98,1.001
24,1230.0,0,0.0,3.98,1.001
25,1466.0,0,0.0,3.98,1.001
26,4083.0,0,0.0,3.975,1.001
27,4831.0,0,0.0,3.98,0.997
28,5070.0,0,0.0,3.98,0.997
29,4687.0,0,0.0,3.99,0.997
30,4765.0,0,0.0,4.0,0.997
31,4680.0,0,0.0,4.0,0.9996666666666666
32,4674.0,0,0.0,4.0,1.001
33,4717.0,0,0.0,4.0,1.001
34,3527.0,0,0.0,4.0,1.001
35,3229.0,0,0.0,4.0,1.001
36,4406.0,0,0.0,3.99,1.001
37,3084.0,0,0.0,3.99,1.001
38,4777.0,0,0.0,3.99,1.001
39,4977.0,0,0.0,3.99,1.001
40,4616.0,0,0.0,3.99,1.001
41,5090.0,0,0.0,3.99,1.001
42,4480.0,0,0.0,3.99,1.001
43,4927.0,0,0.0,3.98,1.001
44,4653.0,0,0.0,3.98,1.001
45,4864.0,0,0.0,3.98,1.001
46,3780.0,0,0.0,3.98,1.001
47,4941.0,0,0.0,3.98,1.001
48,4769.0,0,0.0,3.98,1.001
49,4454.0,0,0.0,3.98,1.001
50,5050.0,0,0.0,3.97,1.001
51,4205.0,0,0.0,3.975,0.997
52,4126.0,0,0.0,3.98,0.997
53,4817.0,0,0.0,3.99,0.997
54,2546.0,0,0.0,4.0,0.997
55,3756.0,0,0.0,4.0,0.9989999999999999
56,4363.0,0,0.0,4.0,1.001
57,4758.0,0,0.0,4.0,1.001
58,4517.0,0,0.0,4.0,1.001
59,5021.0,0,0.0,3.995,1.001
60,4861.0,0,0.0,3.99,1.001
61,2755.0,0,0.0,3.99,1.001
62,3572.0,0,0.0,3.99,1.001
63,5019.0,0,0.0,3.99,1.001
64,4771.0,0,0.0,3.99,1.001
65,4870.0,0,0.0,3.99,1.001
66,4337.0,0,0.0,3.9850000000000003,1.001
67,4249.0,0,0.0,3.98,1.001
68,2314.0,0,0.0,3.98,1.001
69,4495.0,0,0.0,3.98,1.001
70,3624.0,0,0.0,3.98,1.001
71,4627.0,0,0.0,3.98,1.001
72,3075.0,0,0.0,3.98,1.001
73,3824.0,0,0.0,3.9766666666666666,1.001
74,4867.0,0,0.0,3.97,1.001
75,3208.0,0,0.0,3.98,0.997
76,4182.0,0,0.0,3.9850000000000003,0.997
77,3688.0,0,0.0,3.995,0.997
78,4385.0,0,0.0,4.0,0.9989999999999999
79,4547.0,0,0.0,4.0,1.001
80,4593.0,0,0.0,4.0,1.001
81,4549.0,0,0.0,4.0,1.001
82,4701.0,0,0.0,4.0,1.001
83,4358.0,0,0.0,4.0,1.001
84,1230.0,0,0.0,4.0,1.001
85,1466.0,0,0.0,3.9933333333333336,1.001
86,4083.0,0,0.0,3.99,1.001
87,4831.0,0,0.0,3.99,1.001
88,5070.0,0,0.0,3.99,1.001
89,4687.0,0,0.0,3.99,1.001
90,4765.0,0,0.0,3.9850000000000003,1.001
