  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:48:51      5.59    143.41
12:48:52     14.21    778.44
12:48:53     12.01    668.60
12:48:54     14.67    850.18
12:48:55     14.34    825.00
12:48:56     14.27    821.12
12:48:57     14.67    845.93
12:48:58      3.64    196.20
12:48:59     14.48    840.06
12:49:00      3.55    167.43
12:49:01     14.68    846.32
12:49:02      6.29    342.11
12:49:03     11.16    642.23
12:49:04      0.42      2.63
12:49:05     14.21    818.93
12:49:06      2.72    148.41
12:49:07     13.67    790.49
12:49:08      5.87    335.19
12:49:09     12.63    731.33
12:49:10      8.62    496.21
12:49:11     13.67    688.04
12:49:12      8.33    479.95
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:49:13     11.59    640.46
12:49:14     11.45    654.82
12:49:15     10.55    599.79
12:49:16     11.17    653.78
12:49:17      9.60    536.08
12:49:18      3.03    175.50
12:49:19      9.22    505.68
12:49:20      7.19    416.02
12:49:21      7.85    232.52
12:49:22     13.73    425.39
12:49:23     14.08    426.92
12:49:24     12.92    394.69
12:49:25     13.83    425.35
12:49:26     12.54    374.75
12:49:27     13.72    426.42
12:49:28     13.36    393.28
12:49:29     13.61    424.84
12:49:30     13.67    408.39
12:49:31      9.79    304.42
12:49:32      0.16      0.07
12:49:33     13.23    405.96
12:49:34      0.66     16.47
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:49:35     12.63    384.37
12:49:36      0.54     12.47
12:49:37     11.88    359.92
12:49:38      2.74     79.81
12:49:39      9.70    289.70
12:49:40      0.00      0.00
12:49:41     10.46    316.53
12:49:42      1.89     55.10
12:49:43      9.79    291.83
12:49:44      5.20    160.69
12:49:45      8.94    270.35
12:49:46      4.64    139.70
12:49:47      8.18    245.50
12:49:48      5.11    153.56
12:49:49      7.15    216.77
12:49:50      6.72    203.46
12:49:51      6.67    199.40
12:49:52      7.47    228.81
12:49:53      5.95    174.70
12:49:54      8.90    272.44
12:49:55      5.25    152.97
12:49:56      9.60    294.98
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:49:57      4.40    128.40
12:49:58     10.41    322.62
12:49:59      3.74    106.71
12:50:00     13.61    415.92
12:50:01     13.67    415.53
12:50:02      5.02    135.18
12:50:03      0.42      2.63
12:50:04      6.24    176.89
12:50:05      0.16      0.00
12:50:06     12.85    393.13
12:50:07      1.70     50.82
12:50:08     12.25    372.70
12:50:09      3.31     99.91
12:50:10     11.49    352.43
12:50:11      2.46     72.90
12:50:12     10.74    329.33
12:50:13      3.31     97.54
12:50:14     10.22    306.45
12:50:15      3.88    116.52
12:50:16      9.41    283.08
12:50:17      5.30    161.70
12:50:18      8.76    262.99
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:50:19      7.10    215.99
12:50:20      7.99    238.37
12:50:21      8.80    264.71
12:50:22      7.24    213.77
12:50:23      2.55     74.93
12:50:24      6.48    192.00
12:50:25      5.58    171.75
12:50:26      5.82    168.97
12:50:27      8.52    263.84
12:50:28      4.68    135.69
12:50:29      5.96    185.40
12:50:30      4.21    119.78
12:50:31     11.26    349.64
12:50:32      3.52     98.04
12:50:33     12.91    394.20
12:50:34      2.60     73.49
12:50:35     13.00    401.35
12:50:36      2.03     53.22
12:50:37     12.02    368.95
12:50:38      1.18     28.66
12:50:39     12.68    390.60
12:50:40      0.52      6.96
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:50:41     13.25    407.40
12:50:42      0.26      2.63
12:50:43     13.32    407.68
12:50:44      0.38     10.43
12:50:45     12.73    387.18
12:50:46      1.33     37.71
12:50:47     11.97    364.14
12:50:48      2.75     83.24
12:50:49     11.40    343.99
12:50:50      6.06    187.44
12:50:51     10.56    318.09
12:50:52      4.45    136.71
12:50:53      9.79    294.65
12:50:54      5.11    158.40
12:50:55      9.03    271.62
12:50:56      5.25    155.93
12:50:57      8.38    250.00
12:50:58      7.66    232.93
12:50:59      7.71    228.14
12:51:00      7.95    242.07
12:51:01      6.48    193.57
12:51:02      9.74    296.63
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:51:03      6.10    178.98
12:51:04      4.16    121.40
12:51:05      5.35    154.55
12:51:06      7.47    227.88
12:51:07      4.49    132.73
12:51:08     13.70    414.10
12:51:09     12.82    385.54
12:51:10     11.21    343.81
12:51:11      3.07     87.92
12:51:12     11.45    351.61
12:51:13      2.32     61.95
12:51:14     13.06    402.75
12:51:15      1.65     41.66
12:51:16      8.80    270.62
12:51:17      0.90     19.99
12:51:18      9.89    300.89
12:51:19      0.42      2.63
12:51:20     13.53    420.78
12:51:21      0.26      1.42
12:51:22      8.12    424.49
12:51:23      0.00      0.00
12:51:24      9.10    473.06
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:51:25      0.00      0.00
12:51:26     12.26    707.07
12:51:27      3.22    176.35
12:51:28     11.68    658.96
12:51:29      4.64    268.73
12:51:30     10.93    590.64
12:51:31      0.00      0.00
12:51:32     10.17    565.09
12:51:33      4.54    254.84
12:51:34      9.13    514.61
12:51:35      4.83    274.96
12:51:36      8.66    485.46
12:51:37      7.82    445.72
12:51:38      7.71    436.64
12:51:39      6.06    357.65
12:51:40      6.99    387.30
12:51:41     10.32    600.11
12:51:42      6.30    329.61
12:51:43     14.49    846.63
12:51:44      6.95    378.94
12:51:45      9.27    529.19
12:51:46      4.68    252.72
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:51:47     14.42    825.99
12:51:48      3.83    209.44
12:51:49     13.06    742.24
12:51:50      3.07    164.55
12:51:51     14.38    848.69
12:51:52      4.59    233.26
12:51:53     14.38    854.33
12:51:54      5.16    269.22
12:51:55     14.85    848.54
12:51:56      5.54    296.96
12:51:57     14.48    837.14
12:51:58      5.63    311.58
12:51:59     14.30    827.61
12:52:00      6.88    382.70
12:52:01     13.56    783.98
12:52:02      5.96    340.61
12:52:03      5.82    319.41
12:52:04      0.00      0.00
12:52:05      6.86    380.01
12:52:06      0.00      0.00
12:52:07     11.40    647.40
12:52:08      7.01    406.12
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:52:09     10.64    595.35
12:52:10     11.17    650.40
