  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:29:56      7.72    221.44
17:29:57     14.38    854.37
17:29:58      9.08    515.64
17:29:59     14.26    854.39
17:30:00      6.19    335.36
17:30:01     14.39    854.83
17:30:02      3.64    199.47
17:30:03      3.50    203.56
17:30:04      1.08     47.22
17:30:05      5.68    332.52
17:30:06      0.70     24.18
17:30:07     14.19    854.23
17:30:08      3.36    176.57
17:30:09     13.43    822.15
17:30:10      7.16    420.33
17:30:11     12.94    772.88
17:30:12      9.00    534.62
17:30:13     12.72    729.67
17:30:14      8.15    479.48
17:30:15     11.94    683.14
17:30:16      9.37    546.51
17:30:17     11.02    644.25
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:30:18      9.65    562.57
17:30:19     10.74    616.80
17:30:20      9.94    588.26
17:30:21      9.89    572.42
17:30:22     10.88    644.03
17:30:23      9.13    528.55
17:30:24      6.53    381.27
17:30:25      6.67    370.81
17:30:26      7.85    462.15
17:30:27      7.66    436.21
17:30:28     13.90    827.52
17:30:29     14.14    829.19
17:30:30     14.38    854.38
17:30:31      5.63    309.34
17:30:32     14.29    854.46
17:30:33      7.24    405.54
17:30:34     14.38    854.33
17:30:35      5.15    289.47
17:30:36     14.19    854.37
17:30:37      7.64    434.75
17:30:38     14.27    832.60
17:30:39      5.65    320.23
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:30:40     13.32    780.27
17:30:41      8.27    490.09
17:30:42     12.06    696.41
17:30:43      8.42    503.72
17:30:44     11.87    694.91
17:30:45      9.56    559.14
17:30:46     11.18    650.23
17:30:47      5.68    325.07
17:30:48     10.27    599.84
17:30:49     11.45    674.45
17:30:50      9.22    533.25
17:30:51     11.73    696.56
17:30:52      7.43    398.35
17:30:53     12.77    750.02
17:30:54      7.90    444.76
17:30:55     14.30    853.45
17:30:56      7.52    425.71
17:30:57     10.98    662.72
17:30:58      6.58    375.52
17:30:59     11.54    688.78
17:31:00      5.72    327.76
17:31:01     14.33    854.39
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:31:02      5.95    322.58
17:31:03      6.72    395.29
17:31:04      3.83    216.54
17:31:05     12.58    752.47
17:31:06      3.17    172.95
17:31:07     14.29    854.60
17:31:08      4.50    247.84
17:31:09     14.38    854.35
17:31:10      5.44    298.66
17:31:11     14.29    854.35
17:31:12      5.35    293.08
17:31:13     14.38    854.38
17:31:14      6.86    389.41
17:31:15     14.48    854.37
17:31:16      6.79    393.41
17:31:17     12.00    708.80
17:31:18      0.00      0.00
17:31:19     13.20    774.34
17:31:20      2.46    147.07
17:31:21     10.93    617.95
17:31:22     11.54    675.54
17:31:23     11.59    661.84
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:31:24      9.88    568.57
17:31:25     10.93    641.47
17:31:26     10.41    614.27
17:31:27     10.17    589.69
17:31:28      8.89    529.00
17:31:29      9.41    546.07
17:31:30      9.27    549.72
17:31:31      8.28    476.68
17:31:32     13.89    819.48
17:31:33     14.14    829.38
17:31:34      9.46    563.70
17:31:35      5.63    321.97
17:31:36     12.81    725.20
17:31:37      7.14    400.85
17:31:38      9.19    538.77
17:31:39      4.02    222.31
17:31:40     12.68    764.25
17:31:41      2.88    154.24
17:31:42     14.30    854.84
17:31:43      6.86    383.04
17:31:44     11.74    691.43
17:31:45      1.84     87.79
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:31:46     14.39    854.63
17:31:47      3.07    159.17
17:31:48     14.00    847.05
17:31:49      2.01     84.17
17:31:50     14.39    844.57
17:31:51      5.08    284.11
17:31:52     13.60    803.42
17:31:53      6.24    369.33
17:31:54     13.11    757.66
17:31:55      7.29    427.47
17:31:56     11.68    687.64
17:31:57      8.14    485.33
17:31:58      9.89    561.69
17:31:59     10.98    650.25
17:32:00     10.17    596.35
17:32:01      9.08    526.87
17:32:02      5.72    318.99
17:32:03      0.00      0.00
17:32:04      6.76    379.81
17:32:05      0.00      0.00
17:32:06      8.00    458.00
17:32:07      9.97    595.08
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:32:08      7.14    410.04
17:32:09     14.01    835.63
17:32:10      6.49    365.58
17:32:11     14.42    855.72
17:32:12      7.05    406.38
17:32:13     14.19    854.38
17:32:14      6.01    331.39
17:32:15     14.21    853.74
17:32:16      5.53    307.47
17:32:17     14.19    854.36
17:32:18      5.92    332.20
17:32:19     14.20    853.10
17:32:20      5.44    304.62
17:32:21     14.38    854.38
17:32:22      5.35    292.59
17:32:23     13.63    817.83
17:32:24      1.37     66.11
17:32:25     12.87    767.30
17:32:26      0.52      9.73
17:32:27     14.01    843.08
17:32:28      5.08    286.23
17:32:29     13.32    793.29
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:32:30      0.00      0.00
17:32:31     12.92    761.80
17:32:32      7.95    470.30
17:32:33     12.35    713.64
17:32:34      9.65    569.28
17:32:35     11.97    693.86
17:32:36      8.42    496.64
17:32:37     10.83    625.44
17:32:38     11.54    686.65
17:32:39      9.89    583.80
17:32:40      9.65    571.68
17:32:41      9.13    532.84
17:32:42     13.99    830.13
17:32:43     14.45    854.48
17:32:44     13.72    827.32
17:32:45     11.45    677.81
17:32:46      9.17    527.33
17:32:47      7.57    447.98
17:32:48      8.37    481.02
17:32:49     13.34    793.01
17:32:50      7.18    414.42
17:32:51     12.78    728.66
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
17:32:52      8.28    477.99
17:32:53     13.06    757.23
17:32:54      6.20    346.63
17:32:55     14.29    854.44
17:32:56      6.67    383.87
17:32:57     13.44    801.63
17:32:58      4.40    246.95
17:32:59     13.91    817.47
17:33:00      3.64    199.11
17:33:01     12.77    725.09
17:33:02      7.90    448.36
17:33:03      8.81    526.97
17:33:04      1.56     80.45
17:33:05     14.58    854.81
17:33:06      1.94     90.11
