timestamp,dst_port,state,cc_algo,rto_ms,rtt_ms,rtt_var_ms,min_rtt_ms,mss_bytes,cwnd_pkts,cwnd_bytes,ssthresh_bytes,bytes_sent,bytes_acked,bytes_received,bytes_retrans,segs_out,segs_in,data_segs_out,data_segs_in,retrans_outstanding,retrans_total,pacing_rate_bps,delivery_rate_bps,delivered_pkts,snd_wnd_bytes,rcv_wnd_bytes,unacked_pkts,notsent_bytes
2026-04-27 16:42:15.552,49254,ESTAB,cubic,224,20.654,6.092,20.187,1448,10,14480,NaN,2883,2883,408,NaN,3,5,2,1,NaN,NaN,11217056,1146872,3,48640,43520,NaN,NaN
2026-04-27 16:42:16.214,49270,ESTAB,cubic,224,20.814,8.039,20.127,1448,10,14480,NaN,1056,1056,406,NaN,2,4,1,1,NaN,NaN,11130568,575544,2,45568,43520,NaN,NaN
2026-04-27 16:42:16.437,49270,ESTAB,cubic,232,28.544,0.122,20.115,1448,18,26064,36200,191944,165880,822,NaN,134,63,133,2,NaN,NaN,8765880,6695088,116,113664,43520,18,13399
2026-04-27 16:42:16.664,49270,ESTAB,cubic,232,29.025,0.397,20.115,1448,25,36200,36200,330679,310407,1644,NaN,231,116,230,4,NaN,NaN,11972760,6662784,217,114176,43520,14,227336
2026-04-27 16:42:16.887,49270,ESTAB,cubic,232,30.24,0.471,20.115,1448,25,36200,36200,518919,495751,1644,NaN,361,180,360,4,NaN,NaN,11491776,6670648,345,114176,43520,16,152040
2026-04-27 16:42:17.108,49270,ESTAB,cubic,232,28.818,1.066,20.115,1448,25,36200,36200,705711,681095,1644,NaN,490,244,489,4,NaN,NaN,12058760,6301000,473,114176,43520,17,191136
2026-04-27 16:42:17.337,49270,ESTAB,cubic,232,29.005,0.422,20.115,1448,30,43440,36200,895399,872231,1644,NaN,621,306,620,4,NaN,NaN,14377472,6693152,605,184320,43520,16,253400
2026-04-27 16:42:17.568,49270,ESTAB,cubic,232,30.162,0.559,20.115,1448,30,43440,36200,1089431,1063367,1644,NaN,755,372,754,4,NaN,NaN,13825960,6694016,737,184320,43520,18,189688
2026-04-27 16:42:17.805,49270,ESTAB,cubic,232,28.909,0.243,20.115,1448,30,43440,36200,1287807,1263191,1644,NaN,892,441,891,4,NaN,NaN,14425152,6694016,875,184320,43520,17,88999
2026-04-27 16:42:18.040,49270,ESTAB,cubic,232,30.986,1.271,20.115,1448,30,43440,36200,1376806,1376806,1644,NaN,954,477,953,4,NaN,NaN,13458464,5781952,954,184832,43520,NaN,NaN
2026-04-27 16:42:18.269,49270,ESTAB,cubic,232,29.637,1.568,20.115,1448,15,21720,36200,1401161,1379689,2468,NaN,971,480,970,6,NaN,NaN,7035408,5781952,956,184832,43520,15,251952
2026-04-27 16:42:18.553,49270,ESTAB,cubic,232,29.489,1.139,20.115,1448,35,50680,36200,1631393,1606777,2468,NaN,1130,548,1129,6,NaN,NaN,16498272,6303568,1113,184832,43520,17,282360
2026-04-27 16:42:18.793,49270,ESTAB,cubic,232,29.304,0.42,20.115,1448,35,50680,36200,1832665,1806601,2468,NaN,1269,617,1268,6,NaN,NaN,16602640,6671528,1251,184832,43520,18,211408
2026-04-27 16:42:19.021,49270,ESTAB,cubic,232,29.557,1.149,20.115,1448,35,50680,36200,2025249,2000633,2468,NaN,1402,684,1401,6,NaN,NaN,16460528,6306360,1385,184832,43520,17,279464
2026-04-27 16:42:19.250,49270,ESTAB,cubic,232,29.403,0.483,20.115,1448,35,50680,36200,2214937,2191769,2468,NaN,1533,750,1532,6,NaN,NaN,16546808,6682648,1517,184832,43520,16,220096
2026-04-27 16:42:19.482,49270,ESTAB,cubic,232,29.313,1.198,20.115,1448,35,50680,36200,2410417,2385801,2468,NaN,1668,817,1667,6,NaN,NaN,16597680,6314952,1651,184832,43520,17,138333
2026-04-27 16:42:19.711,49270,ESTAB,cubic,232,30.253,0.466,20.115,1448,35,50680,36200,2548750,2547977,2468,NaN,1764,873,1763,6,NaN,NaN,16081504,6295864,1763,184832,43520,1,NaN
2026-04-27 16:42:19.944,49270,ESTAB,cubic,236,34.865,9.573,20.115,1448,35,50680,36200,2548750,2548750,2468,NaN,1764,874,1763,6,NaN,NaN,13954368,2835408,1764,184832,43520,NaN,NaN
2026-04-27 16:42:20.185,49270,ESTAB,cubic,236,34.865,9.573,20.115,1448,35,50680,36200,2548750,2548750,2468,NaN,1764,874,1763,6,NaN,NaN,13954368,2835408,1764,184832,43520,NaN,NaN
2026-04-27 16:42:20.432,49270,ESTAB,cubic,232,28.739,0.127,20.115,1448,28,40544,36200,2678809,2652745,3292,NaN,1854,913,1853,8,NaN,NaN,13543112,6692080,1836,184832,43520,18,211408
2026-04-27 16:42:20.658,49270,ESTAB,cubic,232,28.502,0.387,20.115,1448,20,28960,27512,2868497,2845329,3292,NaN,1985,985,1984,8,NaN,NaN,9754088,6666936,1969,184832,43520,16,282360
2026-04-27 16:42:20.885,49270,ESTAB,cubic,232,28.263,0.528,20.115,1448,20,28960,27512,3058185,3035017,3292,NaN,2116,1052,2115,8,NaN,NaN,9836656,6694808,2100,184832,43520,16,222992
2026-04-27 16:42:21.112,49270,ESTAB,cubic,232,28.251,0.429,20.115,1448,20,28960,27512,3247873,3224705,3292,NaN,2247,1119,2246,8,NaN,NaN,9840704,6695720,2231,184832,43520,16,293944
2026-04-27 16:42:21.340,49270,ESTAB,cubic,228,27.885,0.306,20.115,1448,20,28960,27512,3440457,3414393,3292,NaN,2380,1186,2379,8,NaN,NaN,9969776,6323344,2362,184832,43520,18,231680
2026-04-27 16:42:21.567,49270,ESTAB,cubic,232,28.684,0.106,20.115,1448,20,28960,27512,3630145,3605529,3292,NaN,2511,1253,2510,8,NaN,NaN,9692200,6694872,2494,184832,43520,17,101255
2026-04-27 16:42:21.810,49270,ESTAB,cubic,232,28.032,0.249,20.115,1448,20,28960,27512,3731400,3731400,3292,NaN,2581,1298,2580,8,NaN,NaN,9917624,5581392,2581,184832,43520,NaN,NaN
2026-04-27 16:42:22.046,49270,ESTAB,cubic,232,28.032,0.249,20.115,1448,20,28960,27512,3731400,3731400,3292,NaN,2581,1298,2580,8,NaN,NaN,9917624,5581392,2581,184832,43520,NaN,NaN
2026-04-27 16:42:22.274,49270,ESTAB,cubic,232,28.032,0.249,20.115,1448,20,28960,27512,3731400,3731400,3292,NaN,2581,1298,2580,8,NaN,NaN,9917624,5581392,2581,184832,43520,NaN,NaN
2026-04-27 16:42:22.510,49270,ESTAB,cubic,228,25.574,0.769,20.115,1448,15,21720,20272,3904899,3884627,4116,NaN,2701,1357,2700,10,NaN,NaN,8153160,5642080,2687,184832,43520,14,298288
2026-04-27 16:42:22.739,49270,ESTAB,cubic,228,27.263,0.913,20.115,1448,18,26064,20272,4097483,4078659,4116,NaN,2834,1437,2833,10,NaN,NaN,9177672,5961144,2821,184832,43520,13,236024
2026-04-27 16:42:22.970,49270,ESTAB,cubic,232,28.046,0.29,20.115,1448,20,28960,20272,4294411,4271243,4116,NaN,2970,1509,2969,10,NaN,NaN,9912720,6322936,2954,184832,43520,16,169416
2026-04-27 16:42:23.218,49270,ESTAB,cubic,232,28.161,0.519,20.115,1448,20,28960,20272,4495683,4472515,4116,NaN,3109,1580,3108,10,NaN,NaN,9872152,6692080,3093,184832,43520,16,120819
2026-04-27 16:42:23.453,49270,ESTAB,cubic,232,28.241,0.5,20.115,1448,20,28960,20272,4616502,4616502,4116,NaN,3193,1631,3192,10,NaN,NaN,9844104,6755496,3193,184832,43520,NaN,NaN
2026-04-27 16:42:23.690,49270,ESTAB,cubic,232,28.241,0.5,20.115,1448,20,28960,20272,4616502,4616502,4116,NaN,3193,1631,3192,10,NaN,NaN,9844104,6755496,3193,184832,43520,NaN,NaN
2026-04-27 16:42:23.922,49270,ESTAB,cubic,232,28.241,0.5,20.115,1448,20,28960,20272,4616502,4616502,4116,NaN,3193,1631,3192,10,NaN,NaN,9844104,6755496,3193,184832,43520,NaN,NaN
2026-04-27 16:42:24.154,49270,ESTAB,cubic,232,28.241,0.5,20.115,1448,20,28960,20272,4616502,4616502,4116,NaN,3193,1631,3192,10,NaN,NaN,9844104,6755496,3193,184832,43520,NaN,NaN
2026-04-27 16:42:24.400,49270,ESTAB,cubic,228,26.779,2.379,20.115,1448,19,27512,21720,4679953,4656785,4940,NaN,3237,1648,3236,12,NaN,NaN,9862448,6012776,3221,184832,43520,16,278016
2026-04-27 16:42:24.638,49270,ESTAB,cubic,232,29.173,0.401,20.115,1448,20,28960,21720,4879777,4856609,4940,NaN,3375,1717,3374,12,NaN,NaN,9529864,6675160,3359,184832,43520,16,208512
2026-04-27 16:42:24.878,49270,ESTAB,cubic,232,29.982,0.868,20.115,1448,20,28960,21720,5081049,5056433,4940,NaN,3514,1786,3513,12,NaN,NaN,9272720,6686288,3497,184832,43520,17,267880
2026-04-27 16:42:25.126,49270,ESTAB,cubic,232,28.905,0.233,20.115,1448,20,28960,21720,5282321,5259153,4940,NaN,3653,1856,3652,12,NaN,NaN,9618096,6680072,3637,184832,43520,16,144803
2026-04-27 16:42:25.360,49270,ESTAB,cubic,232,29.138,1.134,20.115,1448,20,28960,21720,5427124,5427121,4940,NaN,3754,1914,3753,12,NaN,NaN,9541104,5956736,3753,184832,43520,1,NaN
2026-04-27 16:42:25.597,49270,ESTAB,cubic,236,34.269,11.112,20.115,1448,20,28960,21720,5427124,5427124,4940,NaN,3754,1915,3753,12,NaN,NaN,8112632,2716728,3754,184832,43520,NaN,NaN
2026-04-27 16:42:25.835,49270,ESTAB,cubic,236,34.269,11.112,20.115,1448,20,28960,21720,5427124,5427124,4940,NaN,3754,1915,3753,12,NaN,NaN,8112632,2716728,3754,184832,43520,NaN,NaN
2026-04-27 16:42:26.070,49270,ESTAB,cubic,236,34.269,11.112,20.115,1448,20,28960,21720,5427124,5427124,4940,NaN,3754,1915,3753,12,NaN,NaN,8112632,2716728,3754,184832,43520,NaN,NaN
2026-04-27 16:42:26.304,49270,ESTAB,cubic,236,34.269,11.112,20.115,1448,20,28960,21720,5427124,5427124,4940,NaN,3754,1915,3753,12,NaN,NaN,8112632,2716728,3754,184832,43520,NaN,NaN
2026-04-27 16:42:26.545,49270,ESTAB,cubic,232,28.575,0.148,20.115,1448,14,20272,20272,5583247,5562975,5764,NaN,3862,1966,3861,14,NaN,NaN,6810328,6694656,3848,184320,43520,14,185344
2026-04-27 16:42:26.790,49270,ESTAB,cubic,228,26.526,0.904,20.115,1448,17,24616,20272,5796103,5771487,5764,NaN,4009,2051,4008,14,NaN,NaN,8908704,6704840,3992,184832,43520,17,233128
2026-04-27 16:42:27.029,49270,ESTAB,cubic,232,28.2,0.36,20.115,1448,20,28960,20272,5993031,5969863,5764,NaN,4145,2126,4144,14,NaN,NaN,9858504,6679368,4129,184832,43520,16,296840
2026-04-27 16:42:27.267,49270,ESTAB,cubic,232,28.175,0.47,20.115,1448,20,28960,20272,6194303,6168239,5764,NaN,4284,2196,4283,14,NaN,NaN,9867424,6689584,4266,184832,43520,18,225888
2026-04-27 16:42:27.506,49270,ESTAB,cubic,232,28.416,0.415,20.115,1448,20,28960,20272,6392679,6369511,5764,NaN,4421,2267,4420,14,NaN,NaN,9783480,6700736,4405,184832,43520,16,139228
2026-04-27 16:42:27.744,49270,ESTAB,cubic,228,27.842,0.363,20.115,1448,20,28960,20272,6531907,6531907,5764,NaN,4518,2325,4517,14,NaN,NaN,9985168,5114864,4518,184832,43520,NaN,NaN
2026-04-27 16:42:27.978,49270,ESTAB,cubic,228,27.842,0.363,20.115,1448,20,28960,20272,6531907,6531907,5764,NaN,4518,2325,4517,14,NaN,NaN,9985168,5114864,4518,184832,43520,NaN,NaN
2026-04-27 16:42:28.210,49270,ESTAB,cubic,228,27.842,0.363,20.115,1448,20,28960,20272,6531907,6531907,5764,NaN,4518,2325,4517,14,NaN,NaN,9985168,5114864,4518,184832,43520,NaN,NaN
2026-04-27 16:42:28.451,49270,ESTAB,cubic,228,26.435,2.494,20.115,1448,19,27512,21720,6592462,6569294,6588,NaN,4560,2341,4559,16,NaN,NaN,9990832,5993144,4544,184832,43520,16,280912
2026-04-27 16:42:28.690,49270,ESTAB,cubic,232,29.083,0.487,20.115,1448,20,28960,21720,6792286,6769118,6588,NaN,4698,2410,4697,16,NaN,NaN,9559232,6691440,4682,184832,43520,16,211408
2026-04-27 16:42:28.926,49270,ESTAB,cubic,232,29.799,1.017,20.115,1448,20,28960,21720,6990662,6966046,6588,NaN,4835,2478,4834,16,NaN,NaN,9329624,6685560,4818,184832,43520,17,273672
2026-04-27 16:42:29.157,49270,ESTAB,cubic,232,29.19,0.445,20.115,1448,20,28960,21720,7186142,7160078,6588,NaN,4970,2545,4969,16,NaN,NaN,9524152,6703912,4952,184832,43520,18,120033
2026-04-27 16:42:29.386,49270,ESTAB,cubic,236,33.427,9.13,20.115,1448,20,28960,21720,7306175,7306175,6588,NaN,5053,2596,5052,16,NaN,NaN,8316920,2594976,5053,184832,43520,NaN,NaN
2026-04-27 16:42:29.635,49270,ESTAB,cubic,236,33.427,9.13,20.115,1448,20,28960,21720,7306175,7306175,6588,NaN,5053,2596,5052,16,NaN,NaN,8316920,2594976,5053,184832,43520,NaN,NaN
2026-04-27 16:42:29.878,49270,ESTAB,cubic,236,33.427,9.13,20.115,1448,20,28960,21720,7306175,7306175,6588,NaN,5053,2596,5052,16,NaN,NaN,8316920,2594976,5053,184832,43520,NaN,NaN
2026-04-27 16:42:30.112,49270,ESTAB,cubic,236,33.427,9.13,20.115,1448,20,28960,21720,7306175,7306175,6588,NaN,5053,2596,5052,16,NaN,NaN,8316920,2594976,5053,184832,43520,NaN,NaN
2026-04-27 16:42:30.361,49270,ESTAB,cubic,236,33.427,9.13,20.115,1448,20,28960,21720,7306175,7306175,6588,NaN,5053,2596,5052,16,NaN,NaN,8316920,2594976,5053,184832,43520,NaN,NaN
2026-04-27 16:42:30.606,49270,ESTAB,cubic,232,28.625,0.148,20.115,1448,14,20272,20272,7468090,7447818,7412,NaN,5165,2649,5164,18,NaN,NaN,6798608,6691008,5151,184320,43520,14,179552
2026-04-27 16:42:30.862,49270,ESTAB,cubic,228,27.361,1.117,20.115,1448,18,26064,20272,7685290,7660674,7412,NaN,5315,2735,5314,18,NaN,NaN,9144928,6318680,5298,184832,43520,17,222992
2026-04-27 16:42:31.107,49270,ESTAB,cubic,232,28.46,0.565,20.115,1448,20,28960,20272,7889458,7866290,7412,NaN,5456,2814,5455,18,NaN,NaN,9768656,6678920,5440,184832,43520,16,279464
2026-04-27 16:42:31.342,49270,ESTAB,cubic,232,28.481,0.48,20.115,1448,20,28960,20272,8090730,8067562,7412,NaN,5595,2885,5594,18,NaN,NaN,9761408,6692080,5579,184832,43520,16,208512
2026-04-27 16:42:31.571,49270,ESTAB,cubic,232,28.494,0.415,20.115,1448,20,28960,20272,8280418,8254354,7412,NaN,5726,2951,5725,18,NaN,NaN,9756696,6687992,5708,184832,43520,18,223411
2026-04-27 16:42:31.819,49270,ESTAB,cubic,232,28.518,0.386,20.115,1448,20,28960,20272,8487482,8464314,7412,NaN,5869,3025,5868,18,NaN,NaN,9748488,6693584,5853,184832,43520,16,16347
2026-04-27 16:42:32.063,49270,ESTAB,cubic,228,27.678,0.518,20.115,1448,20,28960,20272,8503829,8503829,7412,NaN,5881,3040,5880,18,NaN,NaN,10044608,5514312,5881,184832,43520,NaN,NaN
2026-04-27 16:42:32.298,49270,ESTAB,cubic,228,27.678,0.518,20.115,1448,20,28960,20272,8503829,8503829,7412,NaN,5881,3040,5880,18,NaN,NaN,10044608,5514312,5881,184832,43520,NaN,NaN
2026-04-27 16:42:32.525,49270,ESTAB,cubic,228,27.067,1.756,20.115,1448,20,28960,21720,8580312,8555696,8236,NaN,5934,3061,5933,20,NaN,NaN,10271064,6691864,5917,184832,43520,17,264984
2026-04-27 16:42:32.755,49270,ESTAB,cubic,232,28.953,0.343,20.115,1448,20,28960,21720,8772896,8749728,8236,NaN,6067,3128,6066,20,NaN,NaN,9602152,6677936,6051,184832,43520,16,202720
2026-04-27 16:42:32.984,49270,ESTAB,cubic,232,29.868,0.933,20.115,1448,20,28960,21720,8962584,8940864,8236,NaN,6198,3194,6197,20,NaN,NaN,9308072,6693288,6183,184832,43520,15,273672
2026-04-27 16:42:33.213,49270,ESTAB,cubic,232,29.247,0.412,20.115,1448,20,28960,21720,9155168,9129104,8236,NaN,6331,3259,6330,20,NaN,NaN,9505792,6698312,6313,184832,43520,18,211408
2026-04-27 16:42:33.441,49270,ESTAB,cubic,232,29.579,1.144,20.115,1448,20,28960,21720,9344856,9323136,8236,NaN,6462,3326,6461,20,NaN,NaN,9399016,6302288,6447,184832,43520,15,282360
2026-04-27 16:42:33.672,49270,ESTAB,cubic,232,29.328,0.623,20.115,1448,20,28960,21720,9540336,9514272,8236,NaN,6597,3392,6596,20,NaN,NaN,9479536,6706288,6579,184832,43520,18,211010
