      Time     KB/s_in    KB/s_out
  00:23:25         0.0         0.0
  00:23:26         0.0         0.4
  00:23:27         0.0         0.0
  00:23:28         0.0         0.0
  00:23:29         0.0         0.0
  00:23:30         0.1         0.1
  00:23:31         0.0         0.1
  00:23:32         0.0         0.1
  00:23:33         0.0         0.0
  00:23:34         0.0         0.4
  00:23:35         0.0         0.0
  00:23:36         0.0         0.0
  00:23:37         0.0         0.0
  00:23:38         0.0         0.0
  00:23:39         0.0         0.0
  00:23:40         0.0         0.0
  00:23:41         0.0         0.0
  00:23:42         0.0         0.0
  00:23:43         0.0         0.0
  00:23:44         0.0         0.0
  00:23:45         0.0         0.1
  00:23:46         0.1         0.1
  00:23:47         0.0         0.1
  00:23:48         0.0         0.1
  00:23:49         0.0         0.0
  00:23:50         0.0         0.4
  00:23:51         0.0         0.1
  00:23:52         0.0         0.0
  00:23:53         0.0         0.0
  00:23:54         0.0         0.0
  00:23:55        11.1       282.3
  00:23:56        27.1       753.8
  00:23:57        24.1       557.0
  00:23:58        18.8       500.9
  00:23:59        10.9       450.7
  00:24:00         8.4       512.7
  00:24:01        13.8       548.2
  00:24:02        11.9       659.1
  00:24:03        15.0       639.9
  00:24:04        15.8       852.7
  00:24:05        14.5       672.2
  00:24:06        13.7       830.2
  00:24:07        13.0       567.5
  00:24:08        10.5       654.6
  00:24:09        13.1       577.8
  00:24:10        12.8       632.3
  00:24:11        15.1       599.7
  00:24:12        13.4       797.8
  00:24:13        13.7       615.9
  00:24:14        10.6       589.6
  00:24:15        13.6       653.2
  00:24:16        13.2       771.3
  00:24:17        14.3       654.5
  00:24:18         8.3       405.0
  00:24:19         9.8       471.3
  00:24:20         8.6       443.4
  00:24:21        11.4       642.8
  00:24:22        12.6       665.3
  00:24:23        14.9       736.0
  00:24:24        14.3       817.2
  00:24:25        14.8       737.3
  00:24:26        14.5       727.0
  00:24:27        14.8       766.8
  00:24:28        14.6       796.4
  00:24:29        17.2       784.7
  00:24:30        14.0       689.9
  00:24:31        15.1       796.4
  00:24:32        11.1       636.6
  00:24:33        16.0       812.5
  00:24:34        11.2       629.2
  00:24:35        13.1       853.9
  00:24:36        12.0       573.3
  00:24:37        13.4       837.6
  00:24:38        14.3       638.2
  00:24:39        13.9       825.9
  00:24:40        12.5       620.7
  00:24:41        16.0       836.4
  00:24:42        12.9       628.0
  00:24:43        14.5       839.4
  00:24:44        14.0       620.5
  00:24:45        13.0       812.8
  00:24:46        12.9       631.0
  00:24:47        13.3       796.5
  00:24:48        14.4       672.4
  00:24:49        14.8       787.6
  00:24:50        10.2       666.4
  00:24:51        15.7       786.0
  00:24:52        13.7       707.8
  00:24:53        12.7       822.9
  00:24:54        15.0       722.7
  00:24:55        14.8       843.8
