time_hms,kb_per_sec_in,kb_per_sec_out
19:40:24,0.9,3.2
19:40:25,17.7,717.5
19:40:26,5.0,230.4
19:40:27,19.7,727.4
19:40:28,2.9,106.1
19:40:29,16.6,716.9
19:40:30,1.7,73.8
19:40:31,18.8,695.4
19:40:32,12.6,536.0
19:40:33,19.6,676.7
19:40:34,3.6,139.7
19:40:35,19.4,665.5
19:40:36,3.2,124.1
19:40:37,17.0,636.6
19:40:38,4.5,161.9
19:40:39,19.4,626.5
19:40:40,11.6,533.3
19:40:41,17.8,607.2
19:40:42,15.9,664.4
19:40:43,19.0,584.7
19:40:44,5.6,232.3
19:40:45,17.9,549.9
19:40:46,16.9,710.0
19:40:47,19.2,552.0
19:40:48,9.5,431.4
19:40:49,18.5,519.5
19:40:50,19.0,764.8
19:40:51,18.9,499.0
19:40:52,9.0,388.5
19:40:53,18.7,467.3
19:40:54,2.4,5.5
19:40:55,18.6,444.1
19:40:56,0.1,1.1
19:40:57,18.4,451.6
19:40:58,14.0,515.5
19:40:59,18.7,434.2
19:41:00,12.8,517.5
19:41:01,18.0,406.0
19:41:02,5.7,108.9
19:41:03,18.4,380.2
19:41:04,6.7,262.2
19:41:05,18.5,362.4
19:41:06,10.6,463.4
19:41:07,16.9,345.7
19:41:08,12.6,450.2
19:41:09,18.4,322.9
19:41:10,18.6,854.1
19:41:11,19.3,381.1
19:41:12,5.2,165.4
19:41:13,18.6,287.0
19:41:14,13.3,561.2
19:41:15,18.7,246.4
19:41:16,16.5,672.5
19:41:17,18.4,238.6
19:41:18,18.6,816.5
19:41:19,17.1,739.8
19:41:20,18.6,854.2
19:41:21,10.0,412.2
19:41:22,18.6,854.2
19:41:23,8.7,347.5
19:41:24,18.7,854.4
19:41:25,8.8,361.0
19:41:26,18.6,854.3
19:41:27,6.4,239.8
19:41:28,18.6,854.3
19:41:29,5.6,212.6
19:41:30,11.3,517.2
19:41:31,1.9,41.4
19:41:32,18.7,855.6
19:41:33,7.0,272.6
19:41:34,18.6,854.2
19:41:35,2.4,57.7
19:41:36,18.4,845.1
19:41:37,8.3,336.9
19:41:38,13.4,590.9
19:41:39,0.0,0.0
19:41:40,17.3,749.0
19:41:41,0.0,0.0
19:41:42,17.9,780.1
19:41:43,1.5,63.2
19:41:44,17.5,756.5
19:41:45,1.3,57.1
19:41:46,16.9,731.4
19:41:47,1.7,70.0
19:41:48,16.3,704.8
19:41:49,2.6,115.5
