  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
20:43:44      0.00      0.00
20:43:45      0.00      0.00
20:43:46      0.07      0.07
20:43:47      0.00      0.14
20:43:48      0.00      0.14
20:43:49      0.00      0.00
20:43:50      0.00      0.43
20:43:51      0.00      0.00
20:43:52      0.00      0.00
20:43:53      0.00      0.00
20:43:54      0.00      0.00
20:43:55      0.00      0.00
20:43:56      0.00      0.00
20:43:57      0.00      0.00
20:43:58      0.00      0.00
20:43:59      0.00      0.00
20:44:00      0.00      0.00
20:44:01      0.00      0.07
20:44:02      0.07      0.00
20:44:03      0.00      0.20
20:44:04      0.00      0.00
20:44:05      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
20:44:06      0.00      0.50
20:44:07      0.00      0.00
20:44:08      0.00      0.00
20:44:09      0.00      0.00
20:44:10      0.00      0.00
20:44:11      0.00      0.00
20:44:12      0.00      0.00
20:44:13      0.04      0.04
20:44:14     13.13    373.26
20:44:15     16.85    538.08
20:44:16     12.68    553.83
20:44:17     11.00    519.86
20:44:18     11.11    543.72
20:44:19     11.71    560.30
20:44:20     11.13    552.35
20:44:21     11.78    544.96
20:44:22     10.99    553.85
20:44:23     11.70    585.15
20:44:24     13.30    649.82
20:44:25     11.89    557.36
20:44:26     11.68    561.23
20:44:27     12.36    556.79
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
20:44:28     15.06    724.04
20:44:29     12.16    640.95
20:44:30     14.84    742.93
20:44:31     11.08    546.45
20:44:32     12.99    664.91
20:44:33     10.99    547.91
20:44:34     13.47    657.98
20:44:35     10.61    536.12
20:44:36     12.99    676.47
20:44:37     11.05    558.56
20:44:38     13.23    710.87
20:44:39     11.59    542.01
20:44:40     14.53    729.57
20:44:41     11.99    524.56
20:44:42     13.29    773.88
20:44:43     13.15    539.07
20:44:44     13.70    736.87
20:44:45     12.69    540.80
20:44:46     12.93    719.23
20:44:47     13.34    559.73
20:44:48     12.99    692.64
20:44:49     12.30    562.97
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
20:44:50     11.90    586.32
20:44:51     12.02    595.17
20:44:52     12.33    646.07
20:44:53     13.32    592.24
20:44:54     11.71    639.85
20:44:55     12.93    620.28
20:44:56     11.61    646.89
20:44:57     13.65    649.82
20:44:58     11.08    562.93
20:44:59     12.92    643.90
20:45:00     11.31    553.83
20:45:01     13.08    645.61
20:45:02     11.53    547.98
20:45:03     13.19    666.05
20:45:04     13.07    711.88
20:45:05     14.23    708.89
20:45:06     10.86    536.36
20:45:07     11.10    546.44
20:45:08     11.65    561.23
20:45:09     11.87    700.03
20:45:10     13.21    610.22
20:45:11     12.35    645.99
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
20:45:12     12.70    611.44
20:45:13     11.66    645.39
