time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.007,22326,15,0,21.8,20.3,20.3,22.9,5.2,1282278,5,1,1,prague,4,0,0.000
0.006,23623,16,55,23.3,28.1,20.3,28.1,5.5,1269944,8,1,1,prague,7,0,0.000
0.005,25142,17,55,24.7,28.4,20.3,28.4,3.8,1269951,16,1,1,prague,15,0,0.000
0.006,25304,17,0,24.9,26.0,20.3,28.4,3.2,1269975,17,1,1,prague,17,0,0.000
0.026,28291,19,23040,25.0,26.0,20.3,28.4,2.7,1412121,35,1,1,prague,19,0,0.000
0.029,31139,21,25920,25.6,29.3,20.3,29.3,3.1,1522004,39,1,1,prague,21,0,0.000
0.033,33987,23,28800,25.7,26.8,20.3,29.3,2.6,1651521,43,1,1,prague,23,0,0.000
0.036,36835,25,31680,26.3,30.1,20.3,30.1,3.1,1752378,47,1,1,prague,25,0,0.000
0.039,39683,27,34560,26.9,31.2,20.3,31.2,3.5,1844485,51,1,1,prague,27,0,0.000
0.043,42531,29,37440,27.6,32.5,20.3,32.5,4.0,1926711,55,1,1,prague,29,0,0.000
0.046,45379,31,40320,28.4,33.7,20.3,33.7,4.6,2000767,59,1,1,prague,31,0,0.000
0.050,48227,33,43200,29.2,34.8,20.3,34.8,5.0,2067485,63,1,1,prague,33,0,0.000
0.053,51075,35,46080,30.0,35.9,20.3,35.9,5.5,2127841,67,1,1,prague,35,0,0.000
0.057,53923,37,48960,30.0,30.3,20.3,35.9,4.2,2243575,71,1,1,prague,37,0,0.000
0.090,28184,19,25975,39.1,47.3,20.3,47.4,8.5,720799,76,1,1,prague,46,11,0.000
0.094,28297,19,25975,40.6,50.7,20.3,50.7,9.3,697761,78,1,1,prague,46,13,0.000
0.097,28406,19,25975,41.8,50.8,20.3,50.8,9.5,679000,80,1,1,prague,46,15,0.000
0.101,28511,19,25975,43.4,54.2,20.3,54.2,10.2,657298,82,1,1,prague,46,17,0.000
0.104,28612,19,25975,44.7,54.2,20.3,54.2,10.4,639703,84,1,1,prague,46,19,0.000
0.107,28710,19,25975,46.3,57.6,20.3,57.6,11.0,619644,86,1,1,prague,46,21,0.000
0.111,28805,20,25975,47.7,57.6,20.3,57.6,11.1,603385,88,1,1,prague,46,23,0.000
0.114,28897,20,25975,49.4,60.9,20.3,60.9,11.6,585077,90,1,1,prague,46,25,0.000
0.119,28986,20,25975,50.8,60.9,20.3,60.9,11.6,570332,92,1,1,prague,46,27,0.000
0.121,29072,20,24535,52.5,64.2,20.3,64.2,12.0,553784,93,1,1,prague,46,29,0.000
