time_hms,kb_per_sec_in,kb_per_sec_out
14:09:35,8.41,209.02
14:09:36,13.22,791.97
14:09:37,5.29,296.13
14:09:38,13.44,848.8
14:09:39,5.7,316.08
14:09:40,10.79,646.0
14:09:41,1.84,96.31
14:09:42,14.0,848.34
14:09:43,1.84,87.79
14:09:44,13.91,848.36
14:09:45,6.38,352.63
14:09:46,12.96,814.19
14:09:47,0.16,2.59
14:09:48,13.42,806.97
14:09:49,13.7,813.19
14:09:50,13.77,804.51
14:09:51,11.83,710.12
14:09:52,6.67,386.08
14:09:53,12.96,778.6
14:09:54,5.91,341.76
14:09:55,13.92,835.09
14:09:56,5.22,297.13
14:09:57,14.02,846.53
14:09:58,4.88,274.03
14:09:59,14.02,847.76
14:10:00,5.53,311.19
14:10:01,14.0,846.92
14:10:02,4.12,223.57
14:10:03,2.84,157.98
14:10:04,2.13,113.32
14:10:05,4.54,264.55
14:10:06,1.18,32.78
14:10:07,12.78,696.79
14:10:08,6.2,324.55
14:10:09,13.34,761.87
14:10:10,8.77,483.78
14:10:11,12.19,594.26
14:10:12,13.06,683.79
14:10:13,11.31,507.28
14:10:14,12.87,667.89
14:10:15,13.15,679.92
14:10:16,11.26,608.75
14:10:17,10.46,516.08
14:10:18,12.58,690.93
14:10:19,10.5,537.42
14:10:20,12.59,668.17
14:10:21,9.79,518.59
14:10:22,12.96,697.76
14:10:23,9.22,518.55
14:10:24,7.1,391.75
14:10:25,7.71,398.4
14:10:26,7.95,435.06
14:10:27,6.86,345.03
14:10:28,13.51,759.12
14:10:29,7.52,354.22
14:10:30,8.99,474.07
14:10:31,5.34,272.69
14:10:32,13.54,757.81
14:10:33,8.85,456.82
14:10:34,13.72,767.66
14:10:35,9.32,490.79
14:10:36,13.15,708.37
14:10:37,8.66,448.53
14:10:38,13.44,761.89
14:10:39,9.42,482.86
14:10:40,13.25,738.8
14:10:41,7.81,416.8
14:10:42,13.34,754.64
14:10:43,8.47,456.33
14:10:44,13.53,756.02
14:10:45,8.85,415.82
14:10:46,12.68,630.29
14:10:47,11.12,597.85
14:10:48,13.44,739.1
14:10:49,13.58,742.91
14:10:50,13.53,749.38
14:10:51,12.75,695.26
14:10:52,9.72,533.3
14:10:53,12.0,647.02
14:10:54,8.75,501.48
