time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.007,22945,15,0,21.2,20.2,20.2,21.4,4.8,1352315,5,1,1,prague,4,0,0.000
0.005,24481,17,0,22.8,28.0,20.2,28.0,5.4,1343279,7,1,1,prague,7,0,0.000
0.005,26542,18,55,24.7,28.4,20.2,28.6,4.4,1343273,15,1,1,prague,14,0,0.000
0.006,26848,18,0,25.0,26.5,20.2,28.6,3.0,1343259,16,1,1,prague,16,0,0.000
0.027,29907,20,24480,25.2,26.6,20.2,28.6,2.6,1484660,35,1,1,prague,18,0,0.000
0.030,32755,22,27360,25.7,29.7,20.2,29.7,3.1,1590172,39,1,1,prague,20,0,0.000
0.033,35603,24,30240,25.9,26.7,20.2,29.7,2.6,1720616,43,1,1,prague,22,0,0.000
0.037,38451,26,33120,26.4,30.1,20.2,30.1,3.0,1821355,47,1,1,prague,24,0,0.000
0.060,20421,14,18775,30.8,33.6,20.2,36.7,4.1,663256,52,1,1,prague,36,2,0.000
0.064,20611,14,18775,31.2,33.8,20.2,36.7,3.8,661244,54,1,1,prague,38,2,0.000
0.067,20800,14,18775,31.9,37.3,20.2,37.3,4.4,651404,56,1,1,prague,40,2,0.000
0.070,20988,14,18775,32.6,37.2,20.2,37.3,4.6,643941,58,1,1,prague,42,2,0.000
0.074,21170,14,18775,33.6,40.6,20.2,40.6,5.5,630153,60,1,1,prague,43,3,0.000
0.077,21343,14,18775,34.5,40.6,20.2,40.6,5.9,619140,62,1,1,prague,43,5,0.000
0.082,21508,14,18775,35.7,44.0,20.2,44.0,6.8,603073,64,1,1,prague,43,7,0.000
0.084,21590,14,18720,35.5,34.0,20.2,44.0,5.5,608958,65,1,1,prague,44,8,0.000
0.087,21585,14,17280,34.2,25.5,20.2,44.0,6.6,630992,66,1,1,prague,46,8,0.016
