time_hms,kb_per_sec_in,kb_per_sec_out
20:08:18,0.0,0.0
20:08:19,0.0,0.0
20:08:20,0.0,0.0
20:08:21,0.0,0.2
20:08:22,0.07,0.14
20:08:23,0.0,0.22
20:08:24,0.0,0.22
20:08:25,0.0,0.0
20:08:26,0.0,0.0
20:08:27,0.0,0.0
20:08:28,0.0,0.0
20:08:29,0.0,0.0
20:08:30,0.0,0.0
20:08:31,0.0,0.0
20:08:32,0.0,0.0
20:08:33,0.0,0.0
20:08:34,0.0,0.0
20:08:35,0.0,0.0
20:08:36,0.0,0.14
20:08:37,0.0,0.0
20:08:38,0.0,0.0
20:08:39,0.0,0.42
20:08:40,0.0,0.22
20:08:41,0.07,0.0
20:08:42,0.0,0.0
20:08:43,0.0,0.0
20:08:44,0.0,0.0
20:08:45,0.0,0.0
20:08:46,0.0,0.0
20:08:47,0.04,0.04
20:08:48,12.13,430.67
20:08:49,10.38,389.89
20:08:50,7.63,276.32
20:08:51,9.3,386.9
20:08:52,7.19,265.81
20:08:53,10.21,397.28
20:08:54,8.16,307.39
20:08:55,13.48,558.81
20:08:56,6.1,238.0
20:08:57,8.09,326.47
20:08:58,12.36,485.89
20:08:59,8.22,341.16
20:09:00,12.8,542.25
20:09:01,8.22,348.54
20:09:02,7.02,251.1
20:09:03,12.79,493.28
20:09:04,8.63,388.56
20:09:05,8.37,345.59
20:09:06,13.17,524.35
20:09:08,7.06,286.51
20:09:09,15.07,632.4
20:09:10,8.17,335.26
20:09:11,16.98,636.62
20:09:12,8.69,356.14
20:09:13,10.36,413.91
20:09:14,11.38,444.54
20:09:15,12.62,546.6
20:09:16,8.47,326.4
20:09:17,11.4,459.55
20:09:18,10.23,404.86
20:09:19,15.32,680.84
20:09:20,7.57,338.23
20:09:21,15.07,629.15
20:09:22,8.69,389.89
20:09:23,12.71,503.6
20:09:24,8.27,351.48
20:09:25,14.28,564.47
20:09:26,8.69,392.84
20:09:27,10.24,459.31
20:09:28,8.27,345.82
20:09:29,10.11,455.08
20:09:30,7.47,333.91
20:09:31,12.42,484.43
20:09:32,10.56,469.64
20:09:33,15.18,601.08
