      Time     KB/s_in    KB/s_out
  07:37:58         0.0         0.0
  07:37:59         0.0         0.4
  07:38:00         0.0         0.0
  07:38:01         0.0         0.0
  07:38:02         0.0         0.0
  07:38:03         0.0         0.1
  07:38:04         0.0         0.1
  07:38:05         0.1         0.2
  07:38:06         0.0         0.0
  07:38:07         0.0         0.4
  07:38:08         0.0         0.0
  07:38:09         0.0         0.0
  07:38:10         0.0         0.0
  07:38:11         0.0         0.0
  07:38:12         0.0         0.0
  07:38:13         0.0         0.0
  07:38:14         0.0         0.0
  07:38:15         0.0         0.0
  07:38:16         0.0         0.0
  07:38:17         0.0         0.0
  07:38:18         0.0         0.1
  07:38:19         0.0         0.1
  07:38:20         0.0         0.0
  07:38:21         0.0         0.0
  07:38:22         0.1         0.1
  07:38:23         0.0         0.4
  07:38:24         0.0         0.1
  07:38:25         0.0         0.0
  07:38:26         0.0         0.0
  07:38:27         0.0         0.0
  07:38:28         9.3       312.6
  07:38:29        17.8       725.6
  07:38:30        11.5       428.5
  07:38:31        11.2       425.4
  07:38:32        11.7       441.7
  07:38:33        11.3       425.7
  07:38:34        11.7       433.0
  07:38:35        10.8       425.5
  07:38:36        11.4       432.8
  07:38:37        11.0       425.5
  07:38:38        11.0       432.9
  07:38:39        11.1       425.5
  07:38:40        11.0       431.6
  07:38:41        11.3       425.6
  07:38:42        11.5       433.0
  07:38:43        11.1       430.1
  07:38:44        11.0       427.0
  07:38:45        11.7       470.0
  07:38:46        11.2       427.1
  07:38:47        11.7       466.9
  07:38:48        11.5       468.4
  07:38:49        11.3       427.0
  07:38:50        11.4       431.5
  07:38:51        11.1       428.7
  07:38:52        11.2       434.5
  07:38:53        11.2       427.1
  07:38:54        11.6       434.5
  07:38:55        11.4       427.6
  07:38:56        11.0       428.5
  07:38:57        11.2       427.0
  07:38:58        11.7       434.5
  07:38:59        11.3       427.2
  07:39:00        10.9       428.4
  07:39:01        10.9       427.2
  07:39:02        11.4       425.4
  07:39:03        11.3       430.1
  07:39:04        11.1       427.1
  07:39:05        11.0       427.1
  07:39:06        11.1       431.5
  07:39:07        11.0       427.1
  07:39:08        12.3       472.7
  07:39:09        11.0       427.1
  07:39:10        11.1       432.9
  07:39:11        11.2       427.1
  07:39:12        11.5       434.5
  07:39:13        10.8       427.0
  07:39:14        11.7       440.3
  07:39:15        11.3       426.9
  07:39:16        11.1       434.5
  07:39:17        10.9       427.1
  07:39:18        14.7       597.1
  07:39:19        12.1       471.4
  07:39:20        11.8       449.3
  07:39:21        11.3       427.0
  07:39:22        11.7       452.3
  07:39:23        10.8       427.1
  07:39:24        12.4       478.8
  07:39:25        11.0       427.1
  07:39:26        11.4       441.8
  07:39:27        11.2       427.0
  07:39:28        11.2       428.5
  07:39:29        11.3       426.9
  07:39:30        11.1       431.4
  07:39:31        11.1       428.6
  07:39:32        15.3       596.9
  07:39:33        10.9       428.6
  07:39:34        12.2       471.3
  07:39:35        11.3       427.1
  07:39:36        13.2       497.8
  07:39:37        10.9       427.0
  07:39:38        11.8       465.3
  07:39:39        11.1       427.0
  07:39:40        14.2       549.7
  07:39:41        11.2       427.0
  07:39:42        13.7       530.6
  07:39:43        11.3       427.2
  07:39:44        11.7       443.4
  07:39:45        10.8       427.1
  07:39:46        11.8       455.1
  07:39:47        11.4       426.9
  07:39:48        12.3       475.9
  07:39:49        10.9       427.1
  07:39:50        11.9       465.5
  07:39:51        11.0       427.1
  07:39:52        12.0       467.0
  07:39:53        10.9       427.1
  07:39:54        11.8       458.0
  07:39:55        11.4       447.7
  07:39:56        11.3       425.6
  07:39:57        11.5       430.0
  07:39:58        11.2       425.6
  07:39:59        11.3       430.6
  07:40:00        11.3       427.0
  07:40:01        11.2       430.0
  07:40:02        11.3       427.1
  07:40:03        11.5       456.5
  07:40:04        20.0       851.3
  07:40:05        12.3       510.0
  07:40:06        20.2       855.6
  07:40:07        11.9       483.3
  07:40:08        11.1       427.1
  07:40:09        11.9       452.2
  07:40:10        11.2       427.1
  07:40:11        12.4       486.1
  07:40:12        11.3       428.5
  07:40:13        10.9       431.6
  07:40:14        11.1       426.9
  07:40:15        11.4       433.1
  07:40:16        11.1       427.0
  07:40:17        11.0       436.0
  07:40:18        10.9       427.2
  07:40:19        11.2       436.0
  07:40:20        11.2       427.0
  07:40:21        11.5       428.6
  07:40:22        11.3       427.0
  07:40:23        11.1       430.0
  07:40:24        11.0       427.0
  07:40:25        13.2       502.4
  07:40:26        11.2       426.9
  07:40:27        15.0       579.2
  07:40:28        11.0       426.8
  07:40:29        11.8       444.7
  07:40:30        12.2       471.3
  07:40:31        15.9       630.8
  07:40:32        11.1       427.0
  07:40:33        12.6       483.2
  07:40:34        11.9       455.2
  07:40:35        11.1       443.4
  07:40:36        11.1       427.0
  07:40:37        12.0       465.6
  07:40:38        11.2       427.1
  07:40:39        10.6       428.7
  07:40:40        11.1       427.2
  07:40:41        11.3       430.1
  07:40:42        10.8       427.2
  07:40:43        11.3       428.6
  07:40:44        11.0       427.2
  07:40:45        11.3       431.6
  07:40:46        11.5       431.6
  07:40:47        11.3       428.6
  07:40:48        10.9       434.6
  07:40:49        11.9       452.3
  07:40:50        11.3       427.2
  07:40:51        11.2       427.2
  07:40:52        11.3       428.6
  07:40:53        11.2       427.2
  07:40:54        11.4       427.1
  07:40:55        11.4       428.7
  07:40:56        11.1       428.6
  07:40:57        11.0       428.5
  07:40:58         3.5       101.4
  07:40:59         0.0         0.0
  07:41:00         0.0         0.0
  07:41:01         0.0         0.0
  07:41:02         0.0         0.0
  07:41:03         0.0         0.0
  07:41:04         0.0         0.0
  07:41:05         0.0         0.0
  07:41:06         0.0         0.0
  07:41:07         0.0         0.0
  07:41:08         0.0         0.0
  07:41:09         0.0         0.0
  07:41:10         0.0         0.0
  07:41:11         0.0         0.0
  07:41:12         0.0         0.0
  07:41:13         0.0         0.0
  07:41:14         0.0         0.0
  07:41:15         0.0         0.0
  07:41:16         0.0         0.0
  07:41:17         0.0         0.0
