time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.006,15360,10,0,21.1,20.4,20.4,21.3,6.2,909263,5,1,1,prague,4,0,0.000
0.006,15360,10,55,22.7,27.7,20.4,27.7,6.2,847457,8,1,1,prague,7,0,0.000
0.016,15360,10,55,23.2,24.1,20.4,27.7,3.0,829051,16,1,1,prague,15,0,0.000
0.012,15360,10,0,24.9,37.5,20.4,37.5,5.8,769539,17,1,1,prague,17,0,0.000
0.033,18208,12,12960,25.9,32.8,20.4,37.5,6.3,877680,28,1,1,prague,19,0,0.000
0.036,18208,12,15840,25.6,23.5,20.4,37.5,5.3,887952,32,1,1,prague,21,0,0.000
0.040,18208,12,15840,25.5,24.3,20.4,37.5,4.3,893740,34,1,1,prague,23,0,0.000
0.043,21056,14,15840,25.2,23.5,20.4,37.5,3.7,1043740,36,1,1,prague,25,0,0.000
0.048,21056,14,18720,25.0,23.4,20.4,37.5,3.3,1053305,40,1,1,prague,27,0,0.000
0.053,23904,16,18720,24.4,20.3,20.3,37.5,3.6,1224389,42,1,1,prague,29,0,0.000
0.055,23904,16,21600,24.1,21.9,20.3,37.5,3.3,1240554,46,1,1,prague,31,0,0.000
0.058,26752,18,21600,23.8,21.8,20.3,37.5,3.1,1404687,48,1,1,prague,33,0,0.000
0.062,29600,20,24480,23.6,22.1,20.3,37.5,2.7,1568527,52,1,1,prague,35,0,0.000
0.065,32448,22,27360,23.4,21.9,20.3,37.5,2.5,1735409,56,1,1,prague,37,0,0.000
0.068,35296,24,30240,23.4,23.4,20.3,37.5,1.9,1887971,60,1,1,prague,39,0,0.000
0.072,38144,26,33120,23.5,24.1,20.3,37.5,1.6,2032655,64,1,1,prague,41,0,0.000
0.075,40992,28,36000,23.2,21.7,20.3,37.5,1.6,2204724,68,1,1,prague,43,0,0.000
0.079,43840,30,38880,23.5,25.2,20.3,37.5,1.7,2333702,72,1,1,prague,45,0,0.000
0.082,46688,32,41760,23.9,27.0,20.3,37.5,2.1,2439799,76,1,1,prague,47,0,0.000
0.085,49536,34,44640,24.3,27.0,20.3,37.5,2.4,2547414,80,1,1,prague,49,0,0.000
0.089,52384,36,47520,24.9,29.1,20.3,37.5,3.0,2629085,84,1,1,prague,51,0,0.000
0.092,55232,38,50400,25.6,30.3,20.3,37.5,3.6,2699194,88,1,1,prague,53,0,0.000
0.095,58080,40,53280,26.4,32.3,20.3,37.5,4.4,2748438,92,1,1,prague,55,0,0.000
0.099,60928,42,56160,27.3,33.8,20.3,37.5,5.1,2785763,96,1,1,prague,57,0,0.000
0.102,63776,44,59040,28.4,35.6,20.3,37.5,5.9,2810307,100,1,1,prague,59,0,0.000
0.016,33893,23,165,62.7,66.8,20.3,74.7,11.2,540886,108,1,1,prague,62,43,0.000
0.016,19104,13,0,59.7,38.7,20.3,74.7,14.4,320198,109,1,1,prague,66,43,0.875
0.040,11712,8,8640,52.6,23.4,20.3,74.7,20.8,222733,119,1,1,prague,70,43,0.820
0.045,11931,8,7200,49.4,26.7,20.3,74.7,22.1,241753,120,1,1,prague,72,43,0.820
0.051,12148,8,5760,46.0,22.6,20.3,74.7,23.2,264012,121,1,1,prague,74,43,0.820
0.056,12363,8,4320,42.8,20.3,20.3,74.7,23.9,288895,122,1,1,prague,76,43,0.820
0.065,12469,8,5760,40.0,20.3,20.3,74.7,23.5,311857,124,1,1,prague,77,43,0.820
0.071,7849,5,7200,37.5,20.3,20.3,74.7,22.6,332338,126,1,1,prague,78,43,0.769
0.076,8018,5,7200,36.0,25.4,20.3,74.7,20.0,332338,127,1,1,prague,79,43,0.769
0.081,8352,5,5760,34.0,20.2,20.2,74.7,18.9,332338,128,1,1,prague,81,43,0.769
0.091,8513,5,7200,32.9,25.4,20.2,74.7,16.3,332338,130,1,1,prague,82,43,0.769
0.096,8831,6,5760,31.4,20.2,20.2,74.7,15.4,332338,131,1,1,prague,84,43,0.769
0.101,6381,4,5760,30.0,20.2,20.2,74.7,14.4,332338,134,1,1,prague,87,43,0.720
0.116,6596,4,5760,28.8,20.3,20.2,74.7,13.2,332338,135,1,1,prague,88,43,0.720
0.121,7229,5,2880,27.9,21.9,20.2,74.7,11.6,332338,136,1,1,prague,91,43,0.720
0.127,7422,5,7200,27.6,25.4,20.2,74.7,9.3,332338,140,1,1,prague,92,43,0.720
0.147,6297,4,1495,26.8,23.6,20.2,74.7,6.6,332338,142,1,1,prague,97,43,0.674
0.152,6523,4,5815,26.7,25.4,20.2,74.7,5.3,332338,146,1,1,prague,98,43,0.674
0.172,5770,4,1440,26.3,23.7,20.2,74.7,4.7,332338,147,1,1,prague,103,43,0.631
0.178,6021,4,5760,25.5,20.3,20.2,74.7,5.1,332338,151,1,1,prague,104,43,0.631
0.198,5975,4,0,24.9,20.3,20.2,74.7,5.1,332338,152,1,1,prague,109,43,0.591
0.224,6043,4,0,24.9,25.3,20.2,74.7,3.9,332338,157,1,1,prague,114,43,0.554
0.249,6159,4,0,25.0,25.3,20.2,74.7,3.1,332338,162,1,1,prague,119,43,0.519
0.275,6296,4,0,25.0,25.4,20.2,74.7,2.4,332338,167,1,1,prague,124,43,0.485
0.301,6446,4,0,25.1,25.6,20.2,74.7,1.9,332338,172,1,1,prague,129,43,0.454
0.326,6605,4,0,25.1,25.4,20.2,74.7,1.5,332338,177,1,1,prague,134,43,0.425
0.352,6772,4,0,25.2,25.3,20.2,74.7,1.2,332338,182,1,1,prague,139,43,0.397
0.378,6944,4,0,25.2,25.3,20.2,74.7,0.9,332338,187,1,1,prague,144,43,0.372
0.404,7121,4,0,25.3,25.8,20.2,74.7,0.8,332338,192,1,1,prague,149,43,0.349
0.430,7304,5,0,25.3,25.5,20.2,74.7,0.7,332338,197,1,1,prague,154,43,0.326
0.455,7492,5,1440,25.3,25.6,20.2,74.7,0.6,332338,203,1,1,prague,159,43,0.306
0.462,7707,5,7200,25.6,27.2,20.2,74.7,0.9,332338,208,1,1,prague,160,43,0.306
0.481,7836,5,1440,25.6,25.6,20.2,74.7,0.7,332338,209,1,1,prague,165,43,0.286
0.488,8043,5,7200,24.9,20.5,20.2,74.7,1.8,332338,214,1,1,prague,166,43,0.286
0.507,8142,5,1440,25.0,25.5,20.2,74.7,1.5,332338,215,1,1,prague,171,43,0.268
0.514,8343,5,7200,24.4,20.6,20.2,74.7,2.2,332338,220,1,1,prague,172,43,0.268
0.533,8430,5,1440,24.6,25.5,20.2,74.7,1.9,332338,221,1,1,prague,177,43,0.250
0.539,8625,5,7200,24.1,20.5,20.2,74.7,2.5,332338,226,1,1,prague,178,43,0.250
0.559,8705,6,1440,24.3,25.6,20.2,74.7,2.3,332338,227,1,1,prague,183,43,0.234
0.565,8895,6,8640,23.8,20.8,20.2,74.7,2.6,332338,233,1,1,prague,184,43,0.234
0.584,8972,6,2880,24.0,25.4,20.2,74.7,2.3,332338,234,1,1,prague,189,43,0.220
0.591,9345,6,7200,23.8,22.1,20.2,74.7,2.2,332338,239,1,1,prague,191,43,0.220
0.610,9389,6,2880,24.0,25.4,20.2,74.7,2.1,332338,241,1,1,prague,196,43,0.205
0.617,9747,6,7200,23.7,22.1,20.2,74.7,2.0,332338,247,1,1,prague,198,43,0.205
0.635,9774,6,2880,24.0,25.5,20.2,74.7,2.0,332338,249,1,1,prague,203,43,0.191
0.642,10120,7,7200,23.7,22.1,20.2,74.7,1.9,332338,254,1,1,prague,205,43,0.191
0.661,10139,7,4320,23.9,25.3,20.2,74.7,1.8,332338,257,1,1,prague,210,43,0.179
0.668,10643,7,7200,23.9,23.7,20.2,74.7,1.4,332338,262,1,1,prague,213,43,0.179
