  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:24:37      0.00      0.00
13:24:38      0.00      0.00
13:24:39      0.00      0.00
13:24:40      0.07      0.27
13:24:41      0.00      0.07
13:24:42      0.00      0.22
13:24:43      0.00      0.22
13:24:44      0.00      0.00
13:24:45      0.00      0.00
13:24:46      0.00      0.00
13:24:47      0.00      0.00
13:24:48      0.00      0.00
13:24:49      0.00      0.00
13:24:50      0.00      0.00
13:24:51      0.00      0.00
13:24:52      0.00      0.00
13:24:53      0.00      0.00
13:24:54      0.00      0.00
13:24:55      0.07      0.07
13:24:56      0.00      0.20
13:24:57      0.00      0.00
13:24:58      0.00      0.28
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:24:59      0.00      0.22
13:25:00      0.00      0.00
13:25:01      0.00      0.00
13:25:02      0.00      0.00
13:25:03      0.00      0.00
13:25:04      0.00      0.00
13:25:05      0.00      0.00
13:25:06      0.04      0.04
13:25:07     18.04    501.00
13:25:08     16.87    523.32
13:25:09     11.29    547.91
13:25:10     10.81    544.03
13:25:11     10.85    552.87
13:25:12     12.27    571.59
13:25:13     13.94    657.73
13:25:14     11.90    537.57
13:25:15     17.73    542.01
13:25:16     11.50    530.72
13:25:17     14.68    769.46
13:25:18     13.05    635.43
13:25:19     13.08    731.07
13:25:20     13.95    666.08
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:25:21     11.04    618.81
13:25:22     13.22    678.13
13:25:23     12.79    601.09
13:25:24     14.04    680.83
13:25:25     11.16    550.86
13:25:26     13.29    694.49
13:25:27     10.95    545.03
13:25:28     13.96    686.74
13:25:29     11.42    521.55
13:25:30     13.27    694.65
13:25:31     12.24    621.11
13:25:32     15.04    747.29
13:25:33     10.98    536.68
13:25:34     14.67    762.80
13:25:35     12.29    520.17
13:25:36     13.26    761.37
13:25:37     12.21    547.92
13:25:38     14.40    721.00
13:25:39     12.35    580.40
13:25:40     14.35    816.70
13:25:41     11.23    540.53
13:25:42     13.34    769.80
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:25:43     13.09    552.36
13:25:44     12.54    705.97
13:25:45     12.14    543.49
13:25:46     12.90    744.64
13:25:47     12.19    552.31
13:25:48     11.89    694.74
13:25:49     13.14    576.54
13:25:50     13.06    693.18
13:25:51     12.93    590.74
13:25:52     12.83    676.54
13:25:53     12.43    616.14
13:25:54     11.93    614.39
13:25:55     13.08    624.71
13:25:56     12.55    604.03
13:25:57     12.95    645.39
13:25:58     10.79    533.15
13:25:59     11.41    540.52
13:26:00     11.33    560.01
13:26:01     11.61    596.66
13:26:02     13.19    667.54
13:26:03     14.47    837.39
13:26:04     13.09    670.84
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:26:05     14.96    840.33
13:26:06     13.58    663.68
13:26:07     12.04    588.06
13:26:08     14.25    673.72
13:26:09     11.09    555.31
13:26:10     13.39    697.35
13:26:11     12.22    578.93
13:26:12     14.72    719.96
13:26:13     11.56    546.43
13:26:14     14.07    731.09
13:26:15     10.93    550.86
13:26:16     13.80    737.10
13:26:17     11.88    543.90
13:26:18     14.40    719.84
13:26:19     11.30    515.94
13:26:20     13.67    719.25
13:26:21     11.78    549.41
13:26:22     12.71    658.68
13:26:23     12.23    547.94
13:26:24     14.79    819.93
13:26:25     12.58    558.80
13:26:26     13.24    794.41
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:26:27     12.11    562.66
13:26:28     12.94    719.26
13:26:29     13.28    520.30
13:26:30     14.51    822.09
13:26:31     12.17    552.70
13:26:32     11.59    652.84
13:26:33     13.06    583.36
13:26:34     11.75    596.91
13:26:35     12.67    588.03
13:26:36     11.56    623.24
13:26:37     12.62    620.90
13:26:38     12.34    663.21
13:26:39     13.19    617.69
13:26:40     10.84    550.96
13:26:41     11.61    552.36
13:26:42     11.44    552.35
13:26:43     13.46    726.80
13:26:44     12.72    543.48
13:26:45     14.20    708.89
13:26:46     11.86    571.54
13:26:47     12.12    645.69
13:26:48     13.79    576.54
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:26:49     10.52    567.11
13:26:50     12.55    602.55
13:26:51     11.56    638.01
13:26:52     13.91    601.46
13:26:53     11.80    632.10
13:26:54     13.24    635.05
13:26:55     12.81    606.99
13:26:56     13.55    651.61
13:26:57     10.94    570.09
13:26:58     13.09    661.63
13:26:59     12.55    576.39
13:27:00     12.76    638.48
13:27:01     11.16    540.59
13:27:02     13.78    640.95
13:27:03     12.12    698.54
13:27:04     14.13    716.26
13:27:05     11.31    599.95
13:27:06     14.28    729.59
13:27:07      7.40    300.79
13:27:08      0.00      0.00
13:27:09      0.00      0.00
13:27:10      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:27:11      0.00      0.00
13:27:12      0.00      0.00
13:27:13      0.00      0.00
13:27:14      0.00      0.00
13:27:15      0.00      0.00
13:27:16      0.00      0.00
13:27:17      0.00      0.00
13:27:18      0.00      0.00
13:27:19      0.00      0.00
13:27:20      0.00      0.00
13:27:21      0.00      0.00
13:27:22      0.00      0.00
13:27:23      0.00      0.00
13:27:24      0.00      0.00
13:27:25      0.00      0.00
13:27:26      0.00      0.00
13:27:27      0.00      0.00
13:27:28      0.00      0.00
13:27:29      0.00      0.00
13:27:30      0.00      0.00
13:27:31      0.00      0.00
13:27:32      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:27:33      0.00      0.00
13:27:34      0.00      0.00
13:27:35      0.00      0.00
13:27:36      0.00      0.00
13:27:37      0.00      0.00
13:27:38      0.00      0.00
13:27:39      0.00      0.00
13:27:40      0.00      0.00
13:27:41      0.00      0.00
13:27:42      0.00      0.00
13:27:43      0.00      0.00
13:27:44      0.00      0.00
13:27:45      0.00      0.00
13:27:46      0.00      0.00
13:27:47      0.00      0.00
13:27:48      0.00      0.00
13:27:49      0.00      0.00
13:27:50      0.00      0.00
13:27:51      0.00      0.00
13:27:52      0.00      0.00
13:27:53      0.00      0.00
13:27:54      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:27:55      0.00      0.00
13:27:56      0.00      0.00
