Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,747.0,0,0.0,4.18,1.047
2,4249.0,0,0.0,4.125,1.032
3,2314.0,0,0.0,4.07,1.02
4,3176.0,0,0.0,4.04,1.0105
5,3057.0,0,0.0,4.025,1.008
6,3595.0,0,0.0,4.01,1.004
7,2302.0,0,0.0,4.0,1.004
8,2922.0,0,0.0,4.0,1.0
9,3292.0,0,0.0,4.0,1.0
10,3176.0,0,0.0,4.0,1.0
11,1540.0,0,0.0,4.0,1.0
12,3202.0,1,0.0,4.0,1.0
13,1653.0,1,0.0,4.0,1.0
14,3360.0,1,0.0,4.0,1.0
15,1729.0,0,0.0,4.0,1.0
16,1741.0,0,0.0,4.0,1.0
17,4701.0,1,0.0,4.0,1.0
18,1230.0,1,0.0,4.0,1.0
19,1466.0,1,0.0,4.0,1.0
20,4083.0,0,0.0,4.0,1.0
21,3289.0,0,0.0,4.0,1.0
22,3348.0,0,0.0,4.0,1.0
23,4687.0,0,0.0,4.0,1.0
24,3264.0,1,0.0,4.0,1.0
25,3309.0,0,0.0,4.0,1.0
26,1850.0,0,0.0,4.0,1.0
27,1944.0,0,0.0,4.0,1.0
28,1111.0,0,0.0,4.0,1.0
29,2762.0,1,0.0,4.0,1.0
30,4406.0,1,0.0,4.0,1.0
31,2371.0,0,0.0,4.0,1.0
32,1813.0,1,0.0,4.0,1.0
33,4977.0,1,0.0,4.0,1.0
34,3057.0,1,0.0,4.0,1.0
35,1629.0,1,0.0,4.0,1.0
36,3097.0,1,0.0,4.0,1.0
37,4927.0,1,0.0,4.0,1.0
38,3128.0,0,0.0,4.0,1.0
39,3150.0,0,0.0,4.0,1.0
40,3137.0,0,0.0,4.0,1.0
41,4941.0,1,0.0,4.0,1.0
42,4769.0,0,0.0,4.0,1.0
43,3539.0,0,0.0,4.0,1.0
44,1650.0,1,0.0,4.0,1.0
45,4205.0,1,0.0,4.0,1.0
46,4126.0,0,0.0,4.0,1.0
47,3720.0,1,0.0,4.0,1.0
48,1157.0,0,0.0,4.0,1.0
49,1475.0,0,0.0,4.0,1.0
50,4363.0,1,0.0,4.0,1.0
51,4758.0,0,0.0,4.0,1.0
52,3447.0,1,0.0,4.0,1.0
53,5021.0,1,0.0,4.0,1.0
54,3456.0,0,0.0,4.0,1.0
55,2755.0,1,0.0,4.0,1.0
56,3572.0,0,0.0,4.0,1.0
57,1640.0,0,0.0,4.0,1.0
58,3102.0,1,0.0,4.0,1.0
59,4870.0,1,0.0,4.0,1.0
60,3422.0,1,0.0,4.0,1.0
61,3595.0,0,0.0,4.0,1.0
62,2284.0,0,0.0,4.0,1.0
63,1631.0,0,0.0,4.0,1.0
64,1531.0,0,0.0,4.0,1.0
65,1115.0,2,0.0,4.0,1.0
66,3824.0,0,0.0,4.0,1.0
67,4867.0,1,0.0,4.0,1.0
68,3208.0,0,0.0,4.0,1.0
69,4182.0,0,0.0,4.0,1.0
70,3688.0,0,0.0,4.0,1.0
71,4385.0,0,0.0,4.0,1.0
72,4547.0,0,0.0,4.0,1.0
73,4593.0,0,0.0,4.0,1.0
74,4549.0,0,0.0,4.0,1.0
75,4701.0,0,0.0,4.0,1.0
76,4358.0,0,0.0,4.0,1.0
77,1012.0,0,0.0,4.0,1.0
78,1270.0,1,0.0,4.0,1.0
79,3253.0,0,0.0,4.0,1.0
80,3289.0,0,0.0,4.0,1.0
81,3348.0,0,0.0,4.0,1.0
82,3176.0,0,0.0,4.0,1.0
83,3264.0,0,0.0,4.0,1.0
84,3309.0,0,0.0,4.0,1.0
85,3680.0,0,0.0,4.0,1.0
86,3906.0,0,0.0,4.0,1.0
87,2152.0,0,0.0,4.0,1.0
88,2762.0,0,0.0,4.0,1.0
